     #Energy         O_s         O_p        Mo_s        Mo_p        Mo_d
   -28.34417     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.32017     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.29717     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.27417     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.25117     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.22817     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.20517     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.18117     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.15817     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.13517     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.11217     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.08917     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.06517     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.04217     0.00000     0.00000     0.00000     0.00000     0.00000
   -28.01917     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.99617     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.97317     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.95017     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.92617     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.90317     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.88017     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.85717     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.83417     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.81017     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.78717     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.76417     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.74117     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.71817     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.69517     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.67117     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.64817     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.62517     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.60217     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.57917     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.55517     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.53217     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.50917     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.48617     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.46317     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.44017     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.41617     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.39317     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.37017     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.34717     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.32417     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.30017     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.27717     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.25417     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.23117     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.20817     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.18517     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.16117     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.13817     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.11517     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.09217     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.06917     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.04517     0.00000     0.00000     0.00000     0.00000     0.00000
   -27.02217     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.99917     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.97617     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.95317     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.93017     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.90617     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.88317     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.86017     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.83717     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.81417     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.79017     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.76717     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.74417     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.72117     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.69817     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.67517     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.65117     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.62817     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.60517     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.58217     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.55917     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.53517     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.51217     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.48917     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.46617     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.44317     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.42017     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.39617     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.37317     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.35017     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.32717     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.30417     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.28017     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.25717     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.23417     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.21117     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.18817     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.16517     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.14117     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.11817     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.09517     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.07217     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.04917     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.02517     0.00000     0.00000     0.00000     0.00000     0.00000
   -26.00217     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.97917     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.95617     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.93317     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.91017     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.88617     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.86317     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.84017     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.81717     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.79417     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.77017     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.74717     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.72417     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.70117     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.67817     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.65517     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.63117     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.60817     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.58517     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.56217     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.53917     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.51517     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.49217     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.46917     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.44617     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.42317     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.40017     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.37617     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.35317     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.33017     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.30717     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.28417     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.26017     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.23717     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.21417     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.19117     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.16817     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.14517     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.12117     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.09817     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.07517     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.05217     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.02917     0.00000     0.00000     0.00000     0.00000     0.00000
   -25.00517     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.98217     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.95917     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.93617     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.91317     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.89017     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.86617     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.84317     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.82017     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.79717     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.77417     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.75017     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.72717     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.70417     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.68117     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.65817     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.63517     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.61117     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.58817     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.56517     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.54217     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.51917     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.49517     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.47217     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.44917     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.42617     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.40317     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.38017     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.35617     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.33317     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.31017     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.28717     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.26417     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.24017     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.21717     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.19417     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.17117     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.14817     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.12517     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.10117     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.07817     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.05517     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.03217     0.00000     0.00000     0.00000     0.00000     0.00000
   -24.00917     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.98517     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.96217     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.93917     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.91617     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.89317     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.87017     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.84617     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.82317     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.80017     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.77717     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.75417     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.73017     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.70717     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.68417     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.66117     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.63817     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.61517     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.59117     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.56817     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.54517     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.52217     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.49917     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.47517     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.45217     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.42917     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.40617     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.38317     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.36017     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.33617     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.31317     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.29017     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.26717     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.24417     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.22017     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.19717     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.17417     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.15117     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.12817     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.10417     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.08117     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.05817     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.03517     0.00000     0.00000     0.00000     0.00000     0.00000
   -23.01217     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.98917     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.96517     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.94217     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.91917     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.89617     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.87317     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.84917     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.82617     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.80317     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.78017     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.75717     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.73417     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.71017     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.68717     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.66417     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.64117     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.61817     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.59417     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.57117     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.54817     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.52517     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.50217     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.47917     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.45517     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.43217     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.40917     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.38617     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.36317     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.33917     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.31617     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.29317     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.27017     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.24717     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.22417     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.20017     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.17717     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.15417     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.13117     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.10817     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.08417     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.06117     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.03817     0.00000     0.00000     0.00000     0.00000     0.00000
   -22.01517     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.99217     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.96917     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.94517     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.92217     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.89917     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.87617     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.85317     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.82917     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.80617     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.78317     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.76017     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.73717     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.71417     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.69017     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.66717     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.64417     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.62117     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.59817     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.57417     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.55117     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.52817     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.50517     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.48217     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.45917     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.43517     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.41217     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.38917     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.36617     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.34317     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.31917     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.29617     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.27317     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.25017     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.22717     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.20417     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.18017     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.15717     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.13417     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.11117     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.08817     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.06417     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.04117     0.00000     0.00000     0.00000     0.00000     0.00000
   -21.01817     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.99517     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.97217     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.94917     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.92517     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.90217     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.87917     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.85617     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.83317     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.80917     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.78617     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.76317     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.74017     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.71717     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.69417     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.67017     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.64717     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.62417     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.60117     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.57817     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.55417     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.53117     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.50817     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.48517     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.46217     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.43917     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.41517     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.39217     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.36917     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.34617     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.32317     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.29917     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.27617     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.25317     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.23017     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.20717     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.18417     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.16017     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.13717     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.11417     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.09117     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.06817     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.04417     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.02117     0.00000     0.00000     0.00000     0.00000     0.00000
   -19.99817     0.00001     0.00000     0.00000     0.00000     0.00000
   -19.97517     0.00001     0.00000     0.00000     0.00000     0.00000
   -19.95217     0.00003     0.00000     0.00000     0.00000     0.00000
   -19.92917     0.00006     0.00000     0.00000     0.00000     0.00000
   -19.90517     0.00014     0.00000     0.00000     0.00000     0.00001
   -19.88217     0.00028     0.00000     0.00000     0.00001     0.00001
   -19.85917     0.00058     0.00000     0.00001     0.00001     0.00002
   -19.83617     0.00113     0.00001     0.00001     0.00003     0.00004
   -19.81317     0.00218     0.00002     0.00003     0.00005     0.00008
   -19.78917     0.00406     0.00003     0.00005     0.00010     0.00015
   -19.76617     0.00738     0.00005     0.00010     0.00019     0.00028
   -19.74317     0.01305     0.00009     0.00017     0.00033     0.00049
   -19.72017     0.02248     0.00016     0.00029     0.00056     0.00085
   -19.69717     0.03769     0.00026     0.00049     0.00095     0.00143
   -19.67417     0.06153     0.00043     0.00080     0.00154     0.00233
   -19.65017     0.09777     0.00068     0.00127     0.00245     0.00371
   -19.62717     0.15130     0.00106     0.00196     0.00380     0.00574
   -19.60417     0.22780     0.00159     0.00295     0.00572     0.00864
   -19.58117     0.33400     0.00234     0.00432     0.00839     0.01267
   -19.55817     0.47680     0.00333     0.00617     0.01197     0.01808
   -19.53417     0.66270     0.00463     0.00857     0.01664     0.02513
   -19.51117     0.89660     0.00627     0.01160     0.02251     0.03400
   -19.48817     1.18100     0.00826     0.01528     0.02965     0.04478
   -19.46517     1.51400     0.01059     0.01960     0.03802     0.05742
   -19.44217     1.89100     0.01322     0.02446     0.04746     0.07168
   -19.41917     2.29800     0.01606     0.02973     0.05769     0.08714
   -19.39517     2.71900     0.01901     0.03518     0.06826     0.10310
   -19.37217     3.13200     0.02190     0.04052     0.07863     0.11876
   -19.34917     3.51200     0.02455     0.04544     0.08818     0.13315
   -19.32617     3.83400     0.02681     0.04962     0.09627     0.14540
   -19.30317     4.07600     0.02849     0.05273     0.10229     0.15455
   -19.27917     4.21700     0.02949     0.05457     0.10586     0.15993
   -19.25617     4.24900     0.02970     0.05497     0.10666     0.16112
   -19.23317     4.16700     0.02913     0.05391     0.10462     0.15801
   -19.21017     3.97900     0.02782     0.05150     0.09989     0.15087
   -19.18717     3.69800     0.02586     0.04786     0.09285     0.14025
   -19.16417     3.34700     0.02340     0.04332     0.08403     0.12691
   -19.14017     2.94900     0.02062     0.03816     0.07403     0.11180
   -19.11717     2.52900     0.01768     0.03273     0.06350     0.09590
   -19.09417     2.11200     0.01477     0.02733     0.05303     0.08008
   -19.07117     1.71700     0.01200     0.02221     0.04310     0.06510
   -19.04817     1.35900     0.00950     0.01758     0.03411     0.05152
   -19.02417     1.04700     0.00732     0.01355     0.02628     0.03969
   -19.00117     0.78530     0.00549     0.01016     0.01972     0.02978
   -18.97817     0.57350     0.00401     0.00742     0.01440     0.02174
   -18.95517     0.40770     0.00285     0.00528     0.01024     0.01546
   -18.93217     0.28220     0.00197     0.00365     0.00709     0.01070
   -18.90917     0.19020     0.00133     0.00246     0.00477     0.00721
   -18.88517     0.12470     0.00087     0.00161     0.00313     0.00473
   -18.86217     0.07967     0.00056     0.00103     0.00200     0.00302
   -18.83917     0.04954     0.00035     0.00064     0.00124     0.00188
   -18.81617     0.02998     0.00021     0.00039     0.00075     0.00114
   -18.79317     0.01767     0.00012     0.00023     0.00044     0.00067
   -18.76917     0.01014     0.00007     0.00013     0.00025     0.00038
   -18.74617     0.00566     0.00004     0.00007     0.00014     0.00021
   -18.72317     0.00308     0.00002     0.00004     0.00008     0.00012
   -18.70017     0.00163     0.00001     0.00002     0.00004     0.00006
   -18.67717     0.00084     0.00001     0.00001     0.00002     0.00003
   -18.65417     0.00042     0.00000     0.00001     0.00001     0.00002
   -18.63017     0.00021     0.00000     0.00000     0.00001     0.00001
   -18.60717     0.00010     0.00000     0.00000     0.00000     0.00000
   -18.58417     0.00005     0.00000     0.00000     0.00000     0.00000
   -18.56117     0.00002     0.00000     0.00000     0.00000     0.00000
   -18.53817     0.00001     0.00000     0.00000     0.00000     0.00000
   -18.51417     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.49117     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.46817     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.44517     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.42217     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.39917     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.37517     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.35217     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.32917     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.30617     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.28317     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.25917     0.00000     0.00000     0.00000     0.00000     0.00000
