     #Energy        Mo_s        Mo_p        Mo_d         O_s         O_p        Nb_s        Nb_p        Nb_d
   -12.13484     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.11184     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.08884     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.06584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.04184     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -12.01884     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.99584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.97284     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.94984     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.92584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.90284     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.87984     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.85684     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.83384     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.80984     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.78684     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.76384     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.74084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.71784     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.69384     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.67084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.64784     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.62484     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.60184     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.57784     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.55484     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.53184     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.50884     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.48584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.46184     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.43884     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.41584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.39284     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.36984     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.34584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.32284     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.29984     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.27684     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.25384     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.22984     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.20684     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.18384     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.16084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.13784     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.11384     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.09084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.06784     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.04484     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -11.02184     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.99784     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.97484     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.95184     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.92884     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.90584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.88184     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.85884     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.83584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.81284     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.78984     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.76584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.74284     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.71984     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.69684     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.67384     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.64984     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.62684     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.60384     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.58084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.55784     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.53384     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.51084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.48784     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.46484     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.44184     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.41784     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.39484     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.37184     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.34884     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.32584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.30184     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.27884     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.25584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.23284     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.20984     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.18584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.16284     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.13984     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.11684     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.09384     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.06984     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.04684     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.02384     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -10.00084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.97784     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.95484     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.93084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.90784     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.88484     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.86184     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.83884     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.81484     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.79184     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.76884     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.74584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.72284     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.69884     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.67584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.65284     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.62984     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.60684     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.58284     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.55984     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.53684     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.51384     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.49084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.46684     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.44384     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.42084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.39784     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.37484     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.35084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.32784     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.30484     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.28184     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.25884     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.23484     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.21184     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.18884     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.16584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.14284     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.11884     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.09584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.07284     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.04984     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.02684     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -9.00284     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.97984     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.95684     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.93384     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.91084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.88684     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.86384     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.84084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.81784     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.79484     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.77084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.74784     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.72484     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.70184     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.67884     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.65484     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.63184     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.60884     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.58584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.56284     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.53884     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.51584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.49284     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.46984     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.44684     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.42284     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.39984     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.37684     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.35384     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.33084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.30684     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.28384     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.26084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.23784     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.21484     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.19084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.16784     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.14484     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.12184     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.09884     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.07484     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.05184     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.02884     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -8.00584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.98284     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.95884     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.93584     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.91284     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.88984     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.86684     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.84284     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.81984     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.79684     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.77384     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.75084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.72684     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.70384     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.68084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.65784     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.63484     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.61084     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.58784     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.56484     0.00002     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.54184     0.00004     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.51884     0.00009     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.49484     0.00016     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.47184     0.00031     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.44884     0.00057     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.42584     0.00102     0.00001     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.40284     0.00179     0.00002     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
    -7.37884     0.00304     0.00004     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000
    -7.35584     0.00503     0.00006     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000
    -7.33284     0.00814     0.00011     0.00002     0.00000     0.00001     0.00002     0.00000     0.00000
    -7.30984     0.01282     0.00017     0.00003     0.00000     0.00001     0.00003     0.00001     0.00000
    -7.28684     0.01971     0.00026     0.00005     0.00001     0.00001     0.00004     0.00001     0.00000
    -7.26284     0.02957     0.00039     0.00007     0.00001     0.00002     0.00006     0.00001     0.00000
    -7.23984     0.04330     0.00058     0.00011     0.00001     0.00003     0.00009     0.00002     0.00000
    -7.21684     0.06193     0.00085     0.00016     0.00002     0.00004     0.00012     0.00002     0.00000
    -7.19384     0.08653     0.00120     0.00022     0.00002     0.00006     0.00017     0.00003     0.00001
    -7.17084     0.11818     0.00168     0.00031     0.00003     0.00008     0.00023     0.00005     0.00001
    -7.14684     0.15790     0.00228     0.00042     0.00004     0.00011     0.00031     0.00006     0.00001
    -7.12384     0.20648     0.00306     0.00056     0.00005     0.00015     0.00041     0.00008     0.00002
    -7.10084     0.26450     0.00402     0.00073     0.00007     0.00019     0.00052     0.00010     0.00002
    -7.07784     0.33213     0.00519     0.00094     0.00008     0.00025     0.00066     0.00013     0.00003
    -7.05484     0.40919     0.00659     0.00119     0.00010     0.00031     0.00081     0.00016     0.00004
    -7.03084     0.49503     0.00824     0.00147     0.00012     0.00039     0.00098     0.00020     0.00005
    -7.00784     0.58864     0.01014     0.00180     0.00015     0.00048     0.00116     0.00023     0.00007
    -6.98484     0.68868     0.01232     0.00217     0.00017     0.00058     0.00136     0.00027     0.00008
    -6.96184     0.79363     0.01477     0.00258     0.00019     0.00069     0.00157     0.00032     0.00010
    -6.93884     0.90180     0.01750     0.00303     0.00022     0.00082     0.00178     0.00036     0.00013
    -6.91484     1.01155     0.02050     0.00353     0.00024     0.00096     0.00199     0.00040     0.00015
    -6.89184     1.12142     0.02378     0.00408     0.00027     0.00111     0.00220     0.00045     0.00018
    -6.86884     1.23048     0.02735     0.00469     0.00029     0.00127     0.00240     0.00050     0.00021
    -6.84584     1.33785     0.03121     0.00537     0.00031     0.00145     0.00261     0.00054     0.00024
    -6.82284     1.44349     0.03539     0.00612     0.00034     0.00164     0.00281     0.00059     0.00027
    -6.79884     1.54750     0.03989     0.00698     0.00036     0.00186     0.00300     0.00064     0.00031
    -6.77584     1.65049     0.04474     0.00795     0.00038     0.00210     0.00320     0.00069     0.00036
    -6.75284     1.75311     0.04993     0.00905     0.00040     0.00237     0.00340     0.00074     0.00041
    -6.72984     1.85565     0.05548     0.01030     0.00042     0.00267     0.00362     0.00079     0.00047
    -6.70684     1.95842     0.06133     0.01171     0.00044     0.00301     0.00384     0.00085     0.00054
    -6.68384     2.06071     0.06742     0.01327     0.00046     0.00339     0.00408     0.00091     0.00062
    -6.65984     2.16125     0.07365     0.01498     0.00049     0.00381     0.00434     0.00096     0.00071
    -6.63684     2.25772     0.07989     0.01681     0.00051     0.00426     0.00460     0.00102     0.00082
    -6.61384     2.34714     0.08597     0.01875     0.00054     0.00474     0.00488     0.00107     0.00094
    -6.59084     2.42632     0.09173     0.02077     0.00057     0.00526     0.00516     0.00112     0.00107
    -6.56784     2.49178     0.09698     0.02284     0.00060     0.00581     0.00545     0.00116     0.00121
    -6.54384     2.54091     0.10161     0.02497     0.00063     0.00640     0.00573     0.00120     0.00137
    -6.52084     2.57214     0.10553     0.02718     0.00066     0.00703     0.00601     0.00123     0.00154
    -6.49784     2.58529     0.10875     0.02949     0.00070     0.00773     0.00629     0.00125     0.00172
    -6.47484     2.58212     0.11135     0.03200     0.00074     0.00851     0.00657     0.00127     0.00192
    -6.45184     2.56621     0.11352     0.03479     0.00078     0.00944     0.00686     0.00129     0.00215
    -6.42784     2.54280     0.11551     0.03800     0.00083     0.01054     0.00719     0.00130     0.00241
    -6.40484     2.51820     0.11766     0.04176     0.00089     0.01190     0.00756     0.00133     0.00273
    -6.38184     2.49928     0.12031     0.04619     0.00096     0.01358     0.00799     0.00136     0.00311
    -6.35884     2.49273     0.12381     0.05142     0.00105     0.01569     0.00850     0.00141     0.00358
    -6.33584     2.50388     0.12843     0.05751     0.00114     0.01833     0.00911     0.00148     0.00415
    -6.31184     2.53665     0.13437     0.06449     0.00125     0.02164     0.00982     0.00156     0.00486
    -6.28884     2.59241     0.14170     0.07234     0.00137     0.02583     0.01064     0.00168     0.00574
    -6.26584     2.67026     0.15038     0.08099     0.00151     0.03115     0.01160     0.00183     0.00686
    -6.24284     2.76717     0.16025     0.09038     0.00165     0.03803     0.01268     0.00201     0.00829
    -6.21984     2.87846     0.17107     0.10043     0.00182     0.04707     0.01393     0.00224     0.01017
    -6.19584     2.99846     0.18257     0.11119     0.00200     0.05915     0.01537     0.00253     0.01270
    -6.17284     3.12205     0.19455     0.12278     0.00220     0.07551     0.01706     0.00288     0.01613
    -6.14984     3.24517     0.20684     0.13555     0.00244     0.09789     0.01909     0.00332     0.02088
    -6.12684     3.36527     0.21948     0.15006     0.00270     0.12861     0.02159     0.00389     0.02744
    -6.10384     3.48258     0.23259     0.16714     0.00302     0.17062     0.02470     0.00462     0.03650
    -6.07984     3.59922     0.24651     0.18785     0.00340     0.22761     0.02864     0.00557     0.04888
    -6.05684     3.71914     0.26160     0.21355     0.00385     0.30395     0.03360     0.00679     0.06556
    -6.03384     3.84672     0.27829     0.24572     0.00440     0.40468     0.03980     0.00835     0.08765
    -6.01084     3.98617     0.29692     0.28593     0.00507     0.53484     0.04746     0.01032     0.11632
    -5.98784     4.14012     0.31773     0.33570     0.00586     0.69972     0.05676     0.01278     0.15271
    -5.96384     4.30912     0.34075     0.39633     0.00679     0.90387     0.06782     0.01580     0.19779
    -5.94084     4.49076     0.36571     0.46874     0.00788     1.15040     0.08064     0.01940     0.25219
    -5.91784     4.68021     0.39217     0.55321     0.00911     1.44030     0.09515     0.02362     0.31612
    -5.89484     4.87042     0.41949     0.64934     0.01049     1.77130     0.11110     0.02842     0.38908
    -5.87184     5.05315     0.44680     0.75584     0.01200     2.13820     0.12810     0.03373     0.46972
    -5.84784     5.21990     0.47329     0.87029     0.01362     2.53110     0.14562     0.03942     0.55597
    -5.82484     5.36327     0.49810     0.98955     0.01532     2.93640     0.16301     0.04530     0.64476
    -5.80184     5.47760     0.52053     1.10979     0.01708     3.33840     0.17956     0.05116     0.73262
    -5.77884     5.55966     0.54006     1.22653     0.01889     3.71660     0.19450     0.05675     0.81531
    -5.75584     5.60924     0.55637     1.33531     0.02073     4.05400     0.20720     0.06180     0.88885
    -5.73184     5.62786     0.56939     1.43228     0.02263     4.33210     0.21700     0.06613     0.94963
    -5.70884     5.61982     0.57922     1.51400     0.02462     4.53570     0.22360     0.06952     0.99449
    -5.68584     5.59008     0.58618     1.57882     0.02677     4.65850     0.22700     0.07190     1.02251
    -5.66284     5.54400     0.59058     1.62628     0.02916     4.69720     0.22740     0.07327     1.03275
    -5.63984     5.48627     0.59282     1.65785     0.03189     4.65690     0.22500     0.07371     1.02716
    -5.61584     5.42062     0.59325     1.67631     0.03503     4.54850     0.22040     0.07335     1.00803
    -5.59284     5.34896     0.59215     1.68584     0.03864     4.38820     0.21440     0.07245     0.97873
    -5.56984     5.27240     0.58972     1.69183     0.04273     4.19220     0.20760     0.07120     0.94322
    -5.54684     5.19111     0.58616     1.70014     0.04724     3.97900     0.20080     0.06982     0.90515
    -5.52384     5.10535     0.58167     1.71759     0.05204     3.76500     0.19408     0.06846     0.86774
    -5.49984     5.01660     0.57660     1.75097     0.05692     3.55800     0.18788     0.06721     0.83284
    -5.47684     4.92799     0.57152     1.80825     0.06160     3.36760     0.18210     0.06609     0.80166
    -5.45384     4.84584     0.56732     1.89831     0.06578     3.19430     0.17652     0.06505     0.77354
    -5.43084     4.77886     0.56511     2.03148     0.06914     3.03390     0.17077     0.06395     0.74768
    -5.40784     4.73909     0.56640     2.21993     0.07138     2.88260     0.16447     0.06268     0.72227
    -5.38384     4.74018     0.57284     2.47820     0.07229     2.73300     0.15723     0.06109     0.69525
    -5.36084     4.79702     0.58623     2.82326     0.07171     2.57710     0.14881     0.05909     0.66516
    -5.33784     4.92399     0.60829     3.27413     0.06965     2.41210     0.13911     0.05661     0.63079
    -5.31484     5.13357     0.64048     3.85061     0.06618     2.23400     0.12821     0.05367     0.59166
    -5.29184     5.43463     0.68393     4.57343     0.06151     2.04510     0.11637     0.05034     0.54816
