Tue Jun 02 09:03:20 2020

Number of Points = 3026
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-4.677270	-4.776364	4.149952	0.001164	0.460876
-4.515197	-4.768064	4.159949	0.001135	0.461110
-4.588836	-4.741189	4.169946	0.001148	0.461110
-4.433809	-4.795132	4.179942	0.001121	0.461111
-4.505787	-4.731163	4.189939	0.001134	0.461248
-4.374117	-4.724655	4.199936	0.001110	0.461436
-4.229082	-4.774945	4.209933	0.001085	0.461437
-4.308645	-4.745081	4.219930	0.001099	0.461441
-4.299414	-4.695447	4.229926	0.001098	0.461629
-4.102371	-4.732099	4.239923	0.001063	0.461745
-4.114482	-4.728306	4.249920	0.001065	0.461741
-3.970523	-4.766728	4.259917	0.001040	0.461783
-3.726772	-4.776296	4.269914	0.000996	0.462056
-3.868640	-4.726136	4.279910	0.001022	0.462054
-3.806356	-4.748291	4.289907	0.001011	0.462051
-3.823244	-4.737018	4.299904	0.001014	0.462068
-3.556253	-4.749399	4.309901	0.000966	0.462360
-3.506782	-4.765853	4.319898	0.000958	0.462361
-3.462192	-4.780227	4.329894	0.000950	0.462363
-3.404609	-4.799976	4.339891	0.000940	0.462363
-3.461465	-4.764104	4.349888	0.000951	0.462418
-3.252764	-4.759925	4.359885	0.000913	0.462695
-3.253807	-4.759743	4.369882	0.000914	0.462692
-3.291704	-4.746263	4.379878	0.000921	0.462690
-3.203285	-4.752750	4.389875	0.000905	0.462776
-3.068309	-4.737366	4.399872	0.000881	0.463000
-2.966431	-4.773993	4.409869	0.000863	0.462995
-3.252212	-4.673270	4.419866	0.000915	0.462993
-2.861643	-4.733593	4.429862	0.000845	0.463268
-2.988330	-4.676315	4.439859	0.000868	0.463311
-2.797154	-4.742434	4.449856	0.000834	0.463314
-2.935285	-4.645847	4.459853	0.000859	0.463483
-2.722387	-4.678992	4.469850	0.000821	0.463631
-2.807109	-4.649430	4.479846	0.000837	0.463628
-2.510581	-4.723344	4.489843	0.000783	0.463735
-2.495873	-4.664250	4.499840	0.000781	0.463963
-2.450525	-4.678137	4.509837	0.000773	0.463969
-2.434830	-4.684087	4.519834	0.000771	0.463965
-2.283441	-4.676857	4.529830	0.000744	0.464180
-2.283495	-4.667462	4.539827	0.000744	0.464211
-2.254479	-4.678687	4.549824	0.000739	0.464205
-2.240453	-4.639297	4.559821	0.000737	0.464362
-1.975031	-4.686306	4.569818	0.000689	0.464526
-2.123977	-4.634257	4.579814	0.000716	0.464522
-2.013677	-4.666413	4.589811	0.000697	0.464544
-1.920291	-4.620935	4.599808	0.000680	0.464822
-1.694461	-4.697957	4.609805	0.000640	0.464829
-1.829839	-4.651686	4.619802	0.000665	0.464821
-1.681639	-4.645119	4.629798	0.000638	0.465030
-1.581988	-4.648820	4.639795	0.000621	0.465140
-1.590579	-4.639687	4.649792	0.000622	0.465159
-1.619520	-4.629663	4.659789	0.000628	0.465156
-1.556021	-4.570428	4.669786	0.000617	0.465446
-1.443418	-4.608381	4.679782	0.000597	0.465449
-1.396424	-4.624265	4.689779	0.000589	0.465450
-1.272830	-4.582379	4.699776	0.000567	0.465753
-1.453587	-4.513440	4.709773	0.000600	0.465769
-1.359576	-4.520039	4.719770	0.000583	0.465861
-1.208813	-4.511090	4.729766	0.000556	0.466081
-1.232214	-4.502408	4.739763	0.000561	0.466080
-1.262302	-4.415562	4.749760	0.000566	0.466350
-1.261373	-4.398266	4.759757	0.000567	0.466410
-1.243431	-4.335097	4.769754	0.000564	0.466655
-1.340859	-4.271887	4.779750	0.000582	0.466756
-1.325103	-4.199931	4.789747	0.000579	0.467030
-1.149794	-4.204870	4.799744	0.000548	0.467230
-1.185133	-4.156904	4.809741	0.000554	0.467354
-1.184825	-4.067724	4.819738	0.000555	0.467669
-1.112794	-4.036572	4.829734	0.000542	0.467868
-1.031364	-4.020036	4.839731	0.000528	0.468027
-1.089508	-3.924525	4.849728	0.000538	0.468291
-1.045862	-3.862565	4.859725	0.000531	0.468563
-0.888447	-3.856582	4.869722	0.000503	0.468779
-0.938360	-3.777990	4.879718	0.000512	0.468993
-0.975242	-3.707646	4.889715	0.000519	0.469194
-0.874127	-3.657734	4.899712	0.000501	0.469495
-1.000038	-3.540342	4.909709	0.000524	0.469751
-0.936867	-3.479194	4.919706	0.000513	0.470044
-0.975118	-3.380475	4.929702	0.000520	0.470343
-0.835190	-3.336749	4.939699	0.000495	0.470670
-0.745263	-3.288168	4.949696	0.000480	0.470951
-0.707564	-3.213578	4.959693	0.000473	0.471259
-0.760316	-3.105873	4.969690	0.000483	0.471571
-0.729121	-3.026059	4.979686	0.000478	0.471889
-0.761454	-2.919242	4.989683	0.000484	0.472223
-0.681517	-2.844062	4.999680	0.000470	0.472585
-0.596408	-2.779747	5.009677	0.000455	0.472914
-0.559585	-2.689051	5.019674	0.000448	0.473276
-0.501325	-2.607245	5.029670	0.000438	0.473634
-0.470106	-2.517079	5.039667	0.000433	0.473986
-0.402063	-2.451228	5.049664	0.000421	0.474299
-0.365791	-2.365878	5.059661	0.000415	0.474641
-0.332163	-2.275654	5.069658	0.000409	0.474996
-0.369617	-2.158804	5.079654	0.000416	0.475357
-0.322630	-2.053229	5.089651	0.000408	0.475782
-0.400090	-1.915217	5.099648	0.000422	0.476166
-0.285253	-1.841993	5.109645	0.000402	0.476561
-0.241876	-1.741897	5.119642	0.000394	0.476961
-0.395047	-1.553521	5.129638	0.000422	0.477427
-0.253709	-1.488079	5.139635	0.000397	0.477826
-0.402687	-1.294074	5.149632	0.000424	0.478316
-0.185355	-1.242289	5.159629	0.000385	0.478760
-0.124057	-1.146245	5.169626	0.000374	0.479166
-0.033453	-1.056227	5.179622	0.000358	0.479587
-0.134219	-0.894643	5.189619	0.000377	0.480022
-0.045165	-0.786398	5.199616	0.000361	0.480503
-0.012170	-0.663105	5.209613	0.000356	0.480968
0.099076	-0.559013	5.219610	0.000336	0.481461
0.037739	-0.408458	5.229606	0.000347	0.481904
-0.002269	-0.246704	5.239603	0.000355	0.482411
-0.037989	-0.081690	5.249600	0.000361	0.482934
0.103040	0.020556	5.259597	0.000336	0.483455
0.000000	0.162600	5.269594	0.000355	0.483816

0.231295	0.196182	5.274598	0.000314	0.484210
-0.043028	0.558096	5.279603	0.000363	0.485119
0.065504	0.947639	5.284608	0.000344	0.486583
0.050956	1.493916	5.289613	0.000347	0.488428
0.104995	2.143084	5.294618	0.000337	0.490697
0.311063	2.869694	5.299622	0.000300	0.493397
0.376748	3.762926	5.304627	0.000288	0.496475
0.346970	4.797888	5.309632	0.000293	0.499894
0.547402	5.870188	5.314637	0.000257	0.503681
0.618516	7.090077	5.319642	0.000245	0.507774
0.729947	8.408657	5.324646	0.000224	0.512201
1.001960	9.765547	5.329651	0.000175	0.516896
1.090650	11.289721	5.334656	0.000159	0.521875
1.037358	12.949746	5.339661	0.000169	0.527078
1.428982	14.557098	5.344666	0.000098	0.532556
1.268877	16.441903	5.349670	0.000127	0.538234
1.677899	18.217106	5.354675	0.000053	0.544131
1.730039	20.201736	5.359680	0.000044	0.550218
1.734506	22.290411	5.364685	0.000043	0.556499
1.945410	24.366858	5.369690	0.000005	0.562888
1.989368	26.597929	5.374694	-0.000003	0.569486
2.147846	28.851450	5.379699	-0.000032	0.576189
2.413668	31.146427	5.384704	-0.000080	0.583041
2.382996	33.607728	5.389709	-0.000074	0.589989
2.659872	36.035829	5.394714	-0.000124	0.597064
2.814470	38.551896	5.399718	-0.000152	0.604180
3.060115	41.108507	5.404723	-0.000197	0.611411
3.181894	43.763489	5.409728	-0.000219	0.618704
3.389705	46.447701	5.414733	-0.000256	0.626070
3.402796	49.249031	5.419738	-0.000259	0.633479
3.842200	51.944306	5.424742	-0.000338	0.640915
3.910441	54.817487	5.429747	-0.000351	0.648387
4.242341	57.651442	5.434752	-0.000411	0.655910
4.154077	60.666637	5.439757	-0.000395	0.663432
4.403673	63.614252	5.444762	-0.000440	0.670996
4.577546	66.615210	5.449766	-0.000472	0.678541
4.884864	69.603306	5.454771	-0.000527	0.686086
5.113289	72.645798	5.459776	-0.000569	0.693612
5.222048	75.762277	5.464781	-0.000588	0.701133
5.443032	78.866553	5.469786	-0.000628	0.708638
5.517054	82.047073	5.474790	-0.000642	0.716122
5.886080	85.135133	5.479795	-0.000709	0.723554
6.131405	88.310726	5.484800	-0.000753	0.731010
6.264357	91.523505	5.489805	-0.000777	0.738386
6.346271	94.790968	5.494810	-0.000792	0.745771
6.544541	98.020562	5.499814	-0.000828	0.753090
6.848469	101.226961	5.504819	-0.000883	0.760369
7.017061	104.491156	5.509824	-0.000914	0.767601
7.235812	107.757025	5.514829	-0.000953	0.774807
7.676821	110.944474	5.519834	-0.001033	0.781944
8.091935	114.172610	5.524838	-0.001108	0.789084
8.256396	117.481471	5.529843	-0.001138	0.796145
8.613532	120.739780	5.534848	-0.001203	0.803178
8.671701	124.087999	5.539853	-0.001214	0.810121
8.898114	127.405671	5.544858	-0.001255	0.817062
9.208941	130.677140	5.549862	-0.001311	0.823911
9.499056	133.973724	5.554867	-0.001363	0.830739
9.759869	137.280187	5.559872	-0.001411	0.837510
10.056773	140.562592	5.564877	-0.001464	0.844205
10.141706	143.923252	5.569882	-0.001480	0.850855
10.513863	147.189367	5.574886	-0.001547	0.857464
10.935665	150.423501	5.579891	-0.001624	0.863995
11.340716	153.690256	5.584896	-0.001697	0.870527
11.582795	156.993413	5.589901	-0.001741	0.876972
11.717197	160.342746	5.594906	-0.001765	0.883387
11.990830	163.625803	5.599910	-0.001815	0.889721
12.126752	166.964588	5.604915	-0.001839	0.896026
12.545416	170.199924	5.609920	-0.001915	0.902276
12.767226	173.509050	5.614925	-0.001955	0.908494
12.907074	176.832489	5.619930	-0.001981	0.914643
13.064902	180.140902	5.624934	-0.002009	0.920736
13.385041	183.370220	5.629939	-0.002067	0.926747
14.070465	186.517012	5.634944	-0.002191	0.932799
14.467312	189.731059	5.639949	-0.002263	0.938753
15.050729	192.895952	5.644954	-0.002369	0.944696
15.399241	196.153693	5.649958	-0.002432	0.950623
15.832215	199.372681	5.654963	-0.002510	0.956496
16.044920	202.651774	5.659968	-0.002549	0.962305
16.276692	205.936784	5.664973	-0.002591	0.968100
16.340410	209.252415	5.669978	-0.002602	0.973814
16.588026	212.504348	5.674982	-0.002647	0.979495
16.950465	215.708290	5.679987	-0.002713	0.985129
17.313275	218.927173	5.684992	-0.002779	0.990756
17.647307	222.146637	5.689997	-0.002839	0.996335
18.149191	225.292315	5.695002	-0.002930	1.001857
18.319130	228.548020	5.700006	-0.002961	1.007341
18.691541	231.747919	5.705011	-0.003028	1.012819
18.846430	234.980670	5.710016	-0.003056	1.018197
19.008409	238.244504	5.715021	-0.003086	1.023602
19.247870	241.446184	5.720026	-0.003129	1.028921
19.708142	244.590099	5.725030	-0.003212	1.034243
19.831211	247.826677	5.730035	-0.003235	1.039499
20.024364	251.039966	5.735040	-0.003270	1.044730
20.238130	254.244402	5.740045	-0.003308	1.049933
20.627552	257.389812	5.745050	-0.003379	1.055112
20.732190	260.608105	5.750054	-0.003398	1.060225
21.102795	263.761374	5.755059	-0.003465	1.065356
21.363174	266.922443	5.760064	-0.003512	1.070416
22.068246	269.961965	5.765069	-0.003640	1.075500
22.437121	273.090802	5.770074	-0.003706	1.080520
22.681305	276.280504	5.775078	-0.003751	1.085543
22.884231	279.475160	5.780083	-0.003787	1.090530
23.154139	282.637531	5.785088	-0.003836	1.095479
23.480516	285.775937	5.790093	-0.003895	1.100400
23.698948	288.968332	5.795098	-0.003935	1.105324
23.839621	292.151626	5.800102	-0.003960	1.110172
24.200616	295.289943	5.805107	-0.004026	1.115045
24.342676	298.452018	5.810112	-0.004052	1.119820
24.442868	301.660658	5.815117	-0.004070	1.124623
24.485021	304.857358	5.820122	-0.004077	1.129358
24.493133	308.067690	5.825126	-0.004079	1.134076
24.674955	311.205949	5.830131	-0.004112	1.138757
24.979886	314.308829	5.835136	-0.004167	1.143428
25.096608	317.468613	5.840141	-0.004188	1.148069
25.464410	320.568669	5.845146	-0.004255	1.152729
25.587886	323.679400	5.850150	-0.004277	1.157266
25.783123	326.823875	5.855155	-0.004313	1.161868
25.860572	329.971053	5.860160	-0.004327	1.166399
25.969225	333.132991	5.865165	-0.004347	1.170948
26.184137	336.226776	5.870170	-0.004386	1.175434
26.097560	339.426611	5.875174	-0.004370	1.179907
26.320345	342.518799	5.880179	-0.004410	1.184361
26.452122	345.655348	5.885184	-0.004434	1.188817
26.619035	348.754799	5.890189	-0.004465	1.193221
26.860932	351.829102	5.895194	-0.004508	1.197610
27.001395	354.934776	5.900198	-0.004534	1.201978
27.243402	358.019382	5.905203	-0.004578	1.206349
27.512266	361.097305	5.910208	-0.004626	1.210707
27.813833	364.160407	5.915213	-0.004681	1.215045
27.783540	367.331103	5.920218	-0.004676	1.219359
28.032731	370.419530	5.925222	-0.004721	1.223676
28.117793	373.545282	5.930227	-0.004736	1.227953
28.383779	376.630118	5.935232	-0.004784	1.232243
28.485805	379.722401	5.940237	-0.004803	1.236452
28.459828	382.897659	5.945242	-0.004798	1.240700
28.637449	385.971217	5.950246	-0.004830	1.244891
28.872362	389.045161	5.955251	-0.004873	1.249094
28.764758	392.215903	5.960256	-0.004854	1.253256
28.950452	395.290451	5.965261	-0.004887	1.257409
28.954035	398.412356	5.970266	-0.004888	1.261530
29.260682	401.448825	5.975270	-0.004944	1.265660
29.455770	404.521927	5.980275	-0.004979	1.269775
29.747661	407.560202	5.985280	-0.005032	1.273874
29.898858	410.637574	5.990285	-0.005059	1.277949
29.867052	413.795683	5.995290	-0.005054	1.282034
29.974680	416.872106	6.000294	-0.005073	1.286063
30.139768	419.969124	6.005299	-0.005103	1.290130
30.407800	422.996014	6.010304	-0.005152	1.294140
30.757427	426.022381	6.015309	-0.005215	1.298171
31.068733	429.059327	6.020314	-0.005271	1.302188
31.175742	432.166013	6.025318	-0.005291	1.306192
31.269003	435.283285	6.030323	-0.005308	1.310191
31.514972	438.352591	6.035328	-0.005352	1.314183
31.587189	441.463166	6.040333	-0.005365	1.318141
31.691248	444.563366	6.045338	-0.005384	1.322088
31.960859	447.569808	6.050342	-0.005433	1.325975
32.148330	450.669234	6.055347	-0.005467	1.329933
32.101287	453.790379	6.060352	-0.005459	1.333806
32.355512	456.838612	6.065357	-0.005505	1.337705
32.530958	459.894326	6.070362	-0.005536	1.341568
32.845756	462.911759	6.075366	-0.005593	1.345432
32.719519	466.099530	6.080371	-0.005571	1.349310
32.724897	469.206169	6.085376	-0.005572	1.353132
33.016085	472.205427	6.090381	-0.005625	1.356931
33.213926	475.266375	6.095386	-0.005660	1.360755
33.086368	478.407337	6.100390	-0.005637	1.364532
33.246187	481.487505	6.105395	-0.005666	1.368343
33.140199	484.610813	6.110400	-0.005647	1.372086
33.392911	487.617462	6.115405	-0.005693	1.375825
33.561727	490.660032	6.120410	-0.005724	1.379563
33.616795	493.752354	6.125414	-0.005734	1.383305
33.697613	496.840107	6.130419	-0.005748	1.387041
34.027030	499.838560	6.135424	-0.005808	1.390761
34.083289	502.908848	6.140429	-0.005818	1.394447
34.574984	505.877314	6.145434	-0.005907	1.398176
34.784896	508.904724	6.150438	-0.005945	1.401853
35.024191	511.957989	6.155443	-0.005989	1.405562
35.215413	515.010776	6.160448	-0.006023	1.409242
35.457924	518.064134	6.165453	-0.006067	1.412933
35.370858	521.213732	6.170458	-0.006052	1.416597
35.673740	524.214160	6.175462	-0.006106	1.420231
35.822866	527.288466	6.180467	-0.006133	1.423881
35.865206	530.404390	6.185472	-0.006141	1.427528
35.862698	533.504445	6.190477	-0.006141	1.431131
36.149900	536.512437	6.195482	-0.006193	1.434730
36.089776	539.620234	6.200486	-0.006182	1.438301
36.366840	542.647921	6.205491	-0.006232	1.441901
36.738476	545.619171	6.210496	-0.006300	1.445464
37.053199	548.643554	6.215501	-0.006356	1.449057
37.394877	551.664103	6.220506	-0.006418	1.452647
37.511039	554.744639	6.225510	-0.006439	1.456210
37.619698	557.815062	6.230515	-0.006459	1.459750
37.900028	560.862431	6.235520	-0.006510	1.463321
37.709064	564.039644	6.240525	-0.006475	1.466851
38.035613	567.059036	6.245530	-0.006535	1.470390
38.200687	570.086386	6.250534	-0.006565	1.473869
38.317196	573.161231	6.255539	-0.006586	1.477375
38.313684	576.259571	6.260544	-0.006585	1.480853
38.513785	579.278175	6.265549	-0.006621	1.484310
38.836467	582.282874	6.270554	-0.006680	1.487790
38.979474	585.361070	6.275558	-0.006706	1.491277
39.055605	588.401336	6.280563	-0.006720	1.494688
39.210241	591.482268	6.285568	-0.006748	1.498165
39.152476	594.595837	6.290573	-0.006737	1.501592
39.351804	597.616465	6.295578	-0.006773	1.505004
39.544807	600.663262	6.300582	-0.006808	1.508434
39.661602	603.724086	6.305587	-0.006830	1.511844
39.864639	606.721197	6.310592	-0.006866	1.515208
40.208607	609.714515	6.315597	-0.006929	1.518612
40.479247	612.726391	6.320602	-0.006978	1.522001
40.705162	615.790581	6.325606	-0.007019	1.525424
40.693170	618.884828	6.330611	-0.007016	1.528786
41.056580	621.890736	6.335616	-0.007082	1.532180
41.185747	624.946013	6.340621	-0.007106	1.535535
41.428389	627.972918	6.345626	-0.007150	1.538893
41.545244	631.049838	6.350630	-0.007171	1.542253
41.740882	634.110600	6.355635	-0.007206	1.545616
41.840725	637.172058	6.360640	-0.007224	1.548939
42.184963	640.179598	6.365645	-0.007287	1.552283
42.136452	643.274137	6.370650	-0.007278	1.555574
42.271234	646.336442	6.375654	-0.007303	1.558888
42.365593	649.387012	6.380659	-0.007320	1.562168
42.447371	652.471074	6.385664	-0.007335	1.565473
42.786316	655.441641	6.390669	-0.007396	1.568741
42.930408	658.494868	6.395674	-0.007422	1.572022
43.068527	661.534827	6.400678	-0.007447	1.575279
43.454287	664.521104	6.405683	-0.007517	1.578559
43.520082	667.597742	6.410688	-0.007529	1.581816
43.886306	670.603543	6.415693	-0.007595	1.585097
43.911326	673.686471	6.420698	-0.007600	1.588333
44.436939	676.634255	6.425702	-0.007695	1.591595
44.700083	679.638236	6.430707	-0.007742	1.594818
44.926433	682.688237	6.435712	-0.007783	1.598069
45.071022	685.761896	6.440717	-0.007810	1.601310
45.173653	688.843337	6.445722	-0.007828	1.604538
45.072315	691.977548	6.450726	-0.007810	1.607745
45.578534	694.934247	6.455731	-0.007902	1.610969
45.701363	697.964717	6.460736	-0.007924	1.614133
45.797442	701.059970	6.465741	-0.007941	1.617347
46.115712	704.055565	6.470746	-0.007999	1.620529
46.463231	707.045466	6.475750	-0.008062	1.623708
46.363419	710.192382	6.480755	-0.008044	1.626890
46.512450	713.267888	6.485760	-0.008071	1.630077
46.834052	716.239353	6.490765	-0.008129	1.633210
46.986939	719.308090	6.495770	-0.008157	1.636379
46.998766	722.368788	6.500774	-0.008159	1.639486
47.160525	725.408316	6.505779	-0.008189	1.642616
47.597627	728.367819	6.510784	-0.008268	1.645752
47.667481	731.451223	6.515789	-0.008280	1.648884
47.860678	734.465860	6.520794	-0.008315	1.651981
47.993633	737.532383	6.525798	-0.008339	1.655106
48.172620	740.541570	6.530803	-0.008372	1.658181
48.291475	743.628218	6.535808	-0.008394	1.661309
48.272805	746.706816	6.540813	-0.008390	1.664378
48.371281	749.764728	6.545818	-0.008408	1.667458
48.336895	752.855961	6.550822	-0.008402	1.670523
48.485020	755.843294	6.555827	-0.008429	1.673539
48.652470	758.871503	6.560832	-0.008459	1.676596
48.784015	761.921332	6.565837	-0.008483	1.679657
48.938477	764.929404	6.570842	-0.008511	1.682679
49.024649	768.003887	6.575846	-0.008527	1.685738
49.059138	771.040128	6.580851	-0.008533	1.688738
49.034877	774.141089	6.585856	-0.008529	1.691777
49.087295	777.179780	6.590861	-0.008538	1.694774
49.234087	780.181437	6.595866	-0.008565	1.697760
49.481848	783.192287	6.600870	-0.008610	1.700782
49.586827	786.219069	6.605875	-0.008629	1.703769
49.793797	789.232391	6.610880	-0.008666	1.706769
49.959308	792.284435	6.615885	-0.008696	1.709789
50.083974	795.263045	6.620890	-0.008719	1.712720
50.422993	798.262224	6.625894	-0.008780	1.715733
50.450058	801.308550	6.630899	-0.008785	1.718688
50.545214	804.371713	6.635904	-0.008803	1.721675
50.733175	807.404708	6.640909	-0.008837	1.724657
50.633264	810.491333	6.645914	-0.008819	1.727595
50.721046	813.557693	6.650918	-0.008835	1.730568
50.865566	816.540675	6.655923	-0.008861	1.733473
51.001162	819.564829	6.660928	-0.008886	1.736411
51.294413	822.567909	6.665933	-0.008939	1.739372
51.486739	825.554445	6.670938	-0.008973	1.742281
51.738315	828.595718	6.675942	-0.009019	1.745256
52.073136	831.561300	6.680947	-0.009080	1.748180
52.450444	834.531641	6.685952	-0.009148	1.751116
52.670497	837.563456	6.690957	-0.009188	1.754057
52.532187	840.687682	6.695962	-0.009163	1.756969
52.750571	843.724004	6.700966	-0.009202	1.759904
52.888351	846.761654	6.705971	-0.009227	1.762811
52.904212	849.832258	6.710976	-0.009230	1.765705
52.985403	852.916928	6.715981	-0.009245	1.768629
53.018439	855.936109	6.720986	-0.009251	1.771471
53.304985	858.955193	6.725990	-0.009303	1.774387
53.373411	861.976351	6.730995	-0.009316	1.777233
53.505948	865.027262	6.736000	-0.009340	1.780121
53.601880	868.069388	6.741005	-0.009357	1.782986
53.651271	871.122969	6.746010	-0.009366	1.785842
53.855133	874.131624	6.751014	-0.009403	1.788699
54.162404	877.109901	6.756019	-0.009459	1.791555
54.226098	880.141897	6.761024	-0.009470	1.794382
54.634954	883.106128	6.766029	-0.009544	1.797247
54.729347	886.157128	6.771034	-0.009561	1.800091
54.943246	889.166018	6.776038	-0.009600	1.802929
55.294367	892.151283	6.781043	-0.009664	1.805782
55.216838	895.271072	6.786048	-0.009650	1.808625
55.466803	898.257670	6.791053	-0.009695	1.811439
55.520134	901.342063	6.796058	-0.009705	1.814280
55.604364	904.356506	6.801062	-0.009720	1.817062
55.948197	907.364875	6.806067	-0.009782	1.819911
55.957419	910.405375	6.811072	-0.009784	1.822685
56.102322	913.484374	6.816077	-0.009810	1.825531
56.202877	916.512082	6.821082	-0.009829	1.828312
56.470150	919.488093	6.826086	-0.009877	1.831092
56.609804	922.514156	6.831091	-0.009902	1.833875
56.959957	925.478275	6.836096	-0.009966	1.836659
57.051977	928.552414	6.841101	-0.009982	1.839463
57.239864	931.565125	6.846106	-0.010016	1.842236
57.210411	934.663781	6.851110	-0.010011	1.845018
57.386521	937.699543	6.856115	-0.010043	1.847799
57.579740	940.688503	6.861120	-0.010078	1.850539
57.708711	943.723636	6.866125	-0.010102	1.853297
57.708314	946.791455	6.871130	-0.010102	1.856044
58.013141	949.789646	6.876134	-0.010157	1.858812
58.051042	952.816195	6.881139	-0.010164	1.861524
58.273684	955.860809	6.886144	-0.010204	1.864302
58.288019	958.918926	6.891149	-0.010207	1.867028
58.373641	961.981061	6.896154	-0.010222	1.869773
58.388831	964.980470	6.901158	-0.010225	1.872439
58.595251	967.993709	6.906163	-0.010262	1.875168
58.880640	970.968208	6.911168	-0.010314	1.877881
58.999230	974.002679	6.916173	-0.010336	1.880596
59.206431	976.998195	6.921178	-0.010373	1.883298
59.283147	980.069146	6.926182	-0.010387	1.886025
59.333549	983.132870	6.931187	-0.010396	1.888734
59.521401	986.104944	6.936192	-0.010430	1.891398
59.537255	989.170131	6.941197	-0.010433	1.894091
59.811053	992.161375	6.946202	-0.010483	1.896789
59.884087	995.213974	6.951206	-0.010496	1.899479
60.128719	998.197911	6.956211	-0.010541	1.902155
59.976982	1001.327280	6.961216	-0.010513	1.904841
60.282056	1004.293192	6.966221	-0.010568	1.907510
60.491302	1007.281671	6.971226	-0.010606	1.910168
60.785735	1010.253029	6.976230	-0.010660	1.912831
60.689846	1013.347598	6.981235	-0.010642	1.915488
60.957834	1016.358283	6.986240	-0.010691	1.918171
61.217383	1019.322435	6.991245	-0.010738	1.920807
61.275359	1022.407967	6.996250	-0.010748	1.923488
61.339833	1025.432899	7.001254	-0.010760	1.926115
61.706564	1028.436847	7.006259	-0.010827	1.928804
61.754999	1031.428559	7.011264	-0.010835	1.931390
61.983334	1034.484868	7.016269	-0.010877	1.934079
61.951631	1037.526869	7.021274	-0.010871	1.936679
62.055870	1040.603891	7.026278	-0.010890	1.939344
62.165061	1043.593411	7.031283	-0.010910	1.941931
62.474269	1046.607945	7.036288	-0.010966	1.944591
62.537757	1049.660327	7.041293	-0.010977	1.947213
62.659369	1052.703832	7.046298	-0.011000	1.949839
62.771653	1055.721654	7.051302	-0.011020	1.952437
62.996565	1058.704202	7.056307	-0.011061	1.955033
63.017659	1061.754194	7.061312	-0.011065	1.957627
63.168497	1064.770025	7.066317	-0.011092	1.960223
63.350671	1067.761967	7.071322	-0.011125	1.962805
63.642888	1070.760475	7.076326	-0.011178	1.965419
63.776462	1073.801536	7.081331	-0.011202	1.968022
63.894624	1076.797732	7.086336	-0.011224	1.970579
63.985984	1079.868093	7.091341	-0.011240	1.973188
64.138775	1082.870089	7.096346	-0.011268	1.975753
64.156787	1085.939049	7.101350	-0.011271	1.978335
64.327816	1088.925118	7.106355	-0.011302	1.980885
64.350738	1092.003860	7.111360	-0.011306	1.983469
64.534489	1095.001627	7.116365	-0.011340	1.986026
64.568984	1098.067855	7.121370	-0.011346	1.988596
64.770663	1101.012588	7.126374	-0.011383	1.991107
64.891867	1104.061176	7.131379	-0.011405	1.993679
64.987906	1107.077156	7.136384	-0.011422	1.996214
64.945752	1110.150491	7.141389	-0.011414	1.998757
65.057200	1113.166491	7.146394	-0.011435	2.001289
65.300225	1116.138983	7.151398	-0.011479	2.003818
65.641794	1119.111193	7.156403	-0.011541	2.006369
65.687583	1122.176147	7.161408	-0.011549	2.008915
65.722067	1125.187347	7.166413	-0.011555	2.011410
65.863235	1128.245462	7.171418	-0.011581	2.013970
66.160152	1131.195188	7.176422	-0.011635	2.016477
66.586534	1134.154658	7.181427	-0.011712	2.019024
66.669358	1137.205243	7.186432	-0.011727	2.021552
66.733124	1140.269396	7.191437	-0.011738	2.024083
67.078297	1143.261290	7.196442	-0.011801	2.026625
67.288556	1146.262994	7.201446	-0.011839	2.029137
67.366609	1149.304802	7.206451	-0.011853	2.031644
67.576746	1152.335052	7.211456	-0.011891	2.034173
67.616569	1155.364904	7.216461	-0.011899	2.036654
67.911425	1158.370846	7.221466	-0.011952	2.039179
68.034271	1161.393079	7.226470	-0.011974	2.041669
67.912832	1164.496533	7.231475	-0.011952	2.044159
68.314378	1167.462874	7.236480	-0.012025	2.046670
68.276549	1170.509048	7.241485	-0.012018	2.049129
68.484607	1173.526289	7.246490	-0.012056	2.051625
68.549258	1176.554143	7.251494	-0.012068	2.054090
68.621561	1179.590195	7.256499	-0.012081	2.056560
68.709515	1182.636382	7.261504	-0.012097	2.059039
68.876729	1185.619202	7.266509	-0.012127	2.061485
69.101049	1188.639903	7.271514	-0.012168	2.063973
69.305343	1191.654414	7.276518	-0.012205	2.066448
69.291441	1194.684404	7.281523	-0.012202	2.068876
69.593834	1197.660695	7.286528	-0.012257	2.071340
69.516945	1200.730938	7.291533	-0.012243	2.073779
69.805875	1203.717681	7.296538	-0.012296	2.076241
69.952301	1206.744764	7.301542	-0.012322	2.078697
69.977128	1209.776911	7.306547	-0.012327	2.081122
70.079597	1212.845974	7.311552	-0.012345	2.083594
70.279625	1215.827563	7.316557	-0.012382	2.086018
70.334811	1218.864157	7.321562	-0.012392	2.088447
70.520378	1221.851772	7.326566	-0.012425	2.090866
70.635557	1224.882972	7.331571	-0.012446	2.093300
70.909746	1227.869547	7.336576	-0.012496	2.095735
70.910023	1230.937431	7.341581	-0.012496	2.098163
71.040583	1233.931259	7.346586	-0.012520	2.100563
71.282590	1236.951247	7.351590	-0.012564	2.103008
