Tue Jun 02 09:19:19 2020

Number of Points = 3025
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-4.585189	-4.397276	4.159949	0.001068	0.470426
-4.409535	-4.380824	4.169946	0.001036	0.470703
-4.295719	-4.407126	4.179942	0.001016	0.470751
-4.411787	-4.368408	4.189939	0.001037	0.470743
-4.428043	-4.328371	4.199936	0.001040	0.470863
-4.051918	-4.407261	4.209933	0.000972	0.471052
-4.031901	-4.412044	4.219930	0.000969	0.471060
-4.063982	-4.402967	4.229926	0.000975	0.471051
-3.937927	-4.429300	4.239923	0.000952	0.471114
-3.680221	-4.441798	4.249920	0.000905	0.471390
-3.563019	-4.482166	4.259917	0.000884	0.471393
-3.362586	-4.553612	4.269914	0.000848	0.471390
-2.881125	-4.750135	4.279910	0.000761	0.471294
-3.292234	-4.652027	4.289907	0.000836	0.471129
-3.138961	-4.728345	4.299904	0.000808	0.471049
-3.223695	-4.696956	4.309901	0.000823	0.471054
-3.153135	-4.663493	4.319898	0.000811	0.471259
-3.058986	-4.659732	4.329894	0.000794	0.471389
-2.916312	-4.710951	4.339891	0.000768	0.471385
-3.046017	-4.666998	4.349888	0.000792	0.471379
-2.991172	-4.685596	4.359885	0.000782	0.471380
-3.006645	-4.680570	4.369882	0.000785	0.471378
-2.964531	-4.693927	4.379878	0.000777	0.471383
-3.045457	-4.667346	4.389875	0.000792	0.471376
-2.850048	-4.714890	4.399872	0.000757	0.471450
-2.816547	-4.659824	4.409869	0.000751	0.471685
-2.748928	-4.683634	4.419866	0.000739	0.471685
-2.759679	-4.678832	4.429862	0.000741	0.471688
-2.825652	-4.655584	4.439859	0.000753	0.471687
-2.411883	-4.714122	4.449856	0.000678	0.471994
-2.496538	-4.682615	4.459853	0.000693	0.472000
-2.571613	-4.653874	4.469850	0.000707	0.472007
-2.518331	-4.673484	4.479846	0.000697	0.472004
-2.297147	-4.728286	4.489843	0.000658	0.472085
-2.292584	-4.666547	4.499840	0.000657	0.472307
-2.182309	-4.704283	4.509837	0.000637	0.472311
-2.308988	-4.657950	4.519834	0.000660	0.472316
-2.162592	-4.682989	4.529830	0.000634	0.472409
-1.988499	-4.678533	4.539827	0.000602	0.472640
-2.069942	-4.651154	4.549824	0.000617	0.472635
-1.958243	-4.687524	4.559821	0.000597	0.472644
-1.862122	-4.721747	4.569818	0.000580	0.472643
-1.855191	-4.646034	4.579814	0.000578	0.472917
-1.744056	-4.678514	4.589811	0.000558	0.472940
-1.672943	-4.703654	4.599808	0.000546	0.472939
-1.665638	-4.703614	4.609805	0.000544	0.472948
-1.614995	-4.644503	4.619802	0.000535	0.473218
-1.633456	-4.626840	4.629798	0.000539	0.473256
-1.600643	-4.637846	4.639795	0.000533	0.473258
-1.497914	-4.614112	4.649792	0.000514	0.473468
-1.522466	-4.574177	4.659789	0.000519	0.473577
-1.456877	-4.598250	4.669786	0.000507	0.473573
-1.300034	-4.582304	4.679782	0.000479	0.473822
-1.456475	-4.501560	4.689779	0.000507	0.473912
-1.265523	-4.553027	4.699776	0.000473	0.473967
-1.293282	-4.483431	4.709773	0.000478	0.474176
-1.197477	-4.518678	4.719770	0.000461	0.474170
-1.154951	-4.470631	4.729766	0.000453	0.474390
-1.117022	-4.453316	4.739763	0.000446	0.474497
-1.132675	-4.415436	4.749760	0.000449	0.474610
-1.079568	-4.382986	4.759757	0.000440	0.474789
-0.958403	-4.405484	4.769754	0.000418	0.474859
-0.966603	-4.328380	4.779750	0.000420	0.475118
-0.884476	-4.338254	4.789747	0.000405	0.475184
-0.845372	-4.285134	4.799744	0.000398	0.475418
-1.034449	-4.184020	4.809741	0.000432	0.475538
-0.919301	-4.168206	4.819738	0.000411	0.475734
-0.890879	-4.107552	4.829734	0.000406	0.475981
-0.857854	-4.075194	4.839731	0.000400	0.476134
-0.790889	-4.030069	4.849728	0.000388	0.476373
-0.753585	-3.979507	4.859725	0.000382	0.476595
-0.854777	-3.884908	4.869722	0.000400	0.476800
-0.850351	-3.819932	4.879718	0.000399	0.477031
-0.824259	-3.751053	4.889715	0.000395	0.477303
-0.801330	-3.673002	4.899712	0.000391	0.477602
-0.655053	-3.652429	4.909709	0.000364	0.477853
-0.617063	-3.597653	4.919706	0.000358	0.478089
-0.692723	-3.491008	4.929702	0.000371	0.478367
-0.617587	-3.434955	4.939699	0.000358	0.478653
-0.637812	-3.341080	4.949696	0.000362	0.478954
-0.571450	-3.299332	4.959693	0.000350	0.479179
-0.697150	-3.162623	4.969690	0.000372	0.479499
-0.613287	-3.100622	4.979686	0.000357	0.479816
-0.590123	-3.010366	4.989683	0.000353	0.480156
-0.539936	-2.927507	4.999680	0.000344	0.480504
-0.522276	-2.837316	5.009677	0.000341	0.480837
-0.461423	-2.756842	5.019674	0.000330	0.481189
-0.564980	-2.617515	5.029670	0.000349	0.481543
-0.430380	-2.547038	5.039667	0.000325	0.481950
-0.415531	-2.441728	5.049664	0.000322	0.482330
-0.473187	-2.309453	5.059661	0.000333	0.482716
-0.553594	-2.169854	5.069658	0.000347	0.483098
-0.466741	-2.054626	5.079654	0.000332	0.483599
-0.301046	-2.004450	5.089651	0.000302	0.483972
-0.346938	-1.882644	5.099648	0.000310	0.484334
-0.262580	-1.777577	5.109645	0.000295	0.484796
-0.297693	-1.645321	5.119642	0.000301	0.485206
-0.176795	-1.558263	5.129638	0.000280	0.485650
-0.212297	-1.413700	5.139635	0.000286	0.486101
-0.202201	-1.288466	5.149632	0.000284	0.486541
-0.150703	-1.163332	5.159629	0.000275	0.487030
-0.042186	-1.074584	5.169626	0.000256	0.487463
-0.090014	-0.908342	5.179622	0.000264	0.487972
-0.076201	-0.782752	5.189619	0.000262	0.488415
-0.099797	-0.624919	5.199616	0.000266	0.488924
-0.006669	-0.520283	5.209613	0.000250	0.489390
0.058903	-0.404667	5.219610	0.000238	0.489861
0.135629	-0.278708	5.229606	0.000224	0.490379
0.030385	-0.099511	5.239603	0.000243	0.490860
0.131957	0.027924	5.249600	0.000225	0.491412
0.000000	0.171657	5.259597	0.000249	0.491741

0.157353	0.249068	5.264602	0.000220	0.492190
0.152263	0.542394	5.269606	0.000221	0.493173
0.131520	0.963872	5.274611	0.000225	0.494567
0.203281	1.498645	5.279616	0.000212	0.496447
0.233263	2.171497	5.284621	0.000207	0.498730
0.372648	2.926942	5.289626	0.000181	0.501405
0.401308	3.846507	5.294630	0.000176	0.504479
0.450104	4.874361	5.299635	0.000167	0.507911
0.777791	5.911388	5.304640	0.000108	0.511670
0.704935	7.213964	5.309645	0.000121	0.515803
0.787239	8.547910	5.314650	0.000106	0.520178
0.819653	10.003812	5.319654	0.000100	0.524847
1.024819	11.498174	5.324659	0.000063	0.529786
1.054058	13.152323	5.329664	0.000058	0.534985
1.178802	14.860660	5.334669	0.000035	0.540403
1.452057	16.617787	5.339674	-0.000014	0.546076
1.259189	18.614575	5.344678	0.000020	0.551918
1.522325	20.543693	5.349683	-0.000027	0.557975
1.542536	22.622453	5.354688	-0.000031	0.564156
1.675692	24.748503	5.359693	-0.000055	0.570525
1.756140	26.971369	5.364698	-0.000070	0.577048
1.945270	29.228840	5.369702	-0.000104	0.583706
2.130802	31.556317	5.374707	-0.000138	0.590482
2.487910	33.903416	5.379712	-0.000203	0.597404
2.558543	36.402296	5.384717	-0.000216	0.604387
2.528034	39.001237	5.389722	-0.000210	0.611466
2.757207	41.567468	5.394726	-0.000252	0.618621
2.929902	44.208702	5.399731	-0.000283	0.625840
2.915283	46.975629	5.404736	-0.000281	0.633135
3.138281	49.698408	5.409741	-0.000321	0.640448
3.296005	52.490583	5.414746	-0.000350	0.647799
3.419505	55.355775	5.419750	-0.000373	0.655221
3.474463	58.270536	5.424755	-0.000383	0.662624
3.792116	61.148795	5.429760	-0.000440	0.670084
4.043499	64.093851	5.434765	-0.000486	0.677568
4.106093	67.122985	5.439770	-0.000498	0.685014
4.370003	70.122314	5.444774	-0.000545	0.692477
4.347493	73.247978	5.449779	-0.000542	0.699923
4.568852	76.311202	5.454784	-0.000582	0.707344
4.614332	79.475898	5.459789	-0.000590	0.714781
4.633604	82.642899	5.464794	-0.000594	0.722125
4.930046	85.757398	5.469798	-0.000648	0.729497
4.811419	89.024181	5.474803	-0.000627	0.736811
5.006040	92.204712	5.479808	-0.000662	0.744105
5.423786	95.328944	5.484813	-0.000738	0.751377
5.590910	98.554089	5.489818	-0.000768	0.758607
5.789738	101.778603	5.494822	-0.000804	0.765792
5.991520	105.027948	5.499827	-0.000841	0.772966
6.107171	108.297895	5.504832	-0.000862	0.780053
6.440036	111.519327	5.509837	-0.000923	0.787135
6.705028	114.763616	5.514842	-0.000971	0.794151
7.131630	117.960980	5.519846	-0.001048	0.801125
7.278839	121.272926	5.524851	-0.001075	0.808075
7.510758	124.558428	5.529856	-0.001117	0.814971
7.673325	127.867436	5.534861	-0.001147	0.821808
7.733454	131.220145	5.539866	-0.001158	0.828604
7.935038	134.516575	5.544870	-0.001194	0.835332
8.259513	137.770458	5.549875	-0.001253	0.842006
8.425257	141.073523	5.554880	-0.001283	0.848615
8.677289	144.366392	5.559885	-0.001329	0.855212
9.029486	147.611701	5.564890	-0.001393	0.861734
9.172184	150.933713	5.569894	-0.001419	0.868214
9.302666	154.263536	5.574899	-0.001443	0.874652
9.466982	157.556669	5.579904	-0.001473	0.880997
9.399325	160.940535	5.584909	-0.001461	0.887315
9.661095	164.211409	5.589914	-0.001508	0.893591
9.852120	167.476408	5.594918	-0.001543	0.899767
10.141359	170.738266	5.599923	-0.001596	0.905958
10.757264	173.879806	5.604928	-0.001707	0.912094
11.097341	177.119446	5.609933	-0.001769	0.918193
11.404823	180.362032	5.614938	-0.001825	0.924237
11.824267	183.561283	5.619942	-0.001901	0.930233
12.084906	186.833205	5.624947	-0.001948	0.936222
12.433753	190.063867	5.629952	-0.002011	0.942154
12.477510	193.390387	5.634957	-0.002020	0.948031
12.590011	196.701237	5.639962	-0.002040	0.953886
12.549417	200.017564	5.644966	-0.002033	0.959624
12.802598	203.255217	5.649971	-0.002079	0.965366
12.904025	206.530802	5.654976	-0.002098	0.971050
12.903741	209.825563	5.659981	-0.002098	0.976674
13.234061	213.014066	5.664986	-0.002158	0.982279
13.794447	216.115705	5.669990	-0.002259	0.987840
14.077168	219.334591	5.674995	-0.002311	0.993405
14.213061	222.589127	5.680000	-0.002335	0.998913
14.466430	225.773879	5.685005	-0.002381	1.004344
14.687228	228.994601	5.690010	-0.002421	1.009785
14.860206	232.207328	5.695014	-0.002453	1.015158
15.071812	235.409584	5.700019	-0.002491	1.020506
15.416888	238.566225	5.705024	-0.002554	1.025828
15.396707	241.833707	5.710029	-0.002551	1.031097
15.997924	244.891149	5.715034	-0.002659	1.036346
16.176530	248.095784	5.720038	-0.002692	1.041572
16.705907	251.171711	5.725043	-0.002788	1.046758
17.207051	254.294609	5.730048	-0.002879	1.051978
17.424685	257.477950	5.735053	-0.002918	1.057114
17.661524	260.684446	5.740058	-0.002961	1.062271
18.135184	263.783706	5.745062	-0.003047	1.067363
18.348665	266.988461	5.750067	-0.003086	1.072455
18.662893	270.142474	5.755072	-0.003143	1.077499
18.678781	273.379775	5.760077	-0.003146	1.082489
19.053986	276.504874	5.765082	-0.003214	1.087473
19.198655	279.717935	5.770086	-0.003240	1.092448
19.305471	282.901477	5.775091	-0.003260	1.097336
19.492037	286.090511	5.780096	-0.003294	1.102252
19.737091	289.226324	5.785101	-0.003338	1.107097
19.928333	292.397262	5.790106	-0.003373	1.111945
20.121374	295.542946	5.795110	-0.003408	1.116735
20.170579	298.727939	5.800115	-0.003417	1.121490
20.425285	301.860331	5.805120	-0.003464	1.126251
20.491847	305.052496	5.810125	-0.003476	1.130985
20.850943	308.124156	5.815130	-0.003541	1.135670
21.040624	311.275656	5.820134	-0.003576	1.140367
21.198043	314.411745	5.825139	-0.003604	1.145006
21.366258	317.565641	5.830144	-0.003635	1.149658
21.710130	320.649293	5.835149	-0.003697	1.154276
22.113171	323.690338	5.840154	-0.003770	1.158844
22.617011	326.727925	5.845158	-0.003862	1.163439
22.867719	329.845537	5.850163	-0.003907	1.168006
23.110375	332.987095	5.855168	-0.003951	1.172584
23.398771	336.085284	5.860173	-0.004004	1.177106
23.535780	339.234746	5.865178	-0.004029	1.181610
23.991352	342.290432	5.870182	-0.004111	1.186118
24.120282	345.450944	5.875187	-0.004135	1.190599
24.289500	348.581431	5.880192	-0.004165	1.195040
24.643260	351.647389	5.885197	-0.004230	1.199464
24.723726	354.819564	5.890202	-0.004244	1.203888
25.026246	357.908821	5.895206	-0.004299	1.208287
25.145186	361.060798	5.900211	-0.004321	1.212669
25.233238	364.196211	5.905216	-0.004337	1.216999
25.583059	367.266048	5.910221	-0.004401	1.221346
25.751478	370.385388	5.915226	-0.004431	1.225660
25.907744	373.521152	5.920230	-0.004460	1.229976
26.130239	376.613889	5.925235	-0.004500	1.234249
26.287284	379.721144	5.930240	-0.004529	1.238497
26.689833	382.753416	5.935245	-0.004602	1.242742
26.697060	385.925778	5.940250	-0.004603	1.246979
26.928522	389.002621	5.945254	-0.004645	1.251177
26.987944	392.138388	5.950259	-0.004656	1.255361
27.199706	395.217926	5.955264	-0.004695	1.259526
27.335368	398.332625	5.960269	-0.004719	1.263689
27.591603	401.400861	5.965274	-0.004766	1.267831
28.158823	404.378751	5.970278	-0.004869	1.271980
28.391483	407.440616	5.975283	-0.004911	1.276076
28.595020	410.552123	5.980288	-0.004948	1.280211
28.635878	413.681898	5.985293	-0.004956	1.284284
28.996139	416.736420	5.990298	-0.005021	1.288388
29.367162	419.778295	5.995302	-0.005088	1.292466
29.433139	422.916073	6.000307	-0.005100	1.296522
29.685191	425.989267	6.005312	-0.005146	1.300564
29.568921	429.181031	6.010317	-0.005125	1.304585
30.016026	432.189545	6.015322	-0.005206	1.308603
29.806617	435.417304	6.020326	-0.005169	1.312605
30.044993	438.456022	6.025331	-0.005212	1.316547
30.285888	441.519538	6.030336	-0.005256	1.320511
30.286810	444.633808	6.035341	-0.005256	1.324423
30.750225	447.621697	6.040346	-0.005340	1.328363
30.710763	450.776775	6.045350	-0.005333	1.332286
30.973820	453.794885	6.050355	-0.005381	1.336155
31.106009	456.885501	6.055360	-0.005405	1.340048
31.101637	460.007371	6.060365	-0.005404	1.343911
31.200523	463.105762	6.065370	-0.005423	1.347777
31.480446	466.139958	6.070374	-0.005473	1.351629
31.581130	469.191626	6.075379	-0.005492	1.355416
31.809445	472.257004	6.080384	-0.005533	1.359262
31.634298	475.424880	6.085389	-0.005502	1.363056
31.963441	478.428403	6.090394	-0.005562	1.366848
32.309164	481.436314	6.095398	-0.005624	1.370640
32.510004	484.488783	6.100403	-0.005661	1.374417
32.601646	487.587061	6.105408	-0.005678	1.378194
32.921065	490.603949	6.110413	-0.005735	1.381956
33.075717	493.668175	6.115418	-0.005764	1.385697
33.255870	496.755738	6.120422	-0.005796	1.389467
33.727227	499.710441	6.125427	-0.005882	1.393185
33.920410	502.791386	6.130432	-0.005917	1.396931
34.098651	505.863092	6.135437	-0.005949	1.400650
34.402898	508.883863	6.140442	-0.006005	1.404350
34.287883	512.068307	6.145446	-0.005984	1.408066
34.433148	515.134759	6.150451	-0.006010	1.411737
34.702215	518.152030	6.155456	-0.006059	1.415389
35.146743	521.150216	6.160461	-0.006140	1.419079
35.405345	524.193019	6.165466	-0.006187	1.422738
35.863012	527.192521	6.170470	-0.006270	1.426416
36.263136	530.200417	6.175475	-0.006342	1.430071
36.278999	533.335893	6.180480	-0.006345	1.433714
36.372746	536.434496	6.185485	-0.006363	1.437336
36.508083	539.512252	6.190490	-0.006387	1.440941
36.569695	542.617783	6.195494	-0.006399	1.444540
36.922701	545.639198	6.200499	-0.006463	1.448147
36.943122	548.759104	6.205504	-0.006466	1.451729
37.107027	551.823166	6.210509	-0.006496	1.455293
37.157192	554.911898	6.215514	-0.006506	1.458834
37.141570	558.035109	6.220518	-0.006503	1.462380
37.394228	561.053828	6.225523	-0.006549	1.465901
37.264175	564.196754	6.230528	-0.006526	1.469408
37.603714	567.183253	6.235533	-0.006587	1.472909
37.878901	570.185893	6.240538	-0.006637	1.476395
38.025804	573.235626	6.245542	-0.006664	1.479877
38.034891	576.343258	6.250547	-0.006666	1.483365
38.343837	579.336647	6.255552	-0.006722	1.486829
38.525500	582.392333	6.260557	-0.006755	1.490306
38.599025	585.459308	6.265562	-0.006768	1.493748
38.810329	588.494834	6.270566	-0.006807	1.497198
39.324718	591.436687	6.275571	-0.006900	1.500649
39.446032	594.505211	6.280576	-0.006922	1.504086
39.648290	597.569341	6.285581	-0.006959	1.507541
39.871322	600.626918	6.290586	-0.006999	1.510988
40.106475	603.616325	6.295590	-0.007042	1.514357
40.443234	606.653199	6.300595	-0.007103	1.517807
40.386989	609.788066	6.305600	-0.007093	1.521213
40.669959	612.795363	6.310605	-0.007145	1.524596
41.053405	615.795526	6.315610	-0.007214	1.528000
41.296988	618.846477	6.320614	-0.007258	1.531401
41.345964	621.946987	6.325619	-0.007267	1.534778
41.617257	624.972990	6.330624	-0.007317	1.538147
41.648602	628.083434	6.335629	-0.007323	1.541513
41.758738	631.157690	6.340634	-0.007343	1.544861
41.830118	634.228668	6.345638	-0.007356	1.548185
41.955613	637.313179	6.350643	-0.007379	1.551535
42.139466	640.310756	6.355648	-0.007412	1.554806
42.158274	643.396235	6.360653	-0.007416	1.558105
42.161614	646.499301	6.365658	-0.007417	1.561410
42.216621	649.540097	6.370662	-0.007427	1.564660
42.399276	652.580222	6.375667	-0.007460	1.567949
42.665236	655.595431	6.380672	-0.007508	1.571233
42.678828	658.652736	6.385677	-0.007511	1.574466
42.938355	661.658282	6.390682	-0.007558	1.577724
42.825840	664.787932	6.395686	-0.007538	1.580975
43.123697	667.757511	6.400691	-0.007592	1.584196
43.280684	670.808329	6.405696	-0.007621	1.587445
43.456166	673.849212	6.410701	-0.007652	1.590685
43.891904	676.757122	6.415706	-0.007731	1.593869
44.084018	679.816495	6.420710	-0.007766	1.597120
44.250765	682.869942	6.425715	-0.007797	1.600349
44.409651	685.900960	6.430720	-0.007826	1.603546
44.456351	689.005651	6.435725	-0.007834	1.606774
44.657411	692.039460	6.440730	-0.007871	1.609976
44.731454	695.087703	6.445734	-0.007884	1.613142
44.812187	698.167577	6.450739	-0.007899	1.616337
45.007459	701.190774	6.455744	-0.007935	1.619507
45.415341	704.148726	6.460749	-0.008009	1.622676
45.633500	707.186600	6.465754	-0.008048	1.625855
45.933853	710.199508	6.470758	-0.008103	1.629031
46.103324	713.258573	6.475763	-0.008134	1.632204
46.202108	716.329334	6.480768	-0.008152	1.635359
46.330371	719.360909	6.485773	-0.008175	1.638477
46.412272	722.438108	6.490778	-0.008190	1.641620
46.602488	725.464979	6.495782	-0.008225	1.644743
46.755903	728.513197	6.500787	-0.008253	1.647869
46.648293	731.636684	6.505792	-0.008233	1.650978
46.711486	734.676624	6.510797	-0.008245	1.654053
46.851485	737.698724	6.515802	-0.008271	1.657131
47.053783	740.727477	6.520806	-0.008307	1.660230
47.041427	743.792710	6.525811	-0.008305	1.663289
47.134139	746.842304	6.530816	-0.008322	1.666362
47.240175	749.896804	6.535821	-0.008342	1.669438
47.365957	752.894838	6.540826	-0.008365	1.672458
47.362020	755.974483	6.545830	-0.008364	1.675512
47.712617	758.921645	6.550835	-0.008428	1.678545
47.804470	761.960170	6.555840	-0.008445	1.681578
48.168681	764.938405	6.560845	-0.008511	1.684635
48.335421	767.985605	6.565850	-0.008541	1.687690
48.719603	770.951924	6.570854	-0.008611	1.690730
48.955638	773.973864	6.575859	-0.008653	1.693772
49.185989	776.995157	6.580864	-0.008695	1.696806
49.308277	780.079874	6.585869	-0.008718	1.699861
49.376937	783.132362	6.590874	-0.008730	1.702862
49.579987	786.160755	6.595878	-0.008767	1.705878
49.986674	789.147493	6.600883	-0.008841	1.708913
50.175696	792.167444	6.605888	-0.008875	1.711905
50.240244	795.253151	6.610893	-0.008887	1.714916
50.541831	798.240298	6.615898	-0.008942	1.717901
50.429714	801.367721	6.620902	-0.008922	1.720886
50.617538	804.409261	6.625907	-0.008956	1.723877
50.596997	807.489693	6.630912	-0.008953	1.726835
50.939622	810.465077	6.635917	-0.009015	1.729802
51.127359	813.477845	6.640922	-0.009049	1.732751
51.284396	816.501729	6.645926	-0.009077	1.735695
51.207975	819.627019	6.650931	-0.009064	1.738658
51.492282	822.602744	6.655936	-0.009115	1.741587
51.646404	825.647265	6.660941	-0.009143	1.744535
51.711428	828.710199	6.665946	-0.009155	1.747468
51.971454	831.709221	6.670950	-0.009203	1.750396
52.260382	834.666221	6.675955	-0.009255	1.753288
52.603796	837.664098	6.680960	-0.009317	1.756232
52.931020	840.651062	6.685965	-0.009377	1.759154
53.136693	843.699648	6.690970	-0.009414	1.762093
53.215926	846.781473	6.695974	-0.009429	1.765019
53.515677	849.783741	6.700979	-0.009483	1.767933
53.706491	852.831692	6.705984	-0.009518	1.770851
53.730443	855.900434	6.710989	-0.009522	1.773733
53.763124	858.987861	6.715994	-0.009528	1.776631
54.086778	861.975067	6.720998	-0.009587	1.779519
54.075385	865.037951	6.726003	-0.009585	1.782371
54.362017	868.070167	6.731008	-0.009637	1.785280
54.483949	871.097345	6.736013	-0.009660	1.788130
54.752556	874.102356	6.741018	-0.009708	1.790999
54.936010	877.116259	6.746022	-0.009742	1.793847
55.082754	880.137108	6.751027	-0.009768	1.796684
55.221655	883.204142	6.756032	-0.009794	1.799558
55.353920	886.212589	6.761037	-0.009818	1.802371
55.597626	889.238148	6.766042	-0.009862	1.805229
55.999095	892.215127	6.771046	-0.009935	1.808085
56.240754	895.219109	6.776051	-0.009979	1.810913
56.733208	898.181084	6.781056	-0.010068	1.813774
56.774397	901.252571	6.786061	-0.010076	1.816595
56.836362	904.362459	6.791066	-0.010087	1.819453
56.820787	907.435048	6.796070	-0.010084	1.822250
56.960354	910.485977	6.801075	-0.010110	1.825069
57.215432	913.494282	6.806080	-0.010156	1.827879
57.433215	916.499912	6.811085	-0.010196	1.830671
57.461703	919.550546	6.816090	-0.010201	1.833443
57.614008	922.578454	6.821094	-0.010229	1.836228
57.825139	925.601421	6.826099	-0.010267	1.839021
57.830361	928.656122	6.831104	-0.010268	1.841777
58.231497	931.636732	6.836109	-0.010341	1.844579
58.188564	934.719316	6.841114	-0.010334	1.847339
58.471789	937.715393	6.846118	-0.010385	1.850112
58.500865	940.763745	6.851123	-0.010390	1.852853
58.700494	943.786157	6.856128	-0.010427	1.855617
58.716552	946.879834	6.861133	-0.010430	1.858388
58.804487	949.897564	6.866138	-0.010446	1.861107
59.274054	952.840539	6.871142	-0.010531	1.863866
59.525652	955.838401	6.876147	-0.010577	1.866606
59.693978	958.892290	6.881152	-0.010607	1.869369
60.225742	961.773037	6.886157	-0.010704	1.872078
60.136841	964.920261	6.891162	-0.010688	1.874841
60.373991	967.917257	6.896166	-0.010731	1.877560
60.499189	970.978736	6.901171	-0.010754	1.880301
60.745873	973.966079	6.906176	-0.010799	1.883007
60.873954	977.025918	6.911181	-0.010822	1.885739
60.879327	980.123806	6.916186	-0.010823	1.888465
61.248811	983.060603	6.921190	-0.010890	1.891150
61.322010	986.138866	6.926195	-0.010904	1.893870
61.502022	989.139946	6.931200	-0.010936	1.896550
61.632578	992.209252	6.936205	-0.010960	1.899271
61.760499	995.205910	6.941210	-0.010983	1.901924
61.791008	998.300665	6.946214	-0.010989	1.904632
61.919632	1001.337628	6.951219	-0.011013	1.907313
61.970723	1004.366463	6.956224	-0.011022	1.909961
62.041848	1007.385326	6.961229	-0.011035	1.912603
62.222137	1010.386470	6.966234	-0.011068	1.915256
62.295946	1013.437998	6.971238	-0.011081	1.917920
62.532058	1016.419014	6.976243	-0.011124	1.920564
62.469428	1019.527659	6.981248	-0.011113	1.923231
62.682789	1022.508233	6.986253	-0.011152	1.925861
63.008405	1025.506130	6.991258	-0.011211	1.928533
63.138163	1028.480019	6.996262	-0.011235	1.931127
63.376760	1031.520368	7.001267	-0.011278	1.933805
63.542311	1034.522153	7.006272	-0.011308	1.936425
63.792448	1037.556284	7.011277	-0.011354	1.939093
63.789756	1040.605893	7.016282	-0.011353	1.941701
63.976148	1043.657032	7.021286	-0.011387	1.944358
64.306585	1046.613342	7.026291	-0.011447	1.946971
64.586454	1049.627322	7.031296	-0.011498	1.949615
64.805015	1052.628022	7.036301	-0.011538	1.952228
65.080325	1055.629692	7.041306	-0.011588	1.954853
65.407512	1058.615195	7.046310	-0.011647	1.957476
65.510247	1061.665274	7.051315	-0.011666	1.960088
65.814139	1064.681031	7.056320	-0.011721	1.962723
66.089339	1067.664957	7.061325	-0.011771	1.965319
66.309847	1070.714432	7.066330	-0.011811	1.967952
66.524897	1073.719093	7.071334	-0.011850	1.970543
66.556475	1076.814217	7.076339	-0.011856	1.973156
66.607826	1079.879055	7.081344	-0.011865	1.975746
67.049717	1082.839911	7.086349	-0.011946	1.978351
67.228808	1085.841180	7.091354	-0.011978	1.980915
67.145220	1088.989839	7.096358	-0.011963	1.983529
67.276624	1091.983991	7.101363	-0.011987	1.986067
67.508511	1095.011001	7.106368	-0.012029	1.988657
67.729878	1097.978228	7.111373	-0.012070	1.991191
68.073217	1100.963726	7.116378	-0.012132	1.993769
68.123476	1104.025577	7.121382	-0.012141	1.996330
68.487453	1106.993931	7.126387	-0.012207	1.998893
68.810292	1109.989832	7.131392	-0.012266	2.001464
69.054823	1113.035762	7.136397	-0.012310	2.004053
68.940327	1116.129682	7.141402	-0.012290	2.006583
69.213353	1119.149590	7.146406	-0.012339	2.009151
69.314676	1122.162012	7.151411	-0.012358	2.011664
69.716891	1125.137384	7.156416	-0.012431	2.014223
69.883858	1128.195947	7.161421	-0.012461	2.016786
69.838553	1131.271618	7.166426	-0.012453	2.019303
70.101165	1134.268523	7.171430	-0.012501	2.021833
70.086398	1137.352963	7.176435	-0.012498	2.024359
70.262150	1140.372412	7.181440	-0.012530	2.026879
70.705401	1143.305184	7.186445	-0.012610	2.029394
71.089544	1146.237962	7.191450	-0.012680	2.031891
71.397224	1149.255219	7.196454	-0.012736	2.034434
71.643376	1152.281487	7.201459	-0.012781	2.036965
71.838888	1155.312647	7.206464	-0.012816	2.039483
72.036345	1158.383734	7.211469	-0.012852	2.042032
72.087124	1161.424153	7.216474	-0.012861	2.044514
72.279002	1164.461472	7.221478	-0.012896	2.047027
72.452339	1167.479231	7.226483	-0.012928	2.049517
72.518534	1170.512862	7.231488	-0.012940	2.051988
72.903288	1173.495367	7.236493	-0.013010	2.054498
73.135062	1176.488424	7.241498	-0.013052	2.056973
73.492757	1179.482547	7.246502	-0.013117	2.059479
73.636063	1182.546373	7.251507	-0.013143	2.061982
73.647222	1185.617369	7.256512	-0.013145	2.064455
73.913769	1188.641403	7.261517	-0.013194	2.066952
74.113350	1191.629587	7.266522	-0.013230	2.069400
74.173715	1194.675389	7.271526	-0.013241	2.071856
74.387315	1197.700369	7.276531	-0.013280	2.074332
74.400223	1200.754899	7.281536	-0.013282	2.076777
74.721114	1203.733073	7.286541	-0.013341	2.079236
74.811403	1206.775985	7.291546	-0.013357	2.081686
74.914807	1209.824054	7.296550	-0.013376	2.084140
75.120113	1212.835012	7.301555	-0.013413	2.086588
75.399359	1215.804161	7.306560	-0.013464	2.089018
75.443616	1218.866162	7.311565	-0.013472	2.091459
75.446604	1221.934795	7.316570	-0.013473	2.093893
75.569393	1224.947548	7.321574	-0.013495	2.096310
75.899309	1227.933387	7.326579	-0.013555	2.098754
75.964475	1230.959666	7.331584	-0.013567	2.101162
76.036970	1234.028493	7.336589	-0.013580	2.103602
76.538806	1236.938104	7.341594	-0.013671	2.106021
76.686180	1239.975969	7.346598	-0.013698	2.108449
76.845230	1242.967052	7.351603	-0.013727	2.110841
