Tue Jun 02 09:14:01 2020

Number of Points = 3016
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-4.153366	-4.440581	4.159949	0.001047	0.470432
-4.045741	-4.478192	4.169946	0.001027	0.470432
-4.136244	-4.436654	4.179942	0.001044	0.470466
-3.796879	-4.478630	4.189939	0.000982	0.470740
-3.793513	-4.478415	4.199936	0.000982	0.470744
-3.734397	-4.498815	4.209933	0.000971	0.470745
-3.848021	-4.459076	4.219930	0.000992	0.470743
-3.764761	-4.430779	4.229926	0.000977	0.470946
-3.667257	-4.432507	4.239923	0.000959	0.471061
-3.633005	-4.446997	4.249920	0.000953	0.471052
-3.627452	-4.440004	4.259917	0.000952	0.471083
-3.430837	-4.422929	4.269914	0.000917	0.471387
-3.407089	-4.430550	4.279910	0.000913	0.471389
-3.343232	-4.451868	4.289907	0.000901	0.471393
-3.287958	-4.454840	4.299904	0.000891	0.471450
-3.203410	-4.414254	4.309901	0.000876	0.471698
-3.203615	-4.414695	4.319898	0.000876	0.471696
-3.186236	-4.425813	4.329894	0.000873	0.471678
-3.028988	-4.416585	4.339891	0.000845	0.471905
-2.906712	-4.430203	4.349888	0.000823	0.472008
-2.911998	-4.430706	4.359885	0.000824	0.471999
-2.909850	-4.432311	4.369882	0.000824	0.471996
-2.896869	-4.361855	4.379878	0.000821	0.472259
-2.740256	-4.401705	4.389875	0.000793	0.472313
-2.888875	-4.349001	4.399872	0.000820	0.472314
-2.633409	-4.359203	4.409869	0.000774	0.472594
-2.599900	-4.361147	4.419866	0.000768	0.472628
-2.632791	-4.346926	4.429862	0.000774	0.472637
-2.506416	-4.325004	4.439859	0.000751	0.472870
-2.481152	-4.313623	4.449856	0.000747	0.472941
-2.439069	-4.329006	4.459853	0.000739	0.472938
-2.353421	-4.285136	4.469850	0.000724	0.473198
-2.396944	-4.250641	4.479846	0.000732	0.473265
-2.352528	-4.243614	4.489843	0.000724	0.473344
-2.249528	-4.216068	4.499840	0.000705	0.473568
-2.163683	-4.245040	4.509837	0.000690	0.473572
-2.105124	-4.191656	4.519834	0.000679	0.473831
-2.092291	-4.175451	4.529830	0.000677	0.473903
-2.004287	-4.191676	4.539827	0.000661	0.473954
-1.913646	-4.161373	4.549824	0.000645	0.474172
-2.025097	-4.121425	4.559821	0.000665	0.474174
-1.969596	-4.054617	4.569818	0.000655	0.474476
-1.881281	-4.083687	4.579814	0.000639	0.474483
-1.834858	-4.019200	4.589811	0.000631	0.474766
-1.761857	-4.039403	4.599808	0.000618	0.474784
-1.815481	-3.936933	4.609805	0.000628	0.475076
-1.720828	-3.956156	4.619802	0.000611	0.475125
-1.783628	-3.850782	4.629798	0.000622	0.475416
-1.568763	-3.892143	4.639795	0.000583	0.475536
-1.527843	-3.851763	4.649792	0.000576	0.475727
-1.585649	-3.779606	4.659789	0.000587	0.475907
-1.379827	-3.814968	4.669786	0.000549	0.476036
-1.247924	-3.790696	4.679782	0.000526	0.476283
-1.324848	-3.738070	4.689779	0.000540	0.476372
-1.237585	-3.696759	4.699776	0.000524	0.476622
-1.276756	-3.659729	4.709773	0.000531	0.476703
-1.186248	-3.608898	4.719770	0.000515	0.476991
-1.161721	-3.578124	4.729766	0.000511	0.477128
-1.134436	-3.540325	4.739763	0.000506	0.477292
-1.184086	-3.438736	4.749760	0.000515	0.477585
-1.060120	-3.433855	4.759757	0.000492	0.477753
-1.100551	-3.362582	4.769754	0.000500	0.477951
-1.020163	-3.307068	4.779750	0.000485	0.478242
-0.948711	-3.264972	4.789747	0.000473	0.478475
-0.891327	-3.227626	4.799744	0.000462	0.478675
-0.914397	-3.155768	4.809741	0.000466	0.478896
-0.854227	-3.113431	4.819738	0.000456	0.479116
-0.763256	-3.077234	4.829734	0.000439	0.479352
-0.746321	-3.023476	4.839731	0.000436	0.479559
-0.710765	-2.966998	4.849728	0.000430	0.479797
-0.602337	-2.931949	4.859725	0.000410	0.480051
-0.653801	-2.829529	4.869722	0.000420	0.480342
-0.666062	-2.748035	4.879718	0.000422	0.480608
-0.669817	-2.665564	4.889715	0.000423	0.480889
-0.641896	-2.589505	4.899712	0.000418	0.481185
-0.509948	-2.545765	4.909709	0.000394	0.481496
-0.477949	-2.474102	4.919706	0.000388	0.481782
-0.467243	-2.390503	4.929702	0.000387	0.482083
-0.432398	-2.313655	4.939699	0.000380	0.482390
-0.418961	-2.222378	4.949696	0.000378	0.482720
-0.339855	-2.160612	4.959693	0.000364	0.483028
-0.383994	-2.051814	4.969690	0.000372	0.483348
-0.347846	-1.962144	4.979686	0.000365	0.483700
-0.347281	-1.869573	4.989683	0.000365	0.484018
-0.387753	-1.757131	4.999680	0.000373	0.484355
-0.389096	-1.637588	5.009677	0.000373	0.484763
-0.218383	-1.587958	5.019674	0.000342	0.485139
-0.103081	-1.525834	5.029670	0.000322	0.485490
-0.212841	-1.382662	5.039667	0.000341	0.485848
-0.309932	-1.224511	5.049664	0.000359	0.486271
-0.183045	-1.141494	5.059661	0.000336	0.486707
-0.177177	-1.030267	5.069658	0.000335	0.487094
-0.148621	-0.910104	5.079654	0.000330	0.487537
-0.142087	-0.784093	5.089651	0.000329	0.487974
-0.126563	-0.670236	5.099648	0.000326	0.488380
-0.297648	-0.459259	5.109645	0.000357	0.488892
-0.128833	-0.397006	5.119642	0.000327	0.489306
-0.125603	-0.249662	5.129638	0.000326	0.489810
-0.141781	-0.103831	5.139635	0.000329	0.490285
-0.099357	0.026148	5.149632	0.000322	0.490775
-0.055626	0.175552	5.159629	0.000314	0.491333
0.000000	0.237600	5.169626	0.000304	0.491609

-0.013656	0.390430	5.174630	0.000306	0.492109
0.110947	0.625314	5.179635	0.000284	0.493050
0.235050	1.002646	5.184640	0.000262	0.494467
0.160889	1.585178	5.189645	0.000275	0.496335
0.179292	2.267362	5.194650	0.000272	0.498636
0.247739	3.051208	5.199654	0.000259	0.501323
0.166071	4.000743	5.204659	0.000274	0.504368
0.325589	4.994966	5.209664	0.000245	0.507819
0.338894	6.138505	5.214669	0.000243	0.511565
0.395270	7.382092	5.219674	0.000232	0.515655
0.838120	8.597868	5.224678	0.000152	0.520059
0.692414	10.110513	5.229683	0.000178	0.524710
0.952206	11.589807	5.234688	0.000131	0.529665
1.103207	13.205468	5.239693	0.000104	0.534878
1.233593	14.911302	5.244698	0.000080	0.540296
1.375127	16.714392	5.249702	0.000055	0.545968
1.305817	18.670173	5.254707	0.000067	0.551819
1.506822	20.619496	5.259712	0.000031	0.557872
1.589945	22.683524	5.264717	0.000015	0.564077
1.779110	24.789302	5.269722	-0.000019	0.570444
1.999252	26.973884	5.274726	-0.000059	0.577000
2.127193	29.251209	5.279731	-0.000082	0.583653
2.258361	31.605173	5.284736	-0.000106	0.590451
2.495304	33.993828	5.289741	-0.000149	0.597371
2.399654	36.549158	5.294746	-0.000132	0.604349
2.753442	39.021086	5.299750	-0.000196	0.611450
2.901091	41.619338	5.304755	-0.000223	0.618615
3.097144	44.255548	5.309760	-0.000258	0.625843
3.217983	46.980532	5.314765	-0.000280	0.633152
3.356809	49.733867	5.319770	-0.000306	0.640468
3.576930	52.517398	5.324774	-0.000346	0.647852
3.925928	55.306749	5.329779	-0.000409	0.655282
3.924497	58.251166	5.334784	-0.000409	0.662710
4.454300	61.067683	5.339789	-0.000505	0.670200
4.456701	64.108107	5.344794	-0.000506	0.677702
4.766226	67.066925	5.349798	-0.000562	0.685186
4.890282	70.121753	5.354803	-0.000584	0.692663
4.908620	73.237903	5.359808	-0.000588	0.700118
5.252477	76.274408	5.364813	-0.000650	0.707575
5.360854	79.420502	5.369818	-0.000670	0.715017
5.731687	82.486110	5.374822	-0.000737	0.722409
5.937340	85.652372	5.379827	-0.000775	0.729823
6.164772	88.820482	5.384832	-0.000816	0.737185
6.252708	92.060460	5.389837	-0.000832	0.744524
6.541033	95.249254	5.394842	-0.000884	0.751834
6.852881	98.446909	5.399846	-0.000941	0.759111
7.143055	101.655299	5.404851	-0.000994	0.766325
7.482759	104.876333	5.409856	-0.001055	0.773536
7.664528	108.146220	5.414861	-0.001088	0.780667
7.833182	111.446056	5.419866	-0.001119	0.787788
7.954151	114.763094	5.424870	-0.001141	0.794845
8.264267	118.007490	5.429875	-0.001198	0.801826
8.542395	121.279777	5.434880	-0.001248	0.808782
8.886015	124.538656	5.439885	-0.001310	0.815697
9.077700	127.861106	5.444890	-0.001345	0.822575
9.290281	131.166453	5.449894	-0.001384	0.829377
9.633577	134.432021	5.454899	-0.001446	0.836135
10.005320	137.690484	5.459904	-0.001514	0.842843
10.286696	140.975694	5.464909	-0.001565	0.849490
10.575991	144.272917	5.469914	-0.001617	0.856113
10.822677	147.573829	5.474918	-0.001662	0.862665
11.053353	150.887729	5.479923	-0.001704	0.869180
11.151616	154.244904	5.484928	-0.001722	0.875642
11.359963	157.543545	5.489933	-0.001760	0.882019
11.704328	160.803004	5.494938	-0.001822	0.888364
12.095068	164.045892	5.499942	-0.001893	0.894664
12.093328	167.414925	5.504947	-0.001893	0.900901
12.468455	170.666562	5.509952	-0.001961	0.907119
12.621280	173.981556	5.514957	-0.001989	0.913270
12.951819	177.218528	5.519962	-0.002049	0.919350
13.212486	180.484892	5.524966	-0.002096	0.925400
13.501309	183.746407	5.529971	-0.002149	0.931418
13.690098	187.028688	5.534976	-0.002183	0.937374
13.923960	190.297972	5.539981	-0.002226	0.943296
14.046147	193.587142	5.544986	-0.002248	0.949148
14.210051	196.870462	5.549990	-0.002278	0.954980
14.344323	200.134779	5.554995	-0.002302	0.960725
14.696244	203.334731	5.560000	-0.002366	0.966455
14.994431	206.551657	5.565005	-0.002420	0.972148
15.213525	209.791420	5.570010	-0.002460	0.977801
15.274913	213.076543	5.575014	-0.002471	0.983405
15.537293	216.288914	5.580019	-0.002519	0.988972
15.741306	219.527704	5.585024	-0.002556	0.994518
15.972683	222.744347	5.590029	-0.002598	1.000013
16.140618	225.959771	5.595034	-0.002629	1.005439
16.413704	229.157968	5.600038	-0.002678	1.010867
16.705345	232.331692	5.605043	-0.002731	1.016236
16.938998	235.523471	5.610048	-0.002774	1.021574
17.190181	238.712882	5.615053	-0.002819	1.026891
17.363087	241.931152	5.620058	-0.002851	1.032182
17.559913	245.113419	5.625062	-0.002887	1.037403
17.713154	248.327357	5.630067	-0.002915	1.042623
18.142335	251.421132	5.635072	-0.002992	1.047778
18.500566	254.575871	5.640077	-0.003057	1.052965
18.598480	257.787439	5.645082	-0.003075	1.058075
18.612556	261.038247	5.650086	-0.003078	1.063176
18.888647	264.189378	5.655091	-0.003128	1.068239
19.206273	267.327051	5.660096	-0.003186	1.073279
19.336672	270.505164	5.665101	-0.003210	1.078258
19.646979	273.642875	5.670106	-0.003266	1.083247
19.963055	276.754845	5.675110	-0.003323	1.088177
20.251062	279.916520	5.680115	-0.003376	1.093146
20.318209	283.102629	5.685120	-0.003388	1.098014
20.661986	286.223903	5.690125	-0.003450	1.102906
20.661961	289.446665	5.695130	-0.003451	1.107751
20.697820	292.646711	5.700134	-0.003457	1.112560
21.046991	295.727949	5.705139	-0.003521	1.117332
21.331359	298.835471	5.710144	-0.003572	1.122089
21.687707	301.920554	5.715149	-0.003637	1.126829
22.189429	304.996929	5.720154	-0.003728	1.131610
22.451160	308.105993	5.725158	-0.003775	1.136298
22.776492	311.236667	5.730163	-0.003834	1.141030
22.929730	314.387201	5.735168	-0.003862	1.145685
23.309042	317.495121	5.740173	-0.003931	1.150372
23.558677	320.630702	5.745178	-0.003976	1.155016
23.737787	323.759317	5.750182	-0.004009	1.159596
23.923779	326.912666	5.755187	-0.004043	1.164197
24.230494	330.012874	5.760192	-0.004098	1.168763
24.680304	333.057365	5.765197	-0.004180	1.173302
24.785935	336.246730	5.770202	-0.004199	1.177861
24.777526	339.424756	5.775206	-0.004198	1.182332
25.141859	342.506814	5.780211	-0.004264	1.186830
25.193855	345.688942	5.785216	-0.004274	1.191302
25.433151	348.771730	5.790221	-0.004317	1.195708
25.616133	351.896951	5.795226	-0.004350	1.200129
25.774117	355.019891	5.800230	-0.004379	1.204520
26.084687	358.094395	5.805235	-0.004436	1.208900
26.197223	361.252240	5.810240	-0.004456	1.213285
26.267823	364.365489	5.815245	-0.004469	1.217574
26.547363	367.458672	5.820250	-0.004520	1.221918
26.667722	370.569822	5.825254	-0.004542	1.226197
26.755049	373.727396	5.830259	-0.004558	1.230508
26.853934	376.854700	5.835264	-0.004576	1.234769
27.178944	379.883822	5.840269	-0.004635	1.238987
27.555991	382.922249	5.845274	-0.004703	1.243227
27.676589	386.047674	5.850278	-0.004725	1.247452
27.790831	389.157102	5.855283	-0.004746	1.251638
28.139643	392.205090	5.860288	-0.004809	1.255835
28.300549	395.299259	5.865293	-0.004839	1.259994
28.450564	398.421714	5.870298	-0.004866	1.264172
28.684828	401.498296	5.875302	-0.004909	1.268314
29.082514	404.531919	5.880307	-0.004981	1.272459
29.231854	407.619190	5.885312	-0.005008	1.276549
29.306225	410.749059	5.890317	-0.005022	1.280649
29.675325	413.773672	5.895322	-0.005088	1.284730
29.820250	416.907829	5.900326	-0.005115	1.288840
30.122818	419.951551	5.905331	-0.005170	1.292890
30.336366	423.040161	5.910336	-0.005209	1.296946
30.593170	426.100843	5.915341	-0.005255	1.300972
30.754093	429.210167	5.920346	-0.005285	1.305006
30.791300	432.351426	5.925350	-0.005291	1.309015
30.930011	435.475536	5.930355	-0.005317	1.313034
31.069516	438.555170	5.935360	-0.005342	1.316984
31.142872	441.654703	5.940365	-0.005356	1.320920
31.214073	444.758702	5.945370	-0.005369	1.324848
31.499544	447.797923	5.950374	-0.005421	1.328775
31.426275	450.941377	5.955379	-0.005408	1.332669
31.484274	454.036425	5.960384	-0.005418	1.336546
31.674793	457.071356	5.965389	-0.005453	1.340393
31.617505	460.218806	5.970394	-0.005443	1.344264
31.741519	463.279247	5.975398	-0.005465	1.348093
31.942443	466.341722	5.980403	-0.005502	1.351945
32.220988	469.314647	5.985408	-0.005553	1.355709
32.246357	472.444599	5.990413	-0.005557	1.359550
32.113272	475.587626	5.995418	-0.005534	1.363330
32.270069	478.638556	6.000422	-0.005562	1.367107
32.513704	481.663697	6.005427	-0.005606	1.370878
32.605054	484.734745	6.010432	-0.005623	1.374632
32.715426	487.796461	6.015437	-0.005643	1.378372
32.898501	490.859699	6.020442	-0.005677	1.382134
32.875157	493.956981	6.025446	-0.005673	1.385842
33.089185	497.009354	6.030451	-0.005711	1.389583
33.032020	500.117289	6.035456	-0.005701	1.393270
33.139981	503.181438	6.040461	-0.005721	1.396962
33.285955	506.210576	6.045466	-0.005748	1.400618
33.354577	509.282604	6.050470	-0.005760	1.404285
33.386343	512.369882	6.055475	-0.005766	1.407945
33.502602	515.431682	6.060480	-0.005787	1.411599
33.676835	518.443422	6.065485	-0.005819	1.415208
33.747317	521.533615	6.070490	-0.005832	1.418858
33.607169	524.657805	6.075494	-0.005807	1.422456
33.802320	527.687612	6.080499	-0.005843	1.426067
33.922751	530.731803	6.085504	-0.005865	1.429656
34.085986	533.766925	6.090509	-0.005894	1.433242
34.055466	536.856437	6.095514	-0.005889	1.436806
34.026356	539.937959	6.100518	-0.005884	1.440354
34.139478	542.976054	6.105523	-0.005905	1.443897
34.429539	545.976332	6.110528	-0.005957	1.447457
34.588734	549.022588	6.115533	-0.005986	1.451010
34.563859	552.110498	6.120538	-0.005982	1.454531
34.612561	555.174141	6.125542	-0.005991	1.458045
34.676823	558.260868	6.130547	-0.006003	1.461582
34.729043	561.292139	6.135552	-0.006012	1.465043
34.933324	564.328115	6.140557	-0.006050	1.468559
35.020735	567.382467	6.145562	-0.006066	1.472043
35.112121	570.421455	6.150566	-0.006082	1.475503
35.130573	573.487843	6.155571	-0.006086	1.478958
35.248322	576.551774	6.160576	-0.006107	1.482439
35.268607	579.609230	6.165581	-0.006111	1.485869
35.460987	582.632555	6.170586	-0.006146	1.489317
35.333296	585.741657	6.175590	-0.006123	1.492733
35.526536	588.752128	6.180595	-0.006159	1.496152
35.594010	591.797872	6.185600	-0.006171	1.499554
35.623033	594.877183	6.190605	-0.006176	1.502972
35.540940	597.967211	6.195610	-0.006162	1.506353
35.754444	600.984962	6.200614	-0.006201	1.509756
35.940148	603.969264	6.205619	-0.006234	1.513104
35.903429	607.066583	6.210624	-0.006228	1.516487
35.997387	610.096060	6.215629	-0.006245	1.519836
36.183213	613.116454	6.220634	-0.006279	1.523202
36.176441	616.201236	6.225638	-0.006278	1.526560
36.429952	619.198432	6.230643	-0.006324	1.529910
36.334021	622.287411	6.235648	-0.006307	1.533225
36.471391	625.344290	6.240653	-0.006332	1.536583
36.577288	628.341511	6.245658	-0.006351	1.539858
36.700276	631.408817	6.250662	-0.006374	1.543207
36.750991	634.468231	6.255667	-0.006383	1.546515
36.831655	637.519289	6.260672	-0.006398	1.549817
36.954413	640.544925	6.265677	-0.006420	1.553101
36.910826	643.624685	6.270682	-0.006413	1.556375
37.168879	646.604249	6.275686	-0.006460	1.559644
37.344693	649.633142	6.280691	-0.006492	1.562929
37.321784	652.710835	6.285696	-0.006488	1.566188
37.427762	655.771422	6.290701	-0.006507	1.569468
37.360523	658.828543	6.295706	-0.006495	1.572677
37.375488	661.912296	6.300710	-0.006498	1.575935
37.418739	664.938411	6.305715	-0.006506	1.579137
37.514535	667.969414	6.310720	-0.006524	1.582355
37.540226	671.054000	6.315725	-0.006528	1.585599
37.660323	674.069904	6.320730	-0.006550	1.588797
37.762631	677.087133	6.325734	-0.006569	1.591984
37.961540	680.095898	6.330739	-0.006605	1.595189
37.802634	683.173556	6.335744	-0.006577	1.598335
38.120520	686.174170	6.340749	-0.006634	1.601560
38.099272	689.228078	6.345754	-0.006631	1.604717
38.284854	692.255967	6.350758	-0.006664	1.607912
38.253749	695.346429	6.355763	-0.006659	1.611090
38.396089	698.339545	6.360768	-0.006685	1.614222
38.567447	701.366195	6.365773	-0.006716	1.617392
38.583733	704.445376	6.370778	-0.006719	1.620556
38.546168	707.492308	6.375782	-0.006713	1.623663
38.735258	710.528856	6.380787	-0.006747	1.626831
38.737512	713.579686	6.385792	-0.006748	1.629944
38.846706	716.625595	6.390797	-0.006768	1.633081
38.983280	719.630546	6.395802	-0.006793	1.636181
39.030754	722.672839	6.400806	-0.006801	1.639282
39.052786	725.725966	6.405811	-0.006806	1.642380
39.180975	728.752492	6.410816	-0.006829	1.645481
39.230201	731.778909	6.415821	-0.006838	1.648549
39.470201	734.771743	6.420826	-0.006882	1.651642
39.462435	737.826263	6.425830	-0.006881	1.654708
39.404124	740.925294	6.430835	-0.006870	1.657797
39.539177	743.928623	6.435840	-0.006895	1.660847
39.679888	746.954787	6.440845	-0.006921	1.663918
39.721745	749.996151	6.445850	-0.006928	1.666964
39.818621	753.055844	6.450854	-0.006946	1.670042
39.977548	756.019613	6.455859	-0.006975	1.673039
39.939393	759.112847	6.460864	-0.006968	1.676095
40.059489	762.110345	6.465869	-0.006990	1.679102
40.119452	765.169052	6.470874	-0.007001	1.682144
40.173117	768.212774	6.475878	-0.007011	1.685164
40.341792	771.218007	6.480883	-0.007042	1.688178
40.322737	774.287030	6.485888	-0.007039	1.691189
40.396879	777.330444	6.490893	-0.007052	1.694199
40.394967	780.369795	6.495898	-0.007052	1.697175
40.528985	783.407373	6.500902	-0.007077	1.700189
40.638506	786.406332	6.505907	-0.007097	1.703151
40.905572	789.406301	6.510912	-0.007145	1.706160
40.982016	792.454809	6.515917	-0.007159	1.709149
41.231581	795.435440	6.520922	-0.007204	1.712123
41.323988	798.474959	6.525926	-0.007221	1.715098
41.418467	801.517206	6.530931	-0.007239	1.718072
41.444007	804.570011	6.535936	-0.007244	1.721028
41.570000	807.598275	6.540941	-0.007266	1.723988
41.586450	810.638651	6.545946	-0.007270	1.726920
41.732547	813.704819	6.550950	-0.007296	1.729912
41.655046	816.728414	6.555955	-0.007283	1.732788
41.937207	819.739913	6.560960	-0.007334	1.735761
41.891170	822.805789	6.565965	-0.007326	1.738678
42.340535	825.719610	6.570970	-0.007407	1.741600
42.298091	828.822789	6.575974	-0.007400	1.744543
42.415503	831.844203	6.580979	-0.007421	1.747454
42.682872	834.845703	6.585984	-0.007470	1.750387
42.854517	837.850060	6.590989	-0.007501	1.753289
42.889962	840.892477	6.595994	-0.007507	1.756179
42.947992	843.973859	6.600998	-0.007518	1.759109
42.985627	847.002351	6.606003	-0.007525	1.761977
43.182117	850.024706	6.611008	-0.007561	1.764884
43.151447	853.100871	6.616013	-0.007556	1.767767
43.343182	856.105677	6.621018	-0.007590	1.770647
43.404295	859.130286	6.626022	-0.007602	1.773500
43.476462	862.190083	6.631027	-0.007615	1.776385
43.499093	865.245533	6.636032	-0.007619	1.779246
43.699672	868.241315	6.641037	-0.007656	1.782102
43.712936	871.297957	6.646042	-0.007658	1.784952
43.852855	874.321259	6.651046	-0.007684	1.787805
43.882291	877.371477	6.656051	-0.007689	1.790645
44.068986	880.337049	6.661056	-0.007723	1.793450
44.069371	883.391751	6.666061	-0.007724	1.796277
44.110999	886.459772	6.671066	-0.007731	1.799123
44.030182	889.497139	6.676070	-0.007717	1.801901
44.222420	892.529181	6.681075	-0.007752	1.804751
44.299364	895.520199	6.686080	-0.007766	1.807524
44.411182	898.567779	6.691085	-0.007787	1.810355
44.353302	901.605876	6.696090	-0.007776	1.813123
44.421835	904.651031	6.701094	-0.007789	1.815930
44.645535	907.636319	6.706099	-0.007830	1.818725
44.664162	910.675751	6.711104	-0.007833	1.821504
44.681935	913.735890	6.716109	-0.007837	1.824297
44.723757	916.770910	6.721114	-0.007844	1.827070
44.862331	919.772683	6.726118	-0.007870	1.829837
45.106508	922.728848	6.731123	-0.007914	1.832590
45.016618	925.801849	6.736128	-0.007898	1.835346
45.270782	928.785894	6.741133	-0.007944	1.838119
45.430652	931.796995	6.746138	-0.007973	1.840884
45.462743	934.853610	6.751142	-0.007979	1.843649
45.556630	937.883278	6.756147	-0.007996	1.846403
45.642451	940.952831	6.761152	-0.008012	1.849187
45.699957	943.923122	6.766157	-0.008023	1.851869
45.957284	946.946996	6.771162	-0.008069	1.854654
45.940122	949.986031	6.776166	-0.008067	1.857368
46.142041	953.014809	6.781171	-0.008103	1.860133
46.241344	956.022012	6.786176	-0.008121	1.862844
46.495348	959.032536	6.791181	-0.008168	1.865599
46.539509	962.094360	6.796186	-0.008176	1.868335
46.690919	965.101276	6.801190	-0.008203	1.871050
46.670220	968.148407	6.806195	-0.008200	1.873746
46.881021	971.139122	6.811200	-0.008238	1.876455
46.882877	974.196387	6.816205	-0.008239	1.879159
47.110009	977.179727	6.821210	-0.008280	1.881859
47.051037	980.264815	6.826214	-0.008269	1.884562
47.085638	983.308013	6.831219	-0.008276	1.887252
47.195437	986.338324	6.836224	-0.008296	1.889947
47.319576	989.332448	6.841229	-0.008319	1.892612
47.387842	992.372295	6.846234	-0.008331	1.895296
47.371717	995.445589	6.851238	-0.008329	1.897982
47.320590	998.470944	6.856243	-0.008319	1.900613
47.453858	1001.518464	6.861248	-0.008344	1.903311
47.593712	1004.480829	6.866253	-0.008369	1.905933
47.726494	1007.543299	6.871258	-0.008394	1.908637
47.826087	1010.494256	6.876262	-0.008412	1.911231
47.867919	1013.564915	6.881267	-0.008419	1.913908
47.956905	1016.563232	6.886272	-0.008436	1.916533
48.008793	1019.633079	6.891277	-0.008445	1.919205
48.060612	1022.618914	6.896282	-0.008455	1.921802
48.185816	1025.680470	6.901286	-0.008478	1.924480
48.336780	1028.637694	6.906291	-0.008505	1.927072
48.443633	1031.696846	6.911296	-0.008525	1.929736
48.488438	1034.696195	6.916301	-0.008533	1.932327
48.592409	1037.742729	6.921306	-0.008552	1.934972
48.597597	1040.796009	6.926310	-0.008553	1.937592
48.571250	1043.851000	6.931315	-0.008549	1.940201
48.533631	1046.902577	6.936320	-0.008542	1.942801
48.702852	1049.910986	6.941325	-0.008573	1.945417
48.848221	1052.896616	6.946330	-0.008599	1.948003
49.085567	1055.899602	6.951334	-0.008643	1.950626
48.979034	1058.956841	6.956339	-0.008624	1.953198
49.187616	1061.924205	6.961344	-0.008661	1.955776
49.198928	1064.984093	6.966349	-0.008664	1.958375
49.484146	1067.906519	6.971354	-0.008715	1.960929
49.638565	1070.942712	6.976358	-0.008744	1.963540
49.884190	1073.925633	6.981363	-0.008788	1.966128
49.621682	1077.076810	6.986368	-0.008741	1.968716
49.847589	1080.023209	6.991373	-0.008782	1.971261
50.141179	1082.996161	6.996378	-0.008835	1.973843
50.047052	1086.081853	7.001382	-0.008819	1.976411
50.134649	1089.113551	7.006387	-0.008835	1.978980
50.306804	1092.129934	7.011392	-0.008866	1.981556
50.208625	1095.215230	7.016397	-0.008848	1.984113
50.276865	1098.238195	7.021402	-0.008861	1.986659
50.412090	1101.229763	7.026406	-0.008886	1.989194
50.376703	1104.256127	7.031411	-0.008879	1.991709
50.505665	1107.269068	7.036416	-0.008903	1.994254
50.812999	1110.231797	7.041421	-0.008959	1.996801
50.789807	1113.285163	7.046426	-0.008955	1.999332
50.895089	1116.300500	7.051430	-0.008974	2.001863
50.843563	1119.358029	7.056435	-0.008965	2.004383
50.991336	1122.390698	7.061440	-0.008992	2.006933
50.982191	1125.422909	7.066445	-0.008990	2.009438
51.077828	1128.441275	7.071450	-0.009008	2.011956
51.135067	1131.453594	7.076454	-0.009018	2.014455
51.247181	1134.482295	7.081459	-0.009039	2.016979
51.181465	1137.536746	7.086464	-0.009027	2.019475
51.248849	1140.552796	7.091469	-0.009040	2.021971
51.472720	1143.523201	7.096474	-0.009080	2.024467
51.544203	1146.569113	7.101478	-0.009093	2.026982
51.565282	1149.587237	7.106483	-0.009097	2.029459
51.506558	1152.654774	7.111488	-0.009087	2.031951
51.628627	1155.611368	7.116493	-0.009109	2.034398
51.891572	1158.605934	7.121498	-0.009157	2.036909
51.915204	1161.634826	7.126502	-0.009162	2.039382
52.090076	1164.630715	7.131507	-0.009193	2.041865
52.274645	1167.639365	7.136512	-0.009227	2.044358
52.049046	1170.759954	7.141517	-0.009186	2.046832
52.196717	1173.732933	7.146522	-0.009213	2.049281
52.337042	1176.746222	7.151526	-0.009239	2.051757
52.393934	1179.758887	7.156531	-0.009249	2.054208
52.559202	1182.784584	7.161536	-0.009279	2.056694
52.532163	1185.811719	7.166541	-0.009275	2.059130
52.604451	1188.850755	7.171546	-0.009288	2.061597
52.793529	1191.843720	7.176550	-0.009322	2.064054
52.638734	1194.939376	7.181555	-0.009295	2.066503
52.967394	1197.869988	7.186560	-0.009354	2.068940
52.973947	1200.897037	7.191565	-0.009356	2.071370
52.959152	1203.946316	7.196570	-0.009353	2.073809
53.181283	1206.929402	7.201574	-0.009394	2.076252
53.112507	1209.977404	7.206579	-0.009381	2.078670
53.441018	1212.944303	7.211584	-0.009441	2.081122
53.480475	1215.986028	7.216589	-0.009448	2.083557
53.703679	1218.970691	7.221594	-0.009489	2.085990
53.803618	1222.009635	7.226598	-0.009507	2.088433
53.822645	1225.023782	7.231603	-0.009511	2.090833
53.813370	1228.100163	7.236608	-0.009509	2.093272
54.051489	1231.066465	7.241613	-0.009553	2.095683
53.975520	1234.135412	7.246618	-0.009539	2.098094
54.148973	1237.132412	7.251622	-0.009571	2.100507
54.052605	1240.218378	7.256627	-0.009554	2.102921
54.321338	1243.183366	7.261632	-0.009602	2.105327
54.340986	1246.239627	7.266637	-0.009606	2.107741
54.572054	1249.155142	7.271642	-0.009648	2.110094
54.468625	1252.268604	7.276646	-0.009630	2.112516
54.540236	1255.249905	7.281651	-0.009643	2.114876
54.890592	1258.199216	7.286656	-0.009706	2.117277
54.699946	1261.304882	7.291661	-0.009672	2.119663
54.728544	1264.334906	7.296666	-0.009677	2.122042
54.932966	1267.330192	7.301670	-0.009715	2.124435
55.010656	1270.363978	7.306675	-0.009729	2.126823
