Tue Jun 02 08:37:58 2020

Number of Points = 2997
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-3.761216	-4.321058	4.139955	0.000491	0.514223
-3.813820	-4.237715	4.149952	0.000499	0.514441
-3.849312	-4.203204	4.159949	0.000504	0.514521
-3.702519	-4.162709	4.169946	0.000476	0.514828
-3.701098	-4.147631	4.179942	0.000474	0.514887
-3.641125	-4.089219	4.189939	0.000462	0.515153
-3.504188	-4.113136	4.199936	0.000435	0.515240
-3.509734	-4.041720	4.209933	0.000435	0.515473
-3.320675	-4.076709	4.219930	0.000399	0.515584
-3.327031	-4.019845	4.229926	0.000399	0.515769
-3.286527	-3.987906	4.239923	0.000390	0.515927
-3.080478	-4.007300	4.249920	0.000352	0.516107
-3.190070	-3.927153	4.259917	0.000370	0.516250
-3.089907	-3.914936	4.269914	0.000350	0.516412
-3.073482	-3.862744	4.279910	0.000346	0.516607
-3.009653	-3.851239	4.289907	0.000333	0.516725
-3.073621	-3.755078	4.299904	0.000343	0.516971
-2.903731	-3.778191	4.309901	0.000311	0.517098
-2.777424	-3.742487	4.319898	0.000287	0.517364
-2.773753	-3.711351	4.329894	0.000285	0.517478
-2.622386	-3.708836	4.339891	0.000256	0.517666
-2.531265	-3.698837	4.349888	0.000238	0.517810
-2.421068	-3.684480	4.359885	0.000217	0.517989
-2.350470	-3.670334	4.369882	0.000202	0.518123
-2.454744	-3.583585	4.379878	0.000220	0.518293
-2.387122	-3.560757	4.389875	0.000206	0.518451
-2.175631	-3.579226	4.399872	0.000167	0.518640
-2.227471	-3.525956	4.409869	0.000174	0.518761
-2.090401	-3.546367	4.419866	0.000148	0.518859
-2.120538	-3.477833	4.429862	0.000152	0.519053
-2.081357	-3.457130	4.439859	0.000144	0.519173
-2.060224	-3.388187	4.449856	0.000138	0.519426
-1.874877	-3.435014	4.459853	0.000104	0.519494
-1.859779	-3.349092	4.469850	0.000099	0.519795
-1.878978	-3.320363	4.479846	0.000101	0.519874
-1.843568	-3.266261	4.489843	0.000094	0.520095
-1.817663	-3.216811	4.499840	0.000087	0.520291
-1.675001	-3.230922	4.509837	0.000060	0.520416
-1.632492	-3.152804	4.519834	0.000051	0.520722
-1.642550	-3.116053	4.529830	0.000051	0.520836
-1.626691	-3.054387	4.539827	0.000047	0.521060
-1.530712	-3.010182	4.549824	0.000028	0.521317
-1.551074	-2.949805	4.559821	0.000031	0.521496
-1.423894	-2.943980	4.569818	0.000006	0.521666
-1.393944	-2.866734	4.579814	-0.000001	0.521954
-1.352188	-2.825432	4.589811	-0.000010	0.522141
-1.177579	-2.837037	4.599808	-0.000043	0.522309
-1.088153	-2.778884	4.609805	-0.000060	0.522603
-1.162406	-2.710082	4.619802	-0.000048	0.522747
-1.119327	-2.671541	4.629798	-0.000058	0.522927
-1.073801	-2.592605	4.639795	-0.000067	0.523237
-1.075355	-2.525678	4.649792	-0.000068	0.523457
-0.894630	-2.536073	4.659789	-0.000103	0.523635
-0.898972	-2.478216	4.669786	-0.000103	0.523822
-0.774330	-2.440044	4.679782	-0.000127	0.524091
-0.730487	-2.408964	4.689779	-0.000137	0.524248
-0.769974	-2.328450	4.699776	-0.000131	0.524468
-0.743344	-2.247299	4.709773	-0.000137	0.524763
-0.769841	-2.163424	4.719770	-0.000134	0.525008
-0.544903	-2.172165	4.729766	-0.000176	0.525240
-0.530967	-2.108064	4.739763	-0.000180	0.525467
-0.431091	-2.075089	4.749760	-0.000199	0.525691
-0.365470	-2.000863	4.759757	-0.000213	0.526007
-0.273651	-1.974830	4.769754	-0.000231	0.526200
-0.291917	-1.905094	4.779750	-0.000229	0.526409
-0.286689	-1.832427	4.789747	-0.000231	0.526653
-0.273606	-1.747468	4.799744	-0.000235	0.526944
-0.336997	-1.636133	4.809741	-0.000225	0.527234
-0.217080	-1.593804	4.819738	-0.000248	0.527509
-0.156901	-1.528699	4.829734	-0.000260	0.527789
-0.211859	-1.419129	4.839731	-0.000252	0.528082
-0.149353	-1.344455	4.849728	-0.000265	0.528395
-0.217915	-1.233000	4.859725	-0.000254	0.528678
-0.277888	-1.119368	4.869722	-0.000244	0.528977
-0.196582	-1.043548	4.879718	-0.000260	0.529314
-0.177806	-0.933612	4.889715	-0.000265	0.529689
-0.241030	-0.790764	4.899712	-0.000255	0.530075
-0.247718	-0.668487	4.909709	-0.000256	0.530460
-0.095317	-0.598360	4.919706	-0.000285	0.530856
-0.111022	-0.481100	4.929702	-0.000283	0.531214
-0.042287	-0.369662	4.939699	-0.000297	0.531647
0.005040	-0.262040	4.949696	-0.000307	0.532044
-0.037711	-0.129619	4.959693	-0.000301	0.532419
-0.062931	0.019941	4.969690	-0.000298	0.532867
0.000000	0.089062	4.979686	-0.000310	0.533160

-0.047057	0.257878	4.984691	-0.000303	0.533638
-0.166107	0.584552	4.989696	-0.000282	0.534528
-0.011892	0.992888	4.994701	-0.000311	0.535968
0.028697	1.579895	4.999706	-0.000319	0.537833
0.131782	2.263920	5.004710	-0.000338	0.540058
0.072188	3.157050	5.009715	-0.000328	0.542738
0.256271	4.082405	5.014720	-0.000362	0.545764
0.308981	5.172841	5.019725	-0.000373	0.549133
0.419274	6.366898	5.024730	-0.000393	0.552854
0.551761	7.662256	5.029734	-0.000418	0.556876
0.615928	9.079751	5.034739	-0.000430	0.561159
0.831903	10.555235	5.039744	-0.000470	0.565737
0.835687	12.207233	5.044749	-0.000472	0.570575
0.986533	13.906170	5.049754	-0.000500	0.575657
1.027970	15.728069	5.054758	-0.000508	0.580936
0.983594	17.670026	5.059763	-0.000501	0.586422
1.193992	19.612158	5.064768	-0.000540	0.592109
1.209068	21.700829	5.069773	-0.000544	0.597958
1.573491	23.748576	5.074778	-0.000611	0.603976
1.525921	26.013433	5.079782	-0.000603	0.610131
1.601210	28.310851	5.084787	-0.000617	0.616429
1.642094	30.677993	5.089792	-0.000626	0.622817
1.683267	33.125742	5.094797	-0.000634	0.629353
1.935786	35.554465	5.099802	-0.000681	0.635966
1.911569	38.137511	5.104806	-0.000677	0.642659
2.025912	40.729108	5.109811	-0.000699	0.649429
2.271418	43.337931	5.114816	-0.000744	0.656289
2.432354	46.021996	5.119821	-0.000774	0.663192
2.536216	48.785739	5.124826	-0.000794	0.670172
2.559197	51.621464	5.129830	-0.000799	0.677187
2.893674	54.387834	5.134835	-0.000860	0.684227
2.912507	57.291746	5.139840	-0.000865	0.691260
3.048991	60.214981	5.144845	-0.000890	0.698365
3.040910	63.200793	5.149850	-0.000890	0.705428
3.298195	66.143560	5.154854	-0.000937	0.712536
3.410500	69.161345	5.159859	-0.000959	0.719630
3.473324	72.216417	5.164864	-0.000971	0.726701
3.582434	75.296856	5.169869	-0.000992	0.733797
3.696385	78.387595	5.174874	-0.001013	0.740853
3.720772	81.537459	5.179878	-0.001019	0.747903
3.897992	84.667173	5.184883	-0.001052	0.754961
3.938691	87.830289	5.189888	-0.001060	0.761922
4.264870	90.939550	5.194893	-0.001120	0.768919
4.220793	94.176052	5.199898	-0.001113	0.775849
4.437863	97.344832	5.204902	-0.001153	0.782767
4.440856	100.599161	5.209907	-0.001155	0.789647
4.596011	103.805198	5.214912	-0.001184	0.796478
4.644385	107.060605	5.219917	-0.001194	0.803276
4.851504	110.259393	5.224922	-0.001232	0.810014
4.944976	113.515818	5.229926	-0.001250	0.816732
5.086343	116.772801	5.234931	-0.001276	0.823431
5.340413	119.978584	5.239936	-0.001323	0.830052
5.246400	123.327092	5.244941	-0.001307	0.836663
5.531596	126.525431	5.249946	-0.001360	0.843187
5.515699	129.833532	5.254950	-0.001358	0.849670
5.803909	133.050446	5.259955	-0.001411	0.856132
5.770880	136.363830	5.264960	-0.001406	0.862517
5.926273	139.621408	5.269965	-0.001435	0.868873
5.973624	142.920893	5.274970	-0.001445	0.875191
6.077439	146.167705	5.279974	-0.001465	0.881401
6.445078	149.365396	5.284979	-0.001532	0.887648
6.308739	152.724055	5.289984	-0.001508	0.893825
6.339811	156.002531	5.294989	-0.001515	0.899918
6.734332	159.167791	5.299994	-0.001587	0.905995
6.653070	162.509405	5.304998	-0.001574	0.912051
6.899605	165.723858	5.310003	-0.001619	0.918043
6.988306	168.980543	5.315008	-0.001636	0.923973
7.016068	172.250202	5.320013	-0.001642	0.929852
7.318811	175.451215	5.325018	-0.001698	0.935740
7.277634	178.733899	5.330022	-0.001691	0.941526
7.369722	181.998627	5.335027	-0.001709	0.947325
7.414199	185.255427	5.340032	-0.001718	0.953047
7.617770	188.443925	5.345037	-0.001756	0.958712
7.688992	191.689387	5.350042	-0.001770	0.964362
7.804383	194.909706	5.355046	-0.001792	0.969963
7.903000	198.137458	5.360051	-0.001810	0.975534
8.123860	201.326757	5.365056	-0.001851	0.981080
8.113624	204.573654	5.370061	-0.001851	0.986557
8.513410	207.707382	5.375066	-0.001924	0.992053
8.289348	211.032117	5.380070	-0.001884	0.997476
8.632795	214.157302	5.385075	-0.001947	1.002865
8.581696	217.402982	5.390080	-0.001939	1.008198
8.712475	220.595300	5.395085	-0.001964	1.013519
8.865797	223.759604	5.400090	-0.001992	1.018779
9.100424	226.916411	5.405094	-0.002036	1.024046
9.194591	230.102770	5.410099	-0.002054	1.029255
9.440459	233.256564	5.415104	-0.002099	1.034470
9.526264	236.431989	5.420109	-0.002116	1.039604
9.648521	239.615639	5.425114	-0.002139	1.044747
9.541523	242.861659	5.430118	-0.002121	1.049837
9.788225	245.991958	5.435123	-0.002166	1.054913
9.875637	249.164694	5.440128	-0.002183	1.059945
10.042773	252.313751	5.445133	-0.002214	1.064960
10.203280	255.467744	5.450138	-0.002244	1.069955
10.288187	258.647982	5.455142	-0.002260	1.074926
10.434779	261.780765	5.460147	-0.002288	1.079835
10.441088	264.975421	5.465152	-0.002290	1.084742
10.517760	268.125789	5.470157	-0.002305	1.089597
10.683508	271.269121	5.475162	-0.002336	1.094465
10.845784	274.384861	5.480166	-0.002366	1.099269
10.894413	277.567735	5.485171	-0.002376	1.104094
10.893424	280.731771	5.490176	-0.002377	1.108844
11.032611	283.875596	5.495181	-0.002403	1.113616
10.988995	287.037644	5.500186	-0.002396	1.118301
11.333114	290.090753	5.505190	-0.002459	1.123002
11.403284	293.226645	5.510195	-0.002473	1.127667
11.647058	296.334928	5.515200	-0.002518	1.132360
11.736712	299.460534	5.520205	-0.002535	1.136981
11.919663	302.573218	5.525210	-0.002569	1.141611
11.940707	305.729949	5.530214	-0.002574	1.146206
12.070855	308.866403	5.535219	-0.002598	1.150807
12.372129	311.908279	5.540224	-0.002654	1.155339
12.440571	315.052990	5.545229	-0.002667	1.159885
12.558972	318.158665	5.550234	-0.002690	1.164383
12.671254	321.295179	5.555238	-0.002711	1.168904
12.717842	324.432500	5.560243	-0.002720	1.173377
12.747327	327.569967	5.565248	-0.002727	1.177824
12.754647	330.702548	5.570253	-0.002729	1.182238
13.043339	333.756444	5.575258	-0.002782	1.186660
12.963160	336.927035	5.580262	-0.002769	1.191052
13.128092	340.014624	5.585267	-0.002799	1.195429
13.262885	343.096063	5.590272	-0.002825	1.199767
13.523173	346.160262	5.595277	-0.002873	1.204125
13.533897	349.292192	5.600282	-0.002876	1.208443
13.719403	352.382336	5.605286	-0.002910	1.212770
13.663221	355.523821	5.610291	-0.002901	1.217039
13.662114	358.659065	5.615296	-0.002902	1.221311
13.808787	361.734313	5.620301	-0.002929	1.225554
13.913695	364.840419	5.625306	-0.002949	1.229806
13.997190	367.932776	5.630310	-0.002965	1.234014
14.141841	371.018378	5.635315	-0.002992	1.238227
14.109917	374.141421	5.640320	-0.002988	1.242395
14.387527	377.172090	5.645325	-0.003039	1.246567
14.522914	380.252738	5.650330	-0.003064	1.250726
14.783676	383.291767	5.655334	-0.003112	1.254874
14.748905	386.428738	5.660339	-0.003107	1.259004
14.963107	389.497846	5.665344	-0.003147	1.263143
14.932314	392.621397	5.670349	-0.003142	1.267230
15.014608	395.726947	5.675354	-0.003158	1.271331
15.206558	398.761299	5.680358	-0.003194	1.275374
15.308512	401.855895	5.685363	-0.003213	1.279444
15.270551	404.980405	5.690368	-0.003207	1.283477
15.462025	408.029809	5.695373	-0.003243	1.287502
15.542513	411.123170	5.700378	-0.003258	1.291522
15.575836	414.222892	5.705382	-0.003265	1.295517
15.442667	417.365316	5.710387	-0.003242	1.299482
15.762877	420.388338	5.715392	-0.003301	1.303479
15.960662	423.427299	5.720397	-0.003338	1.307431
15.976414	426.558871	5.725402	-0.003342	1.311411
16.057304	429.638164	5.730406	-0.003357	1.315340
16.199234	432.683597	5.735411	-0.003384	1.319241
16.389151	435.727780	5.740416	-0.003419	1.323149
16.527761	438.792556	5.745421	-0.003445	1.327050
16.589940	441.868802	5.750426	-0.003457	1.330921
16.687081	444.960362	5.755430	-0.003476	1.334815
16.904851	447.967307	5.760435	-0.003516	1.338643
17.285030	450.982339	5.765440	-0.003586	1.342538
17.191046	454.115309	5.770445	-0.003570	1.346369
17.484970	457.136910	5.775450	-0.003624	1.350214
17.706988	460.179858	5.780454	-0.003665	1.354045
17.683139	463.296814	5.785459	-0.003662	1.357853
17.898162	466.333567	5.790464	-0.003702	1.361651
18.176399	469.365228	5.795469	-0.003753	1.365459
18.177969	472.468648	5.800474	-0.003754	1.369229
18.362739	475.552094	5.805478	-0.003789	1.373040
18.143261	478.708284	5.810483	-0.003750	1.376763
18.378068	481.729183	5.815488	-0.003793	1.380499
18.406668	484.826407	5.820493	-0.003800	1.384232
18.652707	487.846807	5.825498	-0.003845	1.387951
18.739376	490.942378	5.830502	-0.003862	1.391685
18.902026	493.959824	5.835507	-0.003892	1.395347
18.926691	497.051176	5.840512	-0.003897	1.399032
19.072444	500.117089	5.845517	-0.003925	1.402725
18.965508	503.231564	5.850522	-0.003906	1.406365
19.080220	506.311171	5.855526	-0.003928	1.410043
19.311280	509.299884	5.860531	-0.003971	1.413651
19.379928	512.380966	5.865536	-0.003984	1.417293
19.416388	515.460864	5.870541	-0.003992	1.420912
19.473952	518.527615	5.875546	-0.004003	1.424515
19.638783	521.571153	5.880550	-0.004034	1.428124
19.667590	524.671350	5.885555	-0.004040	1.431736
19.854506	527.646942	5.890560	-0.004075	1.435256
20.022945	530.716753	5.895565	-0.004106	1.438870
20.087186	533.756972	5.900570	-0.004119	1.442400
20.304578	536.792461	5.905574	-0.004159	1.445975
20.432572	539.847093	5.910579	-0.004183	1.449528
20.682462	542.865895	5.915584	-0.004230	1.453079
20.912159	545.898443	5.920589	-0.004272	1.456629
21.132731	548.924667	5.925594	-0.004313	1.460160
21.376414	551.961545	5.930598	-0.004358	1.463703
21.506912	555.051647	5.935603	-0.004382	1.467254
21.673785	558.091789	5.940608	-0.004414	1.470755
21.853606	561.138600	5.945613	-0.004447	1.474259
21.919229	564.208530	5.950618	-0.004460	1.477738
21.896462	567.319332	5.955622	-0.004457	1.481222
21.883186	570.401306	5.960627	-0.004455	1.484668
22.255364	573.382818	5.965632	-0.004524	1.488139
22.342080	576.458415	5.970637	-0.004540	1.491600
22.500017	579.503444	5.975642	-0.004570	1.495045
22.559849	582.568246	5.980646	-0.004582	1.498468
22.716616	585.625005	5.985651	-0.004611	1.501910
22.773122	588.682459	5.990656	-0.004622	1.505308
22.921635	591.747843	5.995661	-0.004650	1.508740
23.025591	594.791617	6.000666	-0.004670	1.512125
23.196323	597.806563	6.005670	-0.004702	1.515495
23.293485	600.858717	6.010675	-0.004720	1.518872
23.525498	603.888527	6.015680	-0.004763	1.522266
23.641661	606.944700	6.020685	-0.004785	1.525638
23.811719	609.986274	6.025690	-0.004817	1.529007
24.020010	613.004498	6.030694	-0.004855	1.532357
24.107467	616.081605	6.035699	-0.004872	1.535720
24.165384	619.138939	6.040704	-0.004884	1.539043
24.334678	622.197931	6.045709	-0.004915	1.542402
24.411208	625.249374	6.050714	-0.004930	1.545711
24.604584	628.292016	6.055718	-0.004966	1.549045
24.771245	631.318776	6.060723	-0.004997	1.552346
24.924704	634.357853	6.065728	-0.005026	1.555649
25.069613	637.382776	6.070733	-0.005053	1.558926
25.209475	640.447172	6.075738	-0.005079	1.562236
25.417875	643.463689	6.080742	-0.005118	1.565513
25.837031	646.429733	6.085747	-0.005194	1.568804
25.819816	649.530952	6.090752	-0.005192	1.572077
25.885180	652.614368	6.095757	-0.005205	1.575354
26.022428	655.635040	6.100762	-0.005231	1.578583
26.237440	658.688190	6.105766	-0.005271	1.581866
26.291468	661.735579	6.110771	-0.005282	1.585081
26.458748	664.792140	6.115776	-0.005313	1.588338
26.445492	667.884809	6.120781	-0.005311	1.591563
26.495299	670.935768	6.125786	-0.005321	1.594760
26.630424	673.960015	6.130790	-0.005347	1.597953
26.939409	676.961835	6.135795	-0.005404	1.601176
26.959909	680.013499	6.140800	-0.005408	1.604344
26.959292	683.119811	6.145805	-0.005409	1.607556
26.952794	686.188088	6.150810	-0.005409	1.610720
27.358195	689.123771	6.155814	-0.005483	1.613882
27.425119	692.182502	6.160819	-0.005496	1.617049
27.363994	695.304269	6.165824	-0.005486	1.620231
27.419244	698.335182	6.170829	-0.005497	1.623353
27.630945	701.355407	6.175834	-0.005536	1.626511
27.708212	704.405119	6.180838	-0.005551	1.629647
27.928155	707.427434	6.185843	-0.005592	1.632798
27.953201	710.469147	6.190848	-0.005598	1.635897
28.126209	713.501832	6.195853	-0.005630	1.639030
28.157709	716.539011	6.200858	-0.005636	1.642115
28.544357	719.517049	6.205862	-0.005707	1.645252
28.542536	722.578575	6.210867	-0.005708	1.648339
28.818862	725.583264	6.215872	-0.005759	1.651454
28.758327	728.668779	6.220877	-0.005749	1.654534
28.785017	731.731447	6.225882	-0.005755	1.657613
28.918674	734.754139	6.230886	-0.005780	1.660682
29.193973	737.747267	6.235891	-0.005831	1.663763
29.242470	740.801241	6.240896	-0.005840	1.666824
29.674866	743.781719	6.245901	-0.005919	1.669933
29.627075	746.826232	6.250906	-0.005912	1.672941
29.718652	749.894620	6.255910	-0.005929	1.676014
29.868952	752.908099	6.260915	-0.005957	1.679046
30.084740	755.926720	6.265920	-0.005997	1.682098
30.123508	759.005786	6.270925	-0.006005	1.685147
30.346078	762.016622	6.275930	-0.006047	1.688184
30.335630	765.084324	6.280934	-0.006046	1.691195
30.437051	768.143695	6.285939	-0.006065	1.694228
30.397355	771.205836	6.290944	-0.006059	1.697214
30.869206	774.147395	6.295949	-0.006145	1.700241
30.889609	777.196731	6.300954	-0.006150	1.703222
30.944074	780.274550	6.305958	-0.006161	1.706238
31.084324	783.298248	6.310963	-0.006187	1.709222
31.258414	786.312329	6.315968	-0.006219	1.712203
31.369992	789.339309	6.320973	-0.006241	1.715171
31.602221	792.354855	6.325978	-0.006283	1.718162
31.501294	795.447902	6.330982	-0.006266	1.721116
31.774855	798.449913	6.335987	-0.006317	1.724096
31.775078	801.505148	6.340992	-0.006318	1.727036
31.903609	804.551717	6.345997	-0.006342	1.730003
32.161014	807.512350	6.351002	-0.006389	1.732923
32.137204	810.615647	6.356006	-0.006386	1.735886
32.295888	813.616515	6.361011	-0.006416	1.738803
32.431558	816.663522	6.366016	-0.006441	1.741752
32.450618	819.714371	6.371021	-0.006446	1.744664
32.681540	822.729057	6.376026	-0.006488	1.747602
32.889106	825.717792	6.381030	-0.006527	1.750504
32.899478	828.775679	6.386035	-0.006530	1.753405
33.176820	831.764781	6.391040	-0.006581	1.756319
33.313248	834.807410	6.396045	-0.006606	1.759235
33.460754	837.828350	6.401050	-0.006634	1.762129
33.537628	840.900592	6.406054	-0.006649	1.765045
33.565442	843.933513	6.411059	-0.006655	1.767904
33.928124	846.932796	6.416064	-0.006721	1.770829
33.950604	849.958116	6.421069	-0.006726	1.773670
34.050968	853.018454	6.426074	-0.006746	1.776563
34.046041	856.105260	6.431078	-0.006746	1.779444
34.349412	859.062484	6.436083	-0.006802	1.782293
34.179965	862.206369	6.441088	-0.006772	1.785168
34.431254	865.190520	6.446093	-0.006818	1.788017
34.550325	868.193022	6.451098	-0.006841	1.790838
34.842124	871.164129	6.456102	-0.006894	1.793679
34.899999	874.186344	6.461107	-0.006906	1.796491
35.138959	877.243210	6.466112	-0.006950	1.799386
35.178409	880.256910	6.471117	-0.006958	1.802176
35.309969	883.320623	6.476122	-0.006983	1.805035
35.263460	886.391975	6.481126	-0.006976	1.807844
35.334197	889.429469	6.486131	-0.006989	1.810652
35.426797	892.440882	6.491136	-0.007007	1.813439
35.682441	895.434393	6.496141	-0.007054	1.816253
35.852180	898.444993	6.501146	-0.007086	1.819053
36.083411	901.450242	6.506150	-0.007129	1.821863
35.989539	904.559209	6.511155	-0.007113	1.824665
36.228536	907.552917	6.516160	-0.007157	1.827458
36.190275	910.622570	6.521165	-0.007151	1.830233
36.338723	913.618465	6.526170	-0.007179	1.832992
36.565193	916.603071	6.531174	-0.007221	1.835759
36.686535	919.654918	6.536179	-0.007243	1.838553
36.818451	922.648632	6.541184	-0.007268	1.841292
36.911294	925.730039	6.546189	-0.007286	1.844095
36.951148	928.761848	6.551194	-0.007294	1.846834
36.992815	931.838660	6.556198	-0.007303	1.849610
37.111321	934.808191	6.561203	-0.007325	1.852308
37.102515	937.907617	6.566208	-0.007325	1.855081
37.133638	940.919356	6.571213	-0.007331	1.857783
37.471658	943.884483	6.576218	-0.007393	1.860528
37.758389	946.855266	6.581222	-0.007446	1.863260
37.960435	949.886350	6.586227	-0.007484	1.866016
38.109382	952.926977	6.591232	-0.007511	1.868762
38.224664	955.936790	6.596237	-0.007533	1.871467
38.242905	959.005607	6.601242	-0.007538	1.874192
38.517933	961.979568	6.606246	-0.007588	1.876903
38.588040	965.035757	6.611251	-0.007602	1.879624
38.944783	967.993961	6.616256	-0.007667	1.882337
39.048842	971.045273	6.621261	-0.007687	1.885055
39.169360	974.112245	6.626266	-0.007710	1.887788
39.144527	977.153973	6.631270	-0.007706	1.890454
39.417848	980.155820	6.636275	-0.007757	1.893165
39.543374	983.179481	6.641280	-0.007780	1.895850
39.700227	986.210054	6.646285	-0.007810	1.898546
39.766263	989.243468	6.651290	-0.007823	1.901215
39.907700	992.296032	6.656294	-0.007849	1.903918
39.910247	995.331738	6.661299	-0.007851	1.906563
40.077231	998.390007	6.666304	-0.007882	1.909271
40.076449	1001.359431	6.671309	-0.007883	1.911850
40.389678	1004.375888	6.676314	-0.007940	1.914555
40.245041	1007.455030	6.681318	-0.007915	1.917182
40.485789	1010.455785	6.686323	-0.007960	1.919846
40.353414	1013.544939	6.691328	-0.007937	1.922478
40.422150	1016.576247	6.696333	-0.007950	1.925112
40.566242	1019.580910	6.701338	-0.007977	1.927741
40.588663	1022.616475	6.706342	-0.007982	1.930359
40.574303	1025.643484	6.711347	-0.007980	1.932956
41.038401	1028.591533	6.716352	-0.008065	1.935614
41.074436	1031.620777	6.721357	-0.008073	1.938220
41.257322	1034.626349	6.726362	-0.008107	1.940842
41.317246	1037.683567	6.731366	-0.008119	1.943472
41.408727	1040.707885	6.736371	-0.008136	1.946078
41.671654	1043.726778	6.741376	-0.008185	1.948723
41.801024	1046.711398	6.746381	-0.008209	1.951299
42.157289	1049.680539	6.751386	-0.008274	1.953920
42.257432	1052.723932	6.756390	-0.008293	1.956531
42.207174	1055.789400	6.761395	-0.008285	1.959116
42.506364	1058.785126	6.766400	-0.008340	1.961733
42.581138	1061.804669	6.771405	-0.008355	1.964307
42.762498	1064.826914	6.776410	-0.008389	1.966908
42.868919	1067.865851	6.781414	-0.008409	1.969499
43.015299	1070.868190	6.786419	-0.008436	1.972067
42.925395	1073.963207	6.791424	-0.008421	1.974646
43.170282	1076.945650	6.796429	-0.008466	1.977217
43.181402	1079.976578	6.801434	-0.008469	1.979763
43.367962	1083.005313	6.806438	-0.008504	1.982350
43.518842	1085.997264	6.811443	-0.008532	1.984894
43.537838	1089.097326	6.816448	-0.008537	1.987490
43.635932	1092.076668	6.821453	-0.008555	1.990002
43.880905	1095.063017	6.826458	-0.008601	1.992557
43.991187	1098.084850	6.831462	-0.008621	1.995101
44.022409	1101.159611	6.836467	-0.008628	1.997666
44.255208	1104.116023	6.841472	-0.008671	2.000182
44.472143	1107.143937	6.846477	-0.008711	2.002751
44.425480	1110.199268	6.851482	-0.008704	2.005268
44.477724	1113.285151	6.856486	-0.008714	2.007835
44.678036	1116.215859	6.861491	-0.008751	2.010308
44.781875	1119.276976	6.866496	-0.008771	2.012861
44.908740	1122.278545	6.871501	-0.008795	2.015368
45.201437	1125.290366	6.876506	-0.008849	2.017923
45.139275	1128.329044	6.881510	-0.008839	2.020405
45.307312	1131.369855	6.886515	-0.008870	2.022945
45.411146	1134.370665	6.891520	-0.008890	2.025432
45.550343	1137.437788	6.896525	-0.008916	2.027980
45.602675	1140.409318	6.901530	-0.008926	2.030424
45.868429	1143.416417	6.906534	-0.008975	2.032950
45.748339	1146.470986	6.911539	-0.008955	2.035410
45.699283	1149.563873	6.916544	-0.008947	2.037918
45.915974	1152.507284	6.921549	-0.008987	2.040370
46.098589	1155.545187	6.926554	-0.009021	2.042886
46.127903	1158.560910	6.931558	-0.009027	2.045342
46.300196	1161.606614	6.936563	-0.009059	2.047856
46.460184	1164.546049	6.941568	-0.009089	2.050278
46.500449	1167.633211	6.946573	-0.009097	2.052786
46.631294	1170.596320	6.951578	-0.009122	2.055213
46.734207	1173.674133	6.956582	-0.009142	2.057724
47.014976	1176.610202	6.961587	-0.009193	2.060162
47.252507	1179.633921	6.966592	-0.009237	2.062657
47.251327	1182.690098	6.971597	-0.009238	2.065114
47.379759	1185.760478	6.976602	-0.009262	2.067612
47.516168	1188.685227	6.981606	-0.009288	2.069993
47.619684	1191.760582	6.986611	-0.009308	2.072484
47.695640	1194.749642	6.991616	-0.009322	2.074895
47.770637	1197.838122	6.996621	-0.009337	2.077382
47.646268	1200.896541	7.001626	-0.009315	2.079793
47.664072	1203.933906	7.006630	-0.009319	2.082219
48.103590	1206.844779	7.011635	-0.009400	2.084649
48.175807	1209.905034	7.016640	-0.009414	2.087102
48.152256	1212.918668	7.021645	-0.009411	2.089490
48.328980	1215.943331	7.026650	-0.009444	2.091936
48.411670	1218.946632	7.031654	-0.009459	2.094337
48.698797	1221.950626	7.036659	-0.009512	2.096788
48.665799	1224.992108	7.041664	-0.009507	2.099185
48.755403	1228.031263	7.046669	-0.009525	2.101609
48.810560	1231.065276	7.051674	-0.009535	2.104017
48.933974	1234.088531	7.056678	-0.009559	2.106431
48.904101	1237.127295	7.061683	-0.009554	2.108816
49.027326	1240.120471	7.066688	-0.009578	2.111200
49.141355	1243.124977	7.071693	-0.009599	2.113589
49.359328	1246.112036	7.076698	-0.009640	2.115987
49.456499	1249.146157	7.081702	-0.009658	2.118389
49.641561	1252.118485	7.086707	-0.009693	2.120761
49.692075	1255.180493	7.091712	-0.009703	2.123168
49.758615	1258.204136	7.096717	-0.009716	2.125547
49.897303	1261.218241	7.101722	-0.009742	2.127932
49.970360	1264.203384	7.106726	-0.009756	2.130277
49.899522	1267.306093	7.111731	-0.009744	2.132675
49.990256	1270.310864	7.116736	-0.009761	2.135034
50.006426	1273.365450	7.121741	-0.009765	2.137410
50.228584	1276.320654	7.126746	-0.009806	2.139758
50.142317	1279.401209	7.131750	-0.009792	2.142124
50.236989	1282.413593	7.136755	-0.009810	2.144479
50.316898	1285.418834	7.141760	-0.009825	2.146823
50.710088	1288.334827	7.146765	-0.009897	2.149171
50.674172	1291.394553	7.151770	-0.009892	2.151523
50.917566	1294.365861	7.156774	-0.009937	2.153873
50.973782	1297.415256	7.161779	-0.009948	2.156234
51.198990	1300.399230	7.166784	-0.009990	2.158584
51.253397	1303.435193	7.171789	-0.010000	2.160929
51.406787	1306.470651	7.176794	-0.010029	2.163296
51.349196	1309.516300	7.181798	-0.010020	2.165617
51.475505	1312.566583	7.186803	-0.010044	2.167983
51.394987	1315.564507	7.191808	-0.010030	2.170257
