Tue Jun 02 08:43:28 2020

Number of Points = 3018
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-4.270721	-4.853088	4.139955	0.000646	0.497357
-4.176688	-4.854782	4.149952	0.000628	0.497468
-4.176200	-4.858023	4.159949	0.000627	0.497464
-4.215013	-4.845547	4.169946	0.000633	0.497466
-4.001463	-4.853651	4.179942	0.000594	0.497696
-3.848395	-4.888490	4.189939	0.000565	0.497766
-3.852616	-4.887837	4.199936	0.000565	0.497769
-4.025252	-4.831588	4.209933	0.000595	0.497760
-3.724089	-4.884460	4.219930	0.000540	0.497944
-3.717787	-4.843603	4.229926	0.000538	0.498094
-3.494428	-4.924994	4.239923	0.000496	0.498091
-3.551588	-4.907413	4.249920	0.000506	0.498088
-3.504102	-4.925443	4.259917	0.000496	0.498090
-3.452433	-4.860579	4.269914	0.000486	0.498373
-3.309077	-4.901154	4.279910	0.000459	0.498412
-3.563640	-4.816120	4.289907	0.000504	0.498403
-3.165667	-4.960159	4.299904	0.000432	0.498396
-3.196889	-4.860777	4.309901	0.000436	0.498696
-2.791251	-4.992801	4.319898	0.000362	0.498739
-3.146312	-4.868743	4.329894	0.000425	0.498741
-2.978284	-4.932331	4.339891	0.000394	0.498733
-3.173501	-4.846839	4.349888	0.000428	0.498794
-2.786599	-4.929830	4.359885	0.000357	0.498978
-2.882641	-4.898776	4.369882	0.000374	0.498975
-2.727232	-4.955034	4.379878	0.000345	0.498976
-2.836402	-4.897309	4.389875	0.000364	0.499046
-2.458564	-4.958942	4.399872	0.000294	0.499290
-2.652953	-4.894431	4.409869	0.000329	0.499283
-2.468583	-4.960244	4.419866	0.000294	0.499286
-2.698958	-4.855677	4.429862	0.000335	0.499370
-2.306492	-4.930225	4.439859	0.000263	0.499588
-2.588971	-4.833828	4.449856	0.000313	0.499583
-2.446935	-4.879699	4.459853	0.000287	0.499603
-2.202405	-4.876540	4.469850	0.000242	0.499906
-2.075487	-4.920797	4.479846	0.000218	0.499914
-2.445136	-4.792554	4.489843	0.000284	0.499913
-2.290016	-4.770391	4.499840	0.000255	0.500174
-2.208729	-4.789140	4.509837	0.000239	0.500213
-2.044069	-4.814835	4.519834	0.000208	0.500327
-1.798342	-4.842048	4.529830	0.000163	0.500530
-1.636170	-4.901003	4.539827	0.000133	0.500530
-1.658097	-4.893989	4.549824	0.000136	0.500533
-1.718636	-4.874505	4.559821	0.000146	0.500533
-1.691070	-4.801847	4.569818	0.000140	0.500812
-1.464037	-4.874322	4.579814	0.000098	0.500843
-1.578802	-4.834841	4.589811	0.000118	0.500846
-1.487413	-4.826672	4.599808	0.000100	0.500986
-1.302994	-4.838558	4.609805	0.000066	0.501168
-1.234150	-4.864319	4.619802	0.000053	0.501169
-1.294317	-4.842797	4.629798	0.000063	0.501176
-1.187508	-4.829186	4.639795	0.000043	0.501352
-1.087752	-4.827741	4.649792	0.000024	0.501479
-1.034201	-4.848433	4.659789	0.000013	0.501479
-0.986527	-4.866736	4.669786	0.000003	0.501480
-0.901105	-4.842315	4.679782	-0.000013	0.501667
-0.935851	-4.794707	4.689779	-0.000008	0.501790
-0.891979	-4.811553	4.699776	-0.000016	0.501791
-0.826843	-4.807261	4.709773	-0.000029	0.501887
-0.742971	-4.776475	4.719770	-0.000045	0.502093
-0.624330	-4.819621	4.729766	-0.000068	0.502094
-0.629851	-4.818809	4.739763	-0.000068	0.502097
-0.608063	-4.741192	4.749760	-0.000072	0.502385
-0.664988	-4.710884	4.759757	-0.000063	0.502425
-0.618135	-4.698248	4.769754	-0.000072	0.502527
-0.676239	-4.621226	4.779750	-0.000063	0.502720
-0.475094	-4.682746	4.789747	-0.000100	0.502757
-1.092236	-4.378530	4.799744	0.000010	0.503050
-1.103179	-4.295031	4.809741	0.000011	0.503319
-1.220566	-4.164866	4.819738	0.000032	0.503618
-1.043230	-4.146229	4.829734	-0.000001	0.503891
-1.047969	-4.058732	4.839731	-0.000001	0.504180
-1.064544	-3.960469	4.849728	0.000001	0.504491
-1.074708	-3.866423	4.859725	0.000002	0.504795
-1.077458	-3.763163	4.869722	0.000001	0.505137
-1.047046	-3.671310	4.879718	-0.000005	0.505480
-1.063474	-3.548092	4.889715	-0.000003	0.505872
-1.050810	-3.437492	4.899712	-0.000006	0.506256
-0.973419	-3.355712	4.909709	-0.000021	0.506620
-0.903058	-3.272913	4.919706	-0.000035	0.506978
-0.748204	-3.216359	4.929702	-0.000064	0.507348
-0.865484	-3.053050	4.939699	-0.000044	0.507754
-0.771517	-2.972895	4.949696	-0.000062	0.508130
-0.715948	-2.874180	4.959693	-0.000073	0.508523
-0.621554	-2.805476	4.969690	-0.000091	0.508862
-0.595041	-2.696570	4.979686	-0.000096	0.509254
-0.519212	-2.603286	4.989683	-0.000111	0.509651
-0.542730	-2.480148	4.999680	-0.000108	0.510031
-0.658333	-2.317136	5.009677	-0.000088	0.510435
-0.575876	-2.203187	5.019674	-0.000103	0.510906
-0.522725	-2.099777	5.029670	-0.000114	0.511309
-0.440273	-1.988754	5.039667	-0.000130	0.511770
-0.458469	-1.851589	5.049664	-0.000127	0.512200
-0.419286	-1.728553	5.059661	-0.000135	0.512650
-0.303125	-1.628327	5.069658	-0.000157	0.513113
-0.308446	-1.496749	5.079654	-0.000157	0.513539
-0.341374	-1.338239	5.089651	-0.000152	0.514020
-0.297748	-1.222165	5.099648	-0.000161	0.514450
-0.175364	-1.106093	5.109645	-0.000184	0.514970
-0.130937	-0.991811	5.119642	-0.000193	0.515395
-0.253081	-0.786912	5.129638	-0.000172	0.515923
-0.219200	-0.648152	5.139635	-0.000179	0.516413
-0.149159	-0.518697	5.149632	-0.000193	0.516915
-0.162905	-0.341361	5.159629	-0.000191	0.517475
-0.123862	-0.200062	5.169626	-0.000199	0.517978
-0.091489	-0.045056	5.179622	-0.000206	0.518518
0.000000	0.026596	5.189619	-0.000223	0.518856

0.157926	0.099815	5.194624	-0.000252	0.519272
0.094042	0.419856	5.199629	-0.000241	0.520226
0.050754	0.891370	5.204634	-0.000234	0.521684
0.170032	1.427719	5.209638	-0.000256	0.523526
0.130066	2.163851	5.214643	-0.000249	0.525816
0.302184	2.944707	5.219648	-0.000281	0.528471
0.231339	3.941760	5.224653	-0.000269	0.531522
0.422111	4.959921	5.229658	-0.000304	0.534907
0.478216	6.150052	5.234662	-0.000315	0.538655
0.462337	7.463035	5.239667	-0.000312	0.542676
0.786001	8.779495	5.244672	-0.000371	0.547041
0.774132	10.302529	5.249677	-0.000370	0.551638
0.864016	11.902137	5.254682	-0.000387	0.556533
0.983777	13.566720	5.259686	-0.000409	0.561608
1.083614	15.345424	5.264691	-0.000428	0.566952
1.182029	17.212480	5.269696	-0.000446	0.572501
1.310706	19.158766	5.274701	-0.000470	0.578255
1.401524	21.192827	5.279706	-0.000487	0.584164
1.662300	23.260858	5.284710	-0.000535	0.590278
1.606132	25.502041	5.289715	-0.000525	0.596501
1.850621	27.717578	5.294720	-0.000570	0.602881
1.833356	30.088654	5.299725	-0.000568	0.609367
2.093209	32.436628	5.304730	-0.000615	0.615985
2.147778	34.919509	5.309734	-0.000626	0.622700
2.167586	37.478328	5.314739	-0.000630	0.629511
2.422133	40.008433	5.319744	-0.000677	0.636390
2.596350	42.628312	5.324749	-0.000709	0.643355
2.533276	45.372529	5.329754	-0.000698	0.650349
2.766842	48.080763	5.334758	-0.000741	0.657442
2.995974	50.826357	5.339763	-0.000783	0.664548
3.126285	53.666015	5.344768	-0.000807	0.671725
3.228513	56.554772	5.349773	-0.000827	0.678923
3.429667	59.435007	5.354778	-0.000864	0.686109
3.512658	62.399825	5.359782	-0.000879	0.693324
3.616819	65.389015	5.364787	-0.000899	0.700539
3.721511	68.404885	5.369792	-0.000919	0.707744
4.020468	71.402626	5.374797	-0.000973	0.714993
3.940014	74.524136	5.379802	-0.000959	0.722147
4.119035	77.614409	5.384806	-0.000993	0.729368
3.973902	80.815560	5.389811	-0.000967	0.736511
4.310929	83.885160	5.394816	-0.001029	0.743669
4.445950	87.044603	5.399821	-0.001054	0.750802
4.580189	90.222569	5.404826	-0.001079	0.757907
4.662026	93.420863	5.409830	-0.001094	0.764950
4.741321	96.649338	5.414835	-0.001109	0.771992
4.724340	99.900129	5.419840	-0.001107	0.778946
5.086706	103.062576	5.424845	-0.001173	0.785932
4.929056	106.387731	5.429850	-0.001146	0.792817
5.270434	109.560686	5.434854	-0.001208	0.799688
5.489439	112.777189	5.439859	-0.001248	0.806503
5.719182	116.013010	5.444864	-0.001291	0.813307
5.719433	119.324161	5.449869	-0.001291	0.820045
5.887766	122.591665	5.454874	-0.001323	0.826758
5.837322	125.931711	5.459878	-0.001314	0.833410
6.084995	129.165835	5.464883	-0.001360	0.840005
6.243444	132.414867	5.469888	-0.001389	0.846517
6.505346	135.669060	5.474893	-0.001437	0.853059
6.459937	138.993328	5.479898	-0.001430	0.859481
6.601043	142.269282	5.484902	-0.001456	0.865886
6.787198	145.535968	5.489907	-0.001490	0.872256
6.781546	148.852801	5.494912	-0.001490	0.878549
6.953252	152.106569	5.499917	-0.001522	0.884795
6.907791	155.448204	5.504922	-0.001514	0.891019
7.074138	158.689345	5.509926	-0.001545	0.897151
7.330736	161.930621	5.514931	-0.001592	0.903299
7.249768	165.252346	5.519936	-0.001578	0.909338
7.477389	168.494919	5.524941	-0.001620	0.915388
7.588731	171.744051	5.529946	-0.001641	0.921338
7.716975	174.999452	5.534950	-0.001665	0.927271
7.890720	178.239234	5.539955	-0.001697	0.933166
7.983903	181.488518	5.544960	-0.001715	0.938992
7.975813	184.773749	5.549965	-0.001714	0.944783
8.210324	187.992472	5.554970	-0.001757	0.950570
8.064033	191.302905	5.559974	-0.001732	0.956251
8.354269	194.475477	5.564979	-0.001785	0.961923
8.365165	197.731771	5.569984	-0.001787	0.967538
8.565765	200.940668	5.574989	-0.001824	0.973153
8.629522	204.164040	5.579994	-0.001837	0.978679
8.777889	207.375551	5.584998	-0.001864	0.984204
8.878901	210.594788	5.590003	-0.001883	0.989683
9.107174	213.786454	5.595008	-0.001925	0.995159
9.268716	216.965093	5.600013	-0.001955	1.000546
9.369957	220.184487	5.605018	-0.001974	1.005936
9.386953	223.406990	5.610022	-0.001978	1.011255
9.422112	226.635044	5.615027	-0.001985	1.016566
9.637527	229.772966	5.620032	-0.002025	1.021803
9.864354	232.932234	5.625037	-0.002066	1.027055
9.793303	236.182533	5.630042	-0.002054	1.032261
10.061376	239.309449	5.635046	-0.002104	1.037430
10.183743	242.478541	5.640051	-0.002126	1.042561
10.203071	245.691376	5.645056	-0.002131	1.047680
10.448224	248.817907	5.650061	-0.002176	1.052761
10.480233	252.014636	5.655066	-0.002182	1.057812
10.620198	255.173033	5.660070	-0.002208	1.062837
10.700352	258.355281	5.665075	-0.002223	1.067844
10.686404	261.562425	5.670080	-0.002222	1.072815
10.850478	264.696487	5.675085	-0.002252	1.077746
10.849434	267.871556	5.680090	-0.002253	1.082629
11.015953	271.009066	5.685094	-0.002283	1.087522
11.013446	274.189017	5.690099	-0.002284	1.092368
11.117242	277.335392	5.695104	-0.002303	1.097198
11.222896	280.471216	5.700109	-0.002323	1.101992
11.310126	283.616622	5.705114	-0.002340	1.106769
11.480736	286.736200	5.710118	-0.002371	1.111531
11.693468	289.833421	5.715123	-0.002410	1.116260
11.754600	292.971595	5.720128	-0.002422	1.120953
11.954416	296.089617	5.725133	-0.002459	1.125667
12.061921	299.213830	5.730138	-0.002479	1.130323
12.123491	302.373502	5.735142	-0.002491	1.134989
12.269950	305.477259	5.740147	-0.002518	1.139597
12.309448	308.634247	5.745152	-0.002526	1.144211
12.414883	311.761134	5.750157	-0.002546	1.148795
12.550515	314.884101	5.755162	-0.002571	1.153370
12.733746	317.955765	5.760166	-0.002605	1.157877
12.903224	321.071168	5.765171	-0.002636	1.162422
12.808937	324.233795	5.770176	-0.002620	1.166888
12.978388	327.348418	5.775181	-0.002651	1.171397
13.065836	330.446827	5.780186	-0.002668	1.175826
13.184897	333.557770	5.785190	-0.002690	1.180271
13.352488	336.645588	5.790195	-0.002721	1.184691
13.693827	339.692423	5.795200	-0.002783	1.189119
13.726117	342.830086	5.800205	-0.002790	1.193511
13.934256	345.902203	5.805210	-0.002828	1.197879
14.001412	349.016159	5.810214	-0.002841	1.202222
14.012511	352.163488	5.815219	-0.002844	1.206569
14.236565	355.229536	5.820224	-0.002885	1.210889
14.452662	358.309692	5.825229	-0.002925	1.215209
14.509361	361.432152	5.830234	-0.002936	1.219497
14.607381	364.543814	5.835238	-0.002954	1.223775
14.818789	367.622707	5.840243	-0.002993	1.228045
14.898468	370.752674	5.845248	-0.003008	1.232309
15.041251	373.809251	5.850253	-0.003035	1.236489
15.282303	376.890761	5.855258	-0.003079	1.240733
15.508198	379.930062	5.860262	-0.003121	1.244899
15.824215	382.990908	5.865267	-0.003179	1.249120
15.771920	386.142131	5.870272	-0.003170	1.253281
15.918113	389.228365	5.875277	-0.003197	1.257432
16.035386	392.325902	5.880282	-0.003219	1.261570
16.103632	395.446254	5.885286	-0.003232	1.265703
16.187758	398.547447	5.890291	-0.003248	1.269805
16.416960	401.607526	5.895296	-0.003290	1.273904
16.384933	404.717213	5.900301	-0.003285	1.277939
16.603009	407.793804	5.905306	-0.003325	1.282029
16.407900	410.957883	5.910310	-0.003291	1.286037
16.571605	414.036697	5.915315	-0.003321	1.290080
16.857877	417.047029	5.920320	-0.003373	1.294076
17.060802	420.105185	5.925325	-0.003411	1.298084
17.200898	423.185842	5.930330	-0.003437	1.302082
17.420388	426.240144	5.935334	-0.003477	1.306068
17.471931	429.348736	5.940339	-0.003487	1.310039
17.703854	432.420322	5.945344	-0.003530	1.314028
17.701452	435.521081	5.950349	-0.003530	1.317941
17.923531	438.581506	5.955354	-0.003571	1.321888
17.978340	441.661702	5.960358	-0.003582	1.325777
18.324072	444.674677	5.965363	-0.003645	1.329693
18.506332	447.723320	5.970368	-0.003679	1.333574
18.598715	450.824553	5.975373	-0.003696	1.337471
18.792346	453.867211	5.980378	-0.003732	1.341326
18.790512	457.001602	5.985382	-0.003732	1.345202
18.807461	460.100571	5.990387	-0.003736	1.349030
18.981933	463.172747	5.995392	-0.003768	1.352881
19.062695	466.225557	6.000397	-0.003784	1.356658
19.203739	469.285230	6.005402	-0.003810	1.360458
19.228532	472.386819	6.010406	-0.003815	1.364250
19.440277	475.416961	6.015411	-0.003854	1.368022
19.512477	478.516586	6.020416	-0.003868	1.371810
19.492803	481.617671	6.025421	-0.003865	1.375552
19.465870	484.715767	6.030426	-0.003861	1.379278
19.794809	487.721411	6.035430	-0.003921	1.383027
20.133923	490.692642	6.040435	-0.003983	1.386728
20.407817	493.749114	6.045440	-0.004033	1.390495
20.537310	496.804246	6.050445	-0.004057	1.394193
20.830671	499.826486	6.055450	-0.004111	1.397907
20.785017	502.956126	6.060454	-0.004104	1.401603
20.893576	506.019610	6.065459	-0.004124	1.405272
20.755720	509.167087	6.070464	-0.004100	1.408933
21.053366	512.182333	6.075469	-0.004154	1.412602
21.149335	515.236481	6.080474	-0.004172	1.416227
21.263707	518.308502	6.085478	-0.004194	1.419870
21.378138	521.350386	6.090483	-0.004215	1.423470
21.514925	524.434946	6.095488	-0.004241	1.427118
21.664488	527.480612	6.100493	-0.004268	1.430718
21.961894	530.469883	6.105498	-0.004323	1.434300
21.968950	533.569976	6.110502	-0.004325	1.437889
22.195673	536.607265	6.115507	-0.004366	1.441481
22.280345	539.660781	6.120512	-0.004383	1.445028
22.502970	542.716325	6.125517	-0.004423	1.448622
22.500325	545.817650	6.130522	-0.004424	1.452173
22.531247	548.900775	6.135526	-0.004430	1.455708
22.551518	551.969359	6.140531	-0.004434	1.459213
22.696474	555.032723	6.145536	-0.004461	1.462751
22.844484	558.073406	6.150541	-0.004489	1.466256
22.852987	561.167690	6.155546	-0.004491	1.469761
23.059419	564.174646	6.160550	-0.004529	1.473233
23.075640	567.266508	6.165555	-0.004533	1.476721
23.211743	570.284830	6.170560	-0.004558	1.480164
23.377561	573.319587	6.175565	-0.004589	1.483628
23.418593	576.388369	6.180570	-0.004597	1.487075
23.692260	579.401697	6.185574	-0.004647	1.490539
23.669653	582.469688	6.190579	-0.004644	1.493946
23.915592	585.504606	6.195584	-0.004689	1.497408
24.056615	588.538777	6.200589	-0.004715	1.500822
24.295582	591.562306	6.205594	-0.004759	1.504253
24.337137	594.642370	6.210598	-0.004767	1.507665
24.463995	597.711685	6.215603	-0.004791	1.511090
24.594503	600.718382	6.220608	-0.004815	1.514439
24.747671	603.769790	6.225613	-0.004844	1.517838
24.808449	606.841366	6.230618	-0.004855	1.521218
25.107015	609.825235	6.235622	-0.004910	1.524581
25.116362	612.910257	6.240627	-0.004912	1.527942
25.571987	615.904690	6.245632	-0.004996	1.531359
25.564585	618.962038	6.250637	-0.004995	1.534669
25.684007	622.045628	6.255642	-0.005017	1.538045
26.045836	625.022371	6.260646	-0.005083	1.541387
26.469403	627.989638	6.265651	-0.005161	1.544733
26.493526	631.111078	6.270656	-0.005166	1.548094
26.611482	634.188458	6.275661	-0.005188	1.551434
26.686620	637.219341	6.280666	-0.005202	1.554703
26.928893	640.266085	6.285670	-0.005247	1.558040
26.995510	643.319313	6.290675	-0.005259	1.561315
26.968524	646.428172	6.295680	-0.005255	1.564609
27.002820	649.492915	6.300685	-0.005262	1.567871
27.223507	652.521002	6.305690	-0.005303	1.571153
27.318355	655.562468	6.310694	-0.005321	1.574398
27.391678	658.611828	6.315699	-0.005335	1.577638
27.519618	661.676233	6.320704	-0.005358	1.580905
27.762776	664.679091	6.325709	-0.005403	1.584142
28.033446	667.672875	6.330714	-0.005453	1.587371
28.168795	670.759447	6.335718	-0.005478	1.590645
28.246580	673.751017	6.340723	-0.005493	1.593792
28.549395	676.782728	6.345728	-0.005548	1.597053
28.548830	679.872576	6.350733	-0.005549	1.600263
28.667322	682.901917	6.355738	-0.005571	1.603444
28.840924	685.966039	6.360742	-0.005603	1.606674
28.996324	689.006652	6.365747	-0.005632	1.609868
28.977200	692.071974	6.370752	-0.005629	1.613020
29.207718	695.103078	6.375757	-0.005671	1.616217
29.109765	698.190047	6.380762	-0.005654	1.619352
29.343650	701.221904	6.385766	-0.005697	1.622538
29.328031	704.288750	6.390771	-0.005695	1.625669
29.579193	707.295817	6.395776	-0.005741	1.628823
29.710666	710.337720	6.400781	-0.005766	1.631966
29.928133	713.341558	6.405786	-0.005806	1.635093
30.044223	716.371373	6.410790	-0.005828	1.638206
30.102306	719.442473	6.415795	-0.005839	1.641336
30.191577	722.467251	6.420800	-0.005856	1.644424
30.384085	725.507124	6.425805	-0.005891	1.647555
30.487271	728.539212	6.430810	-0.005911	1.650643
30.783023	731.521714	6.435814	-0.005965	1.653739
30.680312	734.638170	6.440819	-0.005947	1.656832
30.960207	737.626761	6.445824	-0.005998	1.659917
31.044588	740.669230	6.450829	-0.006014	1.662986
31.099029	743.735904	6.455834	-0.006025	1.666063
31.157401	746.787690	6.460838	-0.006036	1.669122
31.312315	749.812427	6.465843	-0.006065	1.672179
31.420035	752.839672	6.470848	-0.006085	1.675218
31.661827	755.840205	6.475853	-0.006129	1.678269
31.659554	758.911969	6.480858	-0.006130	1.681305
31.691735	761.980127	6.485862	-0.006136	1.684343
31.834170	764.995248	6.490867	-0.006163	1.687360
31.754846	768.116547	6.495872	-0.006149	1.690403
31.882210	771.100073	6.500877	-0.006173	1.693373
32.209255	774.072047	6.505882	-0.006233	1.696390
32.341938	777.103261	6.510886	-0.006257	1.699398
32.536707	780.129087	6.515891	-0.006293	1.702414
32.741881	783.140964	6.520896	-0.006331	1.705415
32.939625	786.167499	6.525901	-0.006368	1.708423
32.956390	789.222275	6.530906	-0.006371	1.711395
33.359632	792.187680	6.535910	-0.006445	1.714399
33.434499	795.234067	6.540915	-0.006459	1.717371
33.825204	798.218245	6.545920	-0.006530	1.720378
33.887638	801.265871	6.550925	-0.006542	1.723337
34.281306	804.263238	6.555930	-0.006614	1.726347
34.064710	807.420465	6.560934	-0.006576	1.729313
34.328547	810.402695	6.565939	-0.006624	1.732257
34.554548	813.417805	6.570944	-0.006666	1.735216
35.102000	816.337676	6.575949	-0.006766	1.738180
35.209905	819.409121	6.580954	-0.006786	1.741145
35.573439	822.411940	6.585958	-0.006852	1.744120
35.642170	825.491642	6.590963	-0.006865	1.747071
35.631367	828.620973	6.595968	-0.006864	1.750039
35.690864	831.620944	6.600973	-0.006876	1.752902
35.807958	834.703064	6.605978	-0.006898	1.755855
35.802046	837.755878	6.610982	-0.006897	1.758738
35.909335	840.802757	6.615987	-0.006917	1.761645
36.021402	843.841234	6.620992	-0.006938	1.764541
36.155314	846.869481	6.625997	-0.006963	1.767430
36.201096	849.931485	6.631002	-0.006972	1.770318
36.278142	852.964437	6.636006	-0.006987	1.773184
36.273371	856.017451	6.641011	-0.006987	1.776039
36.519548	859.027188	6.646016	-0.007032	1.778926
36.596436	862.032712	6.651021	-0.007047	1.781753
37.040947	864.990254	6.656026	-0.007128	1.784642
37.039492	868.059100	6.661030	-0.007128	1.787494
37.230226	871.097278	6.666035	-0.007163	1.790372
37.398581	874.082870	6.671040	-0.007194	1.793190
37.458030	877.147377	6.676045	-0.007206	1.796043
37.444056	880.217275	6.681050	-0.007204	1.798874
37.580885	883.229356	6.686054	-0.007229	1.801693
37.596547	886.296170	6.691059	-0.007233	1.804522
37.911053	889.257496	6.696064	-0.007291	1.807339
37.837405	892.348303	6.701069	-0.007278	1.810154
38.120649	895.318383	6.706074	-0.007330	1.812961
37.959042	898.428811	6.711078	-0.007301	1.815759
37.990817	901.493690	6.716083	-0.007308	1.818569
38.208943	904.459238	6.721088	-0.007348	1.821339
38.644544	907.399905	6.726093	-0.007428	1.824147
38.814052	910.416818	6.731098	-0.007459	1.826941
39.181919	913.413079	6.736102	-0.007526	1.829771
39.111116	916.460411	6.741107	-0.007514	1.832513
39.521150	919.433546	6.746112	-0.007589	1.835325
39.640244	922.473032	6.751117	-0.007611	1.838108
39.841371	925.511459	6.756122	-0.007648	1.840909
39.974262	928.543729	6.761126	-0.007673	1.843681
40.088298	931.606235	6.766131	-0.007694	1.846470
40.199682	934.661788	6.771136	-0.007715	1.849248
40.332456	937.671860	6.776141	-0.007740	1.851987
40.486677	940.707416	6.781146	-0.007768	1.854751
40.632993	943.727285	6.786150	-0.007796	1.857494
40.622781	946.813406	6.791155	-0.007794	1.860248
40.783199	949.843604	6.796160	-0.007824	1.862996
40.791545	952.899676	6.801165	-0.007826	1.865720
41.096355	955.892295	6.806170	-0.007882	1.868469
41.223147	958.866854	6.811174	-0.007906	1.871147
41.133931	962.007469	6.816179	-0.007890	1.873905
41.264696	964.976828	6.821184	-0.007915	1.876572
41.610488	967.955018	6.826189	-0.007978	1.879304
41.729966	970.962971	6.831194	-0.008000	1.881993
41.778253	974.056691	6.836198	-0.008010	1.884734
41.805389	977.105878	6.841203	-0.008015	1.887426
41.810811	980.143536	6.846208	-0.008017	1.890097
41.968507	983.131209	6.851213	-0.008046	1.892764
42.203837	986.153691	6.856218	-0.008090	1.895480
42.254330	989.178162	6.861222	-0.008099	1.898141
42.383586	992.220584	6.866227	-0.008123	1.900837
42.451570	995.252669	6.871232	-0.008136	1.903502
42.552204	998.281180	6.876237	-0.008155	1.906170
42.744351	1001.307397	6.881242	-0.008191	1.908858
42.977727	1004.223276	6.886246	-0.008234	1.911458
43.002651	1007.325836	6.891251	-0.008239	1.914157
43.134328	1010.337375	6.896256	-0.008263	1.916804
43.318225	1013.342615	6.901261	-0.008297	1.919456
43.659761	1016.316427	6.906266	-0.008360	1.922122
43.733311	1019.372374	6.911270	-0.008374	1.924780
43.771392	1022.444760	6.916275	-0.008382	1.927438
43.858383	1025.469146	6.921280	-0.008398	1.930065
43.958918	1028.483523	6.926285	-0.008417	1.932684
44.061036	1031.534671	6.931290	-0.008436	1.935331
44.193620	1034.552351	6.936294	-0.008461	1.937954
44.056396	1037.640690	6.941299	-0.008437	1.940560
44.369434	1040.622607	6.946304	-0.008494	1.943195
44.432215	1043.632798	6.951309	-0.008506	1.945783
44.632011	1046.687229	6.956314	-0.008543	1.948441
44.689522	1049.677049	6.961318	-0.008554	1.951003
45.107663	1052.645206	6.966323	-0.008630	1.953641
45.207522	1055.655610	6.971328	-0.008649	1.956224
45.328543	1058.696229	6.976333	-0.008672	1.958836
45.518042	1061.685385	6.981338	-0.008707	1.961419
45.694465	1064.727322	6.986342	-0.008739	1.964039
45.780727	1067.751341	6.991347	-0.008755	1.966617
45.858946	1070.830124	6.996352	-0.008770	1.969235
45.995621	1073.789298	7.001357	-0.008796	1.971765
46.230850	1076.824713	7.006362	-0.008839	1.974382
46.259666	1079.875504	7.011366	-0.008845	1.976953
46.196215	1082.951512	7.016371	-0.008834	1.979517
46.286738	1085.970517	7.021376	-0.008851	1.982071
46.504726	1088.975739	7.026381	-0.008891	1.984645
46.659769	1091.979937	7.031386	-0.008920	1.987197
46.726267	1095.015349	7.036390	-0.008933	1.989749
46.833032	1098.005622	7.041395	-0.008953	1.992270
47.108441	1101.011583	7.046400	-0.009003	1.994847
47.158798	1104.044819	7.051405	-0.009013	1.997382
47.084289	1107.130387	7.056410	-0.009000	1.999925
47.298045	1110.110798	7.061414	-0.009040	2.002454
47.385171	1113.149582	7.066419	-0.009056	2.004994
47.595518	1116.146428	7.071424	-0.009095	2.007529
47.872164	1119.105179	7.076429	-0.009146	2.010047
47.915469	1122.167024	7.081434	-0.009154	2.012585
48.047217	1125.198990	7.086438	-0.009179	2.015119
48.162143	1128.228266	7.091443	-0.009200	2.017643
48.182162	1131.272911	7.096448	-0.009205	2.020151
48.393899	1134.283328	7.101453	-0.009244	2.022679
48.343947	1137.368812	7.106458	-0.009235	2.025196
48.625047	1140.340216	7.111462	-0.009287	2.027703
48.838035	1143.303964	7.116467	-0.009326	2.030183
48.897808	1146.347112	7.121472	-0.009338	2.032685
49.041322	1149.372119	7.126477	-0.009364	2.035191
49.204765	1152.376561	7.131482	-0.009395	2.037682
49.317486	1155.388276	7.136486	-0.009416	2.040163
49.355487	1158.450402	7.141491	-0.009423	2.042663
49.569637	1161.439780	7.146496	-0.009463	2.045146
49.788740	1164.458303	7.151501	-0.009503	2.047650
49.907149	1167.470667	7.156506	-0.009525	2.050121
49.996182	1170.515007	7.161510	-0.009542	2.052607
50.229183	1173.495612	7.166515	-0.009585	2.055076
50.194020	1176.573001	7.171520	-0.009579	2.057551
50.307528	1179.589535	7.176525	-0.009600	2.060011
50.563332	1182.584861	7.181530	-0.009647	2.062489
50.695773	1185.606444	7.186534	-0.009672	2.064953
50.759603	1188.675691	7.191539	-0.009684	2.067434
50.887238	1191.656529	7.196544	-0.009708	2.069858
50.991322	1194.680387	7.201549	-0.009728	2.072308
51.114362	1197.703422	7.206554	-0.009750	2.074759
51.079713	1200.765313	7.211558	-0.009745	2.077198
51.167131	1203.784212	7.216563	-0.009761	2.079631
51.355600	1206.781681	7.221568	-0.009796	2.082069
51.488339	1209.801231	7.226573	-0.009821	2.084508
51.681926	1212.808038	7.231578	-0.009857	2.086950
51.609770	1215.868523	7.236582	-0.009844	2.089364
51.811969	1218.844760	7.241587	-0.009882	2.091778
51.858938	1221.908410	7.246592	-0.009891	2.094219
51.907459	1224.929011	7.251597	-0.009900	2.096623
51.900230	1227.999200	7.256602	-0.009900	2.099050
51.895434	1231.017600	7.261606	-0.009900	2.101434
51.890484	1234.091928	7.266611	-0.009899	2.103860
52.018545	1237.073015	7.271616	-0.009923	2.106242
52.224062	1240.051888	7.276621	-0.009961	2.108639
52.387403	1243.015425	7.281626	-0.009991	2.111011
52.345111	1246.100092	7.286630	-0.009984	2.113424
52.401813	1249.086701	7.291635	-0.009995	2.115782
52.617456	1252.101374	7.296640	-0.010035	2.118199
