Tue Jun 02 08:54:38 2020

Number of Points = 2985
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
55.478348	1339.637998	7.111885	-0.009854	2.182018
55.613330	1342.641889	7.116890	-0.009878	2.184334
55.631293	1345.725414	7.121894	-0.009882	2.186680
55.799595	1348.705231	7.126899	-0.009913	2.188981
55.963325	1351.678159	7.131904	-0.009943	2.191273
56.096415	1354.701013	7.136909	-0.009967	2.193594
56.091559	1357.736673	7.141914	-0.009967	2.195889
56.104624	1360.790361	7.146918	-0.009970	2.198199
56.397201	1363.746534	7.151923	-0.010023	2.200499
56.368221	1366.838471	7.156928	-0.010018	2.202823
56.531362	1369.813622	7.161933	-0.010048	2.205103
56.690000	1372.845448	7.166938	-0.010077	2.207421
56.739276	1375.827450	7.171942	-0.010086	2.209674
56.866016	1378.891696	7.176947	-0.010110	2.212004
56.865325	1381.895140	7.181952	-0.010110	2.214257
56.921106	1384.958211	7.186957	-0.010120	2.216565
57.173091	1387.911265	7.191962	-0.010166	2.218834
57.300530	1390.932045	7.196966	-0.010190	2.221123
57.492143	1393.934926	7.201971	-0.010225	2.223410
57.605857	1396.966768	7.206976	-0.010246	2.225699
57.670492	1399.985665	7.211981	-0.010258	2.227964
57.847389	1402.961537	7.216986	-0.010290	2.230221
57.939931	1405.988228	7.221990	-0.010307	2.232494
58.030403	1409.022685	7.226995	-0.010324	2.234770
58.139442	1412.060386	7.232000	-0.010344	2.237051
58.214005	1415.033632	7.237005	-0.010358	2.239273
58.415282	1418.068433	7.242010	-0.010395	2.241568
58.658272	1421.050827	7.247014	-0.010439	2.243831
58.637905	1424.136913	7.252019	-0.010436	2.246108
58.791218	1427.112019	7.257024	-0.010464	2.248341
58.919166	1430.119849	7.262029	-0.010487	2.250589
59.113847	1433.140717	7.267034	-0.010523	2.252861
59.091785	1436.186940	7.272038	-0.010519	2.255099
59.078390	1439.255140	7.277043	-0.010517	2.257353
59.352963	1442.191859	7.282048	-0.010567	2.259574
59.369734	1445.270401	7.287053	-0.010571	2.261838
59.634317	1448.233121	7.292058	-0.010619	2.264072
59.594512	1451.332622	7.297062	-0.010612	2.266334
59.945056	1454.226127	7.302067	-0.010676	2.268531
60.338573	1457.189574	7.307072	-0.010747	2.270788
60.493443	1460.204751	7.312077	-0.010776	2.273026
60.729838	1463.203466	7.317082	-0.010819	2.275268
60.823599	1466.262972	7.322086	-0.010836	2.277520
61.002133	1469.246524	7.327091	-0.010869	2.279733
61.264338	1472.271524	7.332096	-0.010917	2.281993
61.555410	1475.242149	7.337101	-0.010970	2.284218
61.665933	1478.310006	7.342106	-0.010990	2.286471
61.793599	1481.306745	7.347110	-0.011013	2.288674
61.834903	1484.373241	7.352115	-0.011021	2.290906
61.915779	1487.415187	7.357120	-0.011036	2.293127
62.015314	1490.436428	7.362125	-0.011055	2.295335
62.310725	1493.401776	7.367130	-0.011108	2.297544
62.284909	1496.473108	7.372134	-0.011104	2.299756
62.416509	1499.492883	7.377139	-0.011128	2.301963
62.629800	1502.475204	7.382144	-0.011167	2.304160
62.695713	1505.550470	7.387149	-0.011180	2.306389
62.791787	1508.484575	7.392154	-0.011197	2.308520
62.915820	1511.557995	7.397158	-0.011220	2.310756
62.996609	1514.550546	7.402163	-0.011235	2.312922
63.125673	1517.575249	7.407168	-0.011259	2.315120
63.342220	1520.571322	7.412173	-0.011298	2.317315
63.375403	1523.586520	7.417178	-0.011305	2.319481
63.646926	1526.614274	7.422182	-0.011354	2.321706
63.661716	1529.622979	7.427187	-0.011357	2.323859
63.733505	1532.682338	7.432192	-0.011371	2.326058
63.809666	1535.685241	7.437197	-0.011385	2.328217
64.006369	1538.676203	7.442202	-0.011421	2.330391
64.160483	1541.712561	7.447206	-0.011449	2.332586
64.192315	1544.730627	7.452211	-0.011455	2.334739
64.285896	1547.770744	7.457216	-0.011472	2.336920
64.442014	1550.750278	7.462221	-0.011501	2.339069
64.493889	1553.808726	7.467226	-0.011511	2.341249
64.571681	1556.817111	7.472230	-0.011525	2.343397
64.656524	1559.869371	7.477235	-0.011541	2.345576
64.579577	1562.882787	7.482240	-0.011527	2.347691
64.819531	1565.855475	7.487245	-0.011571	2.349843
64.811332	1568.889503	7.492250	-0.011570	2.351983
64.869843	1571.900494	7.497254	-0.011581	2.354119
64.893942	1574.960937	7.502259	-0.011586	2.356281
65.016347	1577.909954	7.507264	-0.011608	2.358383
65.361158	1580.888251	7.512269	-0.011671	2.360553
65.468179	1583.890577	7.517274	-0.011691	2.362685
65.602536	1586.923990	7.522278	-0.011715	2.364844
65.704252	1589.943073	7.527283	-0.011734	2.366984
65.779302	1592.941902	7.532288	-0.011748	2.369101
65.737717	1596.037393	7.537293	-0.011741	2.371260
65.874254	1598.983571	7.542298	-0.011766	2.373350
65.947408	1602.038068	7.547302	-0.011780	2.375500
66.246404	1604.964513	7.552307	-0.011834	2.377608
66.429055	1607.988161	7.557312	-0.011868	2.379756
66.458410	1611.050757	7.562317	-0.011873	2.381897
66.705019	1614.033988	7.567322	-0.011918	2.384027
66.708673	1617.119410	7.572326	-0.011919	2.386174
66.893750	1619.993994	7.577331	-0.011953	2.388212
67.026998	1623.059421	7.582336	-0.011978	2.390369
67.198026	1626.060319	7.587341	-0.012009	2.392488
67.152476	1629.137971	7.592346	-0.012001	2.394612
67.276755	1632.162205	7.597350	-0.012024	2.396733
67.389990	1635.151246	7.602355	-0.012045	2.398825
67.455066	1638.207782	7.607360	-0.012057	2.400953
67.744443	1641.139863	7.612365	-0.012110	2.403039
67.941823	1644.169421	7.617370	-0.012146	2.405172
68.077816	1647.165888	7.622374	-0.012171	2.407267
68.227559	1650.156981	7.627379	-0.012198	2.409359
68.409063	1653.195283	7.632384	-0.012231	2.411489
68.573994	1656.188946	7.637389	-0.012261	2.413583
68.636679	1659.262092	7.642394	-0.012273	2.415708
68.680051	1662.279250	7.647398	-0.012281	2.417788
68.876379	1665.265455	7.652403	-0.012317	2.419878
69.023241	1668.309934	7.657408	-0.012344	2.421995
69.110195	1671.322224	7.662413	-0.012360	2.424076
69.258482	1674.337207	7.667418	-0.012387	2.426170
69.209564	1677.342382	7.672422	-0.012379	2.428214
69.338097	1680.362223	7.677427	-0.012403	2.430303
69.409192	1683.390038	7.682432	-0.012416	2.432385
69.462239	1686.425499	7.687437	-0.012426	2.434465
69.530376	1689.430573	7.692442	-0.012439	2.436527
69.763519	1692.405801	7.697446	-0.012481	2.438600
69.769195	1695.439368	7.702451	-0.012482	2.440665
69.914262	1698.428622	7.707456	-0.012509	2.442726
69.869351	1701.522700	7.712461	-0.012501	2.444818
69.933910	1704.486307	7.717466	-0.012513	2.446842
70.011603	1707.517763	7.722470	-0.012528	2.448912
69.988090	1710.572339	7.727475	-0.012524	2.450976
70.015136	1713.550234	7.732480	-0.012529	2.452997
70.158720	1716.591390	7.737485	-0.012556	2.455083
70.073051	1719.584620	7.742490	-0.012541	2.457087
70.361291	1722.581150	7.747494	-0.012593	2.459169
70.339784	1725.616407	7.752499	-0.012590	2.461212
70.476173	1728.604790	7.757504	-0.012615	2.463253
70.714624	1731.615874	7.762509	-0.012658	2.465329
70.814220	1734.536236	7.767514	-0.012676	2.467314
71.001332	1737.589365	7.772518	-0.012711	2.469405
71.177978	1740.583910	7.777523	-0.012743	2.471452
71.171826	1743.611560	7.782528	-0.012742	2.473482
71.337952	1746.661409	7.787533	-0.012773	2.475561
71.520992	1749.562625	7.792538	-0.012806	2.477542
71.589972	1752.681469	7.797542	-0.012819	2.479643
71.716008	1755.674160	7.802547	-0.012842	2.481670
71.751464	1758.719338	7.807552	-0.012849	2.483713
71.760032	1761.771638	7.812557	-0.012851	2.485753
72.042374	1764.668311	7.817562	-0.012902	2.487742
72.277878	1767.691168	7.822566	-0.012945	2.489805
72.497176	1770.691504	7.827571	-0.012985	2.491847
72.447772	1773.754909	7.832576	-0.012977	2.493876
72.784453	1776.731307	7.837581	-0.013038	2.495923
72.801911	1779.750208	7.842586	-0.013042	2.497932
72.933771	1782.782047	7.847590	-0.013066	2.499972
72.995307	1785.831217	7.852595	-0.013077	2.502007
73.143434	1788.828342	7.857600	-0.013104	2.504023
73.371127	1791.828779	7.862605	-0.013146	2.506056
73.286087	1794.847873	7.867610	-0.013131	2.508037
73.351699	1797.896553	7.872614	-0.013143	2.510066
73.547227	1800.845824	7.877619	-0.013179	2.512053
73.689650	1803.875200	7.882624	-0.013205	2.514081
73.913718	1806.863865	7.887629	-0.013246	2.516097
74.035304	1809.862322	7.892634	-0.013268	2.518098
74.291405	1812.864820	7.897638	-0.013315	2.520126
74.234418	1815.924131	7.902643	-0.013305	2.522128
74.424477	1818.953087	7.907648	-0.013340	2.524157
74.529933	1821.939088	7.912653	-0.013359	2.526139
74.642196	1824.943755	7.917658	-0.013380	2.528134
74.743140	1827.997561	7.922662	-0.013399	2.530157
74.928940	1830.955762	7.927667	-0.013433	2.532133
74.812095	1834.061584	7.932672	-0.013412	2.534144
75.096102	1837.003523	7.937677	-0.013464	2.536125
75.171917	1840.025233	7.942682	-0.013478	2.538115
75.293818	1843.069736	7.947686	-0.013500	2.540129
75.366648	1846.053399	7.952691	-0.013514	2.542091
75.449126	1849.111920	7.957696	-0.013529	2.544102
75.485132	1852.093588	7.962701	-0.013536	2.546053
75.624802	1855.079185	7.967706	-0.013561	2.548025
75.714627	1858.126673	7.972710	-0.013578	2.550025
75.775224	1861.107995	7.977715	-0.013589	2.551976
75.912351	1864.147357	7.982720	-0.013615	2.553978
75.715480	1867.222957	7.987725	-0.013579	2.555937
76.010704	1870.164095	7.992730	-0.013633	2.557902
76.355469	1873.140771	7.997734	-0.013696	2.559899
76.524793	1876.106420	8.002739	-0.013727	2.561853
76.573669	1879.198132	8.007744	-0.013736	2.563863
76.648194	1882.180098	8.012749	-0.013750	2.565806
76.643548	1885.220564	8.017754	-0.013749	2.567771
76.852035	1888.237346	8.022758	-0.013788	2.569759
77.043149	1891.175084	8.027763	-0.013822	2.571692
77.211385	1894.228481	8.032768	-0.013853	2.573693
77.334167	1897.251072	8.037773	-0.013876	2.575664
77.448707	1900.235302	8.042778	-0.013897	2.577607
77.697067	1903.255819	8.047782	-0.013942	2.579598
77.826115	1906.256187	8.052787	-0.013966	2.581551
77.940396	1909.303383	8.057792	-0.013987	2.583530
78.053117	1912.368753	8.062797	-0.014008	2.585519
78.062556	1915.448953	8.067802	-0.014010	2.587497
78.239340	1918.448908	8.072806	-0.014042	2.589453
78.264236	1921.423388	8.077811	-0.014047	2.591363
78.343083	1924.410655	8.082816	-0.014062	2.593289
78.425896	1927.460787	8.087821	-0.014077	2.595255
78.583368	1930.389193	8.092826	-0.014106	2.597156
78.579664	1933.464713	8.097830	-0.014106	2.599119
78.747591	1936.431205	8.102835	-0.014136	2.601044
78.747336	1939.462305	8.107840	-0.014137	2.602976
78.779452	1942.507146	8.112845	-0.014143	2.604922
79.024332	1945.422307	8.117850	-0.014188	2.606824
79.071328	1948.454274	8.122854	-0.014196	2.608761
79.144393	1951.495780	8.127859	-0.014210	2.610708
79.255409	1954.484832	8.132864	-0.014230	2.612628
79.396544	1957.511011	8.137869	-0.014256	2.614575
79.467312	1960.487921	8.142874	-0.014270	2.616476
79.508387	1963.524596	8.147878	-0.014277	2.618408
79.863781	1966.487124	8.152883	-0.014342	2.620351
79.878249	1969.521165	8.157888	-0.014345	2.622274
80.027417	1972.542087	8.162893	-0.014372	2.624212
80.229559	1975.504918	8.167898	-0.014409	2.626122
80.275980	1978.509289	8.172902	-0.014418	2.628027
80.422640	1981.567946	8.177907	-0.014445	2.629985
80.435722	1984.565318	8.182912	-0.014448	2.631877
80.416917	1987.638459	8.187917	-0.014445	2.633810
80.508797	1990.650444	8.192922	-0.014462	2.635723
80.457022	1993.661583	8.197926	-0.014453	2.637608
80.615284	1996.687217	8.202931	-0.014482	2.639539
80.769062	1999.636153	8.207936	-0.014510	2.641420
80.892738	2002.651842	8.212941	-0.014533	2.643336
80.979459	2005.700068	8.217946	-0.014549	2.645264
80.978899	2008.676845	8.222950	-0.014549	2.647130
81.109587	2011.719306	8.227955	-0.014573	2.649060
81.435491	2014.639478	8.232960	-0.014632	2.650948
81.359276	2017.702368	8.237965	-0.014619	2.652850
81.577590	2020.729781	8.242970	-0.014659	2.654782
81.637822	2023.711195	8.247974	-0.014670	2.656655
81.713495	2026.762760	8.252979	-0.014684	2.658574
81.807584	2029.797123	8.257984	-0.014701	2.660483
82.016134	2032.738941	8.262989	-0.014740	2.662355
82.038855	2035.829252	8.267994	-0.014744	2.664284
82.108080	2038.759606	8.272998	-0.014757	2.666120
82.199709	2041.788382	8.278003	-0.014774	2.668020
82.327647	2044.810208	8.283008	-0.014797	2.669922
82.451791	2047.749850	8.288013	-0.014820	2.671770
82.512574	2050.821881	8.293018	-0.014832	2.673688
82.585492	2053.819050	8.298022	-0.014845	2.675559
82.649702	2056.823417	8.303027	-0.014857	2.677433
82.925766	2059.836438	8.308032	-0.014907	2.679349
82.849071	2062.831886	8.313037	-0.014894	2.681189
82.879103	2065.916802	8.318042	-0.014900	2.683102
83.051343	2068.896096	8.323046	-0.014931	2.684974
83.017834	2071.895760	8.328051	-0.014926	2.686821
83.113782	2074.954248	8.333056	-0.014943	2.688725
83.222399	2077.906395	8.338061	-0.014963	2.690565
83.453802	2080.896167	8.343066	-0.015006	2.692449
83.508551	2083.956995	8.348070	-0.015016	2.694344
83.473098	2086.928604	8.353075	-0.015010	2.696167
83.628493	2089.966832	8.358080	-0.015038	2.698063
83.742052	2092.958991	8.363085	-0.015059	2.699922
83.806550	2095.980291	8.368090	-0.015071	2.701789
83.811908	2099.042847	8.373094	-0.015073	2.703669
84.065708	2101.932176	8.378099	-0.015119	2.705487
84.170621	2104.968384	8.383104	-0.015138	2.707366
84.165950	2108.033082	8.388109	-0.015138	2.709242
84.343036	2110.982107	8.393114	-0.015170	2.711078
84.414186	2114.023308	8.398118	-0.015183	2.712951
84.429799	2117.061350	8.403123	-0.015187	2.714811
84.631523	2120.023754	8.408128	-0.015224	2.716656
84.708395	2123.063489	8.413133	-0.015238	2.718524
84.662679	2126.106714	8.418138	-0.015230	2.720372
84.830357	2129.085798	8.423142	-0.015261	2.722218
85.042397	2132.108418	8.428147	-0.015299	2.724096
85.053471	2135.083881	8.433152	-0.015302	2.725909
85.273693	2138.086793	8.438157	-0.015342	2.727775
85.347575	2141.113819	8.443162	-0.015356	2.729628
85.598990	2144.067179	8.448166	-0.015401	2.731466
85.594556	2147.145302	8.453171	-0.015401	2.733333
85.672649	2150.159342	8.458176	-0.015416	2.735175
85.729935	2153.177359	8.463181	-0.015426	2.737015
85.750941	2156.255391	8.468186	-0.015431	2.738883
85.885409	2159.196844	8.473190	-0.015455	2.740687
86.066678	2162.219128	8.478195	-0.015488	2.742547
86.039947	2165.255788	8.483200	-0.015484	2.744378
86.188529	2168.173857	8.488205	-0.015511	2.746167
86.426552	2171.177639	8.493210	-0.015555	2.748022
86.366475	2174.235723	8.498214	-0.015544	2.749857
86.546494	2177.204022	8.503219	-0.015577	2.751678
86.603461	2180.269589	8.508224	-0.015588	2.753535
86.826727	2183.199377	8.513229	-0.015628	2.755338
86.715451	2186.300107	8.518234	-0.015609	2.757184
86.788306	2189.329877	8.523238	-0.015622	2.759019
86.822361	2192.314696	8.528243	-0.015629	2.760818
86.836828	2195.364346	8.533248	-0.015632	2.762652
87.106363	2198.301723	8.538253	-0.015681	2.764462
87.189779	2201.289682	8.543258	-0.015696	2.766268
87.211693	2204.345330	8.548262	-0.015701	2.768103
87.333865	2207.345906	8.553267	-0.015723	2.769921
87.416023	2210.367352	8.558272	-0.015738	2.771744
87.572211	2213.369455	8.563277	-0.015767	2.773567
87.712885	2216.331561	8.568282	-0.015793	2.775361
87.870393	2219.354044	8.573287	-0.015822	2.777194
87.984264	2222.382788	8.578291	-0.015843	2.779022
87.946232	2225.415463	8.583296	-0.015836	2.780824
88.109980	2228.427579	8.588301	-0.015866	2.782648
88.369052	2231.400644	8.593306	-0.015913	2.784464
88.158215	2234.440233	8.598311	-0.015876	2.786238
88.086824	2237.493507	8.603315	-0.015863	2.788042
88.340015	2240.472660	8.608320	-0.015909	2.789857
88.382210	2243.466716	8.613325	-0.015917	2.791643
88.564969	2246.490648	8.618330	-0.015951	2.793470
88.633082	2249.446439	8.623335	-0.015963	2.795236
88.751838	2252.463817	8.628339	-0.015985	2.797046
88.743937	2255.536973	8.633344	-0.015984	2.798866
88.784244	2258.528677	8.638349	-0.015992	2.800645
88.990517	2261.531092	8.643354	-0.016030	2.802457
89.121960	2264.533775	8.648359	-0.016054	2.804256
89.076520	2267.519461	8.653363	-0.016046	2.806013
89.295728	2270.553716	8.658368	-0.016086	2.807843
89.419207	2273.542898	8.663373	-0.016109	2.809629
89.479442	2276.547925	8.668378	-0.016120	2.811412
89.658696	2279.591209	8.673383	-0.016153	2.813237
89.662736	2282.559542	8.678387	-0.016154	2.814987
89.868129	2285.582879	8.683392	-0.016191	2.816802
90.012334	2288.623109	8.688397	-0.016218	2.818616
90.030806	2291.610541	8.693402	-0.016222	2.820376
90.277219	2294.637157	8.698407	-0.016266	2.822196
90.095975	2297.688751	8.703411	-0.016234	2.823958
90.402921	2300.584455	8.708416	-0.016290	2.825710
90.358536	2303.666640	8.713421	-0.016282	2.827510
90.343552	2306.677379	8.718426	-0.016280	2.829273
90.523530	2309.675317	8.723431	-0.016313	2.831060
90.540437	2312.718066	8.728435	-0.016316	2.832844
90.982433	2315.602369	8.733440	-0.016397	2.834606
91.012820	2318.664355	8.738445	-0.016403	2.836402
91.112407	2321.690370	8.743450	-0.016421	2.838187
91.208412	2324.714000	8.748455	-0.016439	2.839969
91.381634	2327.698273	8.753459	-0.016470	2.841740
91.447509	2330.748275	8.758464	-0.016483	2.843530
91.523598	2333.718021	8.763469	-0.016497	2.845274
91.830372	2336.691948	8.768474	-0.016553	2.847058
91.868508	2339.735805	8.773479	-0.016560	2.848836
92.038294	2342.738174	8.778483	-0.016591	2.850611
91.988558	2345.805519	8.783488	-0.016582	2.852387
92.108355	2348.803389	8.788493	-0.016604	2.854149
92.200328	2351.791174	8.793498	-0.016621	2.855899
92.304268	2354.829074	8.798503	-0.016641	2.857680
92.437689	2357.829831	8.803507	-0.016665	2.859443
92.597388	2360.813700	8.808512	-0.016694	2.861199
92.689575	2363.891422	8.813517	-0.016711	2.862997
92.705135	2366.800313	8.818522	-0.016715	2.864684
92.854832	2369.815848	8.823527	-0.016742	2.866453
92.954343	2372.885895	8.828531	-0.016760	2.868245
93.036786	2375.819533	8.833536	-0.016776	2.869954
93.117941	2378.908881	8.838541	-0.016791	2.871752
93.289220	2381.892921	8.843546	-0.016822	2.873502
93.414402	2384.834525	8.848551	-0.016845	2.875220
93.665376	2387.878779	8.853555	-0.016891	2.877016
93.727108	2390.914156	8.858560	-0.016902	2.878775
93.704817	2393.935623	8.863565	-0.016899	2.880511
93.815259	2396.995660	8.868570	-0.016919	2.882290
94.008322	2399.922900	8.873575	-0.016954	2.884005
93.979201	2402.975706	8.878579	-0.016950	2.885755
94.001377	2406.005505	8.883584	-0.016954	2.887498
94.310574	2408.937985	8.888589	-0.017010	2.889232
94.315622	2412.012250	8.893594	-0.017012	2.890997
94.550178	2414.999533	8.898599	-0.017054	2.892748
94.522497	2417.990340	8.903603	-0.017050	2.894457
94.628299	2421.030263	8.908608	-0.017069	2.896215
94.656260	2424.070592	8.913613	-0.017075	2.897959
94.721183	2427.065741	8.918618	-0.017087	2.899683
94.715672	2430.080939	8.923623	-0.017086	2.901406
94.831376	2433.129316	8.928627	-0.017107	2.903166
94.946088	2436.050223	8.933632	-0.017129	2.904852
94.994662	2439.083469	8.938637	-0.017138	2.906591
95.172200	2442.116138	8.943642	-0.017170	2.908349
95.165985	2445.064407	8.948647	-0.017169	2.910028
95.201401	2448.152880	8.953651	-0.017176	2.911793
95.266996	2451.151891	8.958656	-0.017189	2.913511
95.414311	2454.096742	8.963661	-0.017216	2.915210
95.432514	2457.167046	8.968666	-0.017219	2.916958
95.595378	2460.136926	8.973671	-0.017249	2.918672
95.761016	2463.120473	8.978675	-0.017279	2.920393
95.781349	2466.166516	8.983680	-0.017283	2.922125
95.976538	2469.135473	8.988685	-0.017319	2.923840
96.002711	2472.132815	8.993690	-0.017324	2.925544
96.106153	2475.184064	8.998695	-0.017343	2.927289
96.264649	2478.142275	9.003699	-0.017372	2.928989
96.292398	2481.177059	9.008704	-0.017378	2.930711
96.285678	2484.249267	9.013709	-0.017377	2.932447
96.493708	2487.191188	9.018714	-0.017415	2.934143
96.643754	2490.197038	9.023719	-0.017442	2.935865
96.758707	2493.235013	9.028723	-0.017464	2.937598
96.785604	2496.243055	9.033728	-0.017469	2.939300
97.100609	2499.206974	9.038733	-0.017526	2.941021
96.909844	2502.326666	9.043738	-0.017492	2.942749
97.172594	2505.199637	9.048743	-0.017540	2.944409
97.141476	2508.265916	9.053747	-0.017535	2.946130
97.346192	2511.265171	9.058752	-0.017572	2.947849
97.451022	2514.264209	9.063757	-0.017591	2.949552
97.637091	2517.251175	9.068762	-0.017625	2.951260
97.705930	2520.311652	9.073767	-0.017638	2.952989
97.698436	2523.282337	9.078771	-0.017637	2.954656
97.912482	2526.302999	9.083776	-0.017676	2.956384
97.947825	2529.358728	9.088781	-0.017683	2.958102
98.081535	2532.317974	9.093786	-0.017708	2.959781
98.191471	2535.364781	9.098791	-0.017728	2.961505
98.137280	2538.403976	9.103795	-0.017719	2.963197
98.145241	2541.356632	9.108800	-0.017720	2.964850
98.264655	2544.409450	9.113805	-0.017742	2.966575
98.142139	2547.449396	9.118810	-0.017721	2.968254
98.202009	2550.410520	9.123815	-0.017732	2.969917
98.323358	2553.480980	9.128819	-0.017754	2.971650
98.393681	2556.415185	9.133824	-0.017767	2.973297
98.548078	2559.437988	9.138829	-0.017796	2.975006
98.645446	2562.461646	9.143834	-0.017814	2.976706
98.661067	2565.468878	9.148839	-0.017817	2.978383
98.880142	2568.455975	9.153843	-0.017857	2.980079
98.754336	2571.518349	9.158848	-0.017834	2.981762
98.797639	2574.524134	9.163853	-0.017843	2.983440
98.977092	2577.460593	9.168858	-0.017875	2.985099
99.085918	2580.484753	9.173863	-0.017895	2.986795
99.210693	2583.488788	9.178867	-0.017918	2.988481
99.135890	2586.493131	9.183872	-0.017905	2.990136
99.155088	2589.569918	9.188877	-0.017909	2.991844
99.304095	2592.503056	9.193882	-0.017936	2.993492
99.280045	2595.537224	9.198887	-0.017933	2.995168
99.522721	2598.560591	9.203891	-0.017977	2.996878
99.551646	2601.547362	9.208896	-0.017982	2.998534
99.555740	2604.586751	9.213901	-0.017984	3.000215
99.724150	2607.601514	9.218906	-0.018014	3.001906
99.680047	2610.571714	9.223911	-0.018007	3.003539
99.943935	2613.549308	9.228915	-0.018055	3.005223
99.904385	2616.607602	9.233920	-0.018048	3.006903
99.975293	2619.589414	9.238925	-0.018061	3.008558
100.061479	2622.628189	9.243930	-0.018077	3.010245
100.232180	2625.606737	9.248935	-0.018108	3.011911
100.155581	2628.655398	9.253939	-0.018095	3.013577
100.424283	2631.584110	9.258944	-0.018144	3.015228
100.402017	2634.669384	9.263949	-0.018140	3.016921
100.450430	2637.685116	9.268954	-0.018149	3.018585
100.459935	2640.683697	9.273959	-0.018152	3.020232
100.515011	2643.737352	9.278963	-0.018162	3.021916
100.657928	2646.634653	9.283968	-0.018188	3.023527
100.743909	2649.648966	9.288973	-0.018204	3.025192
100.891285	2652.693063	9.293978	-0.018231	3.026882
100.996525	2655.651283	9.298983	-0.018251	3.028518
101.137317	2658.676094	9.303987	-0.018276	3.030194
101.269316	2661.727890	9.308992	-0.018301	3.031883
101.265298	2664.654369	9.313997	-0.018300	3.033482
101.322932	2667.735182	9.319002	-0.018311	3.035174
101.438192	2670.766971	9.324007	-0.018332	3.036847
101.478207	2673.747935	9.329011	-0.018340	3.038480
101.570446	2676.771680	9.334016	-0.018357	3.040143
101.662280	2679.796650	9.339021	-0.018374	3.041806
101.724507	2682.740306	9.344026	-0.018386	3.043419
101.857036	2685.772886	9.349031	-0.018410	3.045090
101.925813	2688.806910	9.354035	-0.018423	3.046752
101.980850	2691.787251	9.359040	-0.018433	3.048381
102.019267	2694.792151	9.364045	-0.018440	3.050020
102.183981	2697.831242	9.369050	-0.018471	3.051696
102.318943	2700.798563	9.374055	-0.018495	3.053328
102.440677	2703.797036	9.379059	-0.018518	3.054973
102.369905	2706.910432	9.384064	-0.018505	3.056652
102.532275	2709.868253	9.389069	-0.018535	3.058280
102.736179	2712.843976	9.394074	-0.018572	3.059922
102.809339	2715.900449	9.399079	-0.018586	3.061589
102.826398	2718.834937	9.404083	-0.018589	3.063180
103.011050	2721.823756	9.409088	-0.018623	3.064824
103.073183	2724.880712	9.414093	-0.018635	3.066486
103.066661	2727.878971	9.419098	-0.018634	3.068105
103.083688	2730.911105	9.424103	-0.018637	3.069746
103.076419	2733.947464	9.429107	-0.018637	3.071384
103.256395	2736.892553	9.434112	-0.018669	3.072999
103.318359	2739.934639	9.439117	-0.018681	3.074649
103.511926	2742.936032	9.444122	-0.018716	3.076295
103.508809	2745.955735	9.449127	-0.018716	3.077922
103.571559	2748.963681	9.454131	-0.018728	3.079550
103.663301	2751.996081	9.459136	-0.018745	3.081196
103.855390	2754.927830	9.464141	-0.018780	3.082801
103.874083	2757.916040	9.469146	-0.018784	3.084410
103.935065	2760.983214	9.474151	-0.018795	3.086067
103.990890	2763.994139	9.479155	-0.018806	3.087692
104.056808	2766.981221	9.484160	-0.018818	3.089304
104.160398	2770.032974	9.489165	-0.018837	3.090957
104.288409	2772.998769	9.494170	-0.018861	3.092565
104.388163	2775.986083	9.499175	-0.018879	3.094181
104.453994	2779.042539	9.504179	-0.018891	3.095827
104.416359	2782.076882	9.509184	-0.018885	3.097446
104.449811	2785.066603	9.514189	-0.018891	3.099050
104.692806	2788.086148	9.519194	-0.018936	3.100700
104.860738	2791.027868	9.524199	-0.018966	3.102297
104.733549	2794.033266	9.529203	-0.018944	3.103884
104.909353	2797.036781	9.534208	-0.018976	3.105513
104.955242	2800.082493	9.539213	-0.018985	3.107145
104.989765	2803.090160	9.544218	-0.018991	3.108754
104.939813	2806.141081	9.549223	-0.018983	3.110373
105.087331	2809.113010	9.554227	-0.019010	3.111978
105.158744	2812.096026	9.559232	-0.019023	3.113576
105.191044	2815.153407	9.564237	-0.019029	3.115208
105.386758	2818.180415	9.569242	-0.019065	3.116847
105.397265	2821.142980	9.574247	-0.019067	3.118423
105.500623	2824.171801	9.579251	-0.019086	3.120048
105.581378	2827.177779	9.584256	-0.019101	3.121656
105.575301	2830.120014	9.589261	-0.019101	3.123217
105.586716	2833.202014	9.594266	-0.019103	3.124854
105.815068	2836.208071	9.599271	-0.019145	3.126481
105.899894	2839.152664	9.604275	-0.019160	3.128054
106.105196	2842.182902	9.609280	-0.019198	3.129688
106.155973	2845.222952	9.614285	-0.019208	3.131305
106.250672	2848.153572	9.619290	-0.019225	3.132870
106.357342	2851.199357	9.624295	-0.019245	3.134496
106.471163	2854.220604	9.629299	-0.019266	3.136109
106.523211	2857.255396	9.634304	-0.019275	3.137720
106.512820	2860.274321	9.639309	-0.019274	3.139313
106.682912	2863.283932	9.644314	-0.019305	3.140926
106.681888	2866.257842	9.649319	-0.019305	3.142495
106.721507	2869.247743	9.654323	-0.019313	3.144077
106.841474	2872.288011	9.659328	-0.019335	3.145696
107.023305	2875.247401	9.664333	-0.019368	3.147281
107.047799	2878.258443	9.669338	-0.019373	3.148870
107.030897	2881.358127	9.674343	-0.019370	3.150499
107.183429	2884.272467	9.679347	-0.019398	3.152053
107.252762	2887.288510	9.684352	-0.019411	3.153648
107.526417	2890.287373	9.689357	-0.019461	3.155263
