Tue Jun 02 08:49:09 2020

Number of Points = 2999
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-3.753863	-4.492962	4.139955	0.000885	0.485320
-3.834428	-4.416931	4.149952	0.000899	0.485486
-3.583568	-4.462489	4.159949	0.000853	0.485636
-3.541986	-4.446344	4.169946	0.000845	0.485745
-3.519477	-4.395501	4.179942	0.000841	0.485949
-3.445977	-4.415166	4.189939	0.000827	0.485974
-3.348799	-4.362173	4.199936	0.000809	0.486275
-3.370664	-4.354526	4.209933	0.000813	0.486278
-3.429034	-4.254980	4.219930	0.000823	0.486551
-3.235659	-4.315012	4.229926	0.000787	0.486582
-3.216357	-4.234889	4.239923	0.000783	0.486883
-3.049474	-4.291611	4.249920	0.000753	0.486893
-3.057968	-4.214634	4.259917	0.000754	0.487149
-3.057822	-4.199260	4.269914	0.000753	0.487205
-2.818280	-4.213071	4.279910	0.000709	0.487449
-2.886272	-4.168178	4.289907	0.000721	0.487523
-2.833159	-4.137574	4.299904	0.000711	0.487695
-2.713644	-4.140945	4.309901	0.000689	0.487830
-2.609366	-4.144005	4.319898	0.000670	0.487948
-2.593336	-4.090779	4.329894	0.000666	0.488152
-2.549204	-4.090354	4.339891	0.000658	0.488209
-2.468279	-4.047482	4.349888	0.000643	0.488456
-2.452331	-4.047127	4.359885	0.000639	0.488479
-2.301240	-4.007260	4.369882	0.000611	0.488799
-2.203345	-4.043323	4.379878	0.000593	0.488797
-2.194227	-3.992200	4.389875	0.000591	0.488985
-2.143585	-3.996235	4.399872	0.000581	0.489035
-2.035630	-3.990282	4.409869	0.000561	0.489188
-2.094225	-3.922525	4.419866	0.000572	0.489351
-1.973271	-3.940371	4.429862	0.000549	0.489439
-1.930997	-3.894332	4.439859	0.000541	0.489649
-1.862355	-3.896838	4.449856	0.000528	0.489726
-1.813377	-3.838601	4.459853	0.000519	0.489985
-1.812773	-3.819618	4.469850	0.000518	0.490053
-1.737348	-3.779488	4.479846	0.000504	0.490283
-1.633177	-3.799058	4.489843	0.000485	0.490344
-1.556345	-3.750262	4.499840	0.000470	0.490604
-1.544984	-3.738076	4.509837	0.000468	0.490662
-1.545631	-3.666293	4.519834	0.000468	0.490908
-1.501121	-3.646491	4.529830	0.000459	0.491031
-1.422036	-3.614824	4.539827	0.000444	0.491236
-1.399214	-3.570481	4.549824	0.000440	0.491417
-1.498850	-3.498583	4.559821	0.000457	0.491544
-1.355774	-3.455619	4.569818	0.000431	0.491863
-1.252265	-3.461123	4.579814	0.000412	0.491971
-1.350020	-3.371094	4.589811	0.000429	0.492162
-1.276698	-3.311654	4.599808	0.000415	0.492453
-1.292455	-3.251444	4.609805	0.000417	0.492641
-1.183804	-3.231696	4.619802	0.000397	0.492840
-1.186631	-3.150256	4.629798	0.000397	0.493114
-1.122816	-3.098629	4.639795	0.000385	0.493367
-0.963910	-3.096209	4.649792	0.000356	0.493567
-0.979066	-3.027798	4.659789	0.000358	0.493783
-0.922013	-2.976298	4.669786	0.000347	0.494027
-0.935800	-2.905346	4.679782	0.000349	0.494252
-1.028484	-2.801547	4.689779	0.000366	0.494495
-0.786004	-2.813863	4.699776	0.000321	0.494744
-0.906287	-2.689925	4.709773	0.000343	0.495021
-0.796969	-2.653023	4.719770	0.000322	0.495277
-0.855581	-2.543152	4.729766	0.000333	0.495580
-0.739925	-2.494969	4.739763	0.000311	0.495881
-0.730238	-2.407905	4.749760	0.000309	0.496188
-0.656221	-2.347172	4.759757	0.000295	0.496482
-0.643735	-2.266355	4.769754	0.000292	0.496770
-0.629300	-2.182705	4.779750	0.000289	0.497070
-0.715846	-2.058177	4.789747	0.000304	0.497388
-0.655989	-1.977314	4.799744	0.000293	0.497731
-0.589244	-1.894075	4.809741	0.000280	0.498091
-0.567759	-1.794698	4.819738	0.000276	0.498451
-0.496310	-1.716337	4.829734	0.000263	0.498799
-0.492759	-1.629072	4.839731	0.000262	0.499097
-0.509648	-1.517578	4.849728	0.000264	0.499452
-0.468391	-1.424001	4.859725	0.000256	0.499815
-0.329201	-1.365206	4.869722	0.000230	0.500176
-0.422076	-1.206524	4.879718	0.000247	0.500598
-0.403842	-1.094588	4.889715	0.000243	0.500994
-0.407944	-0.975785	4.899712	0.000243	0.501386
-0.323311	-0.876847	4.909709	0.000227	0.501816
-0.266159	-0.773217	4.919706	0.000217	0.502229
-0.299678	-0.640405	4.929702	0.000222	0.502633
-0.137266	-0.560816	4.939699	0.000192	0.503088
-0.283917	-0.379083	4.949696	0.000218	0.503521
-0.172225	-0.299403	4.959693	0.000198	0.503917
-0.160746	-0.165718	4.969690	0.000195	0.504374
-0.090034	-0.060555	4.979686	0.000182	0.504805
-0.016685	0.063889	4.989683	0.000168	0.505303
0.000000	0.132338	4.999680	0.000165	0.505551

0.071754	0.254664	5.004685	0.000151	0.506037
0.048709	0.553106	5.009690	0.000155	0.506992
0.003411	0.997632	5.014694	0.000163	0.508397
0.055446	1.540510	5.019699	0.000153	0.510230
0.174404	2.200429	5.024704	0.000132	0.512513
0.343050	2.971588	5.029709	0.000101	0.515201
0.217999	3.962947	5.034714	0.000123	0.518250
0.547318	4.907139	5.039718	0.000063	0.521641
0.577691	6.074432	5.044723	0.000057	0.525383
0.564526	7.367818	5.049728	0.000059	0.529446
0.676199	8.719056	5.054733	0.000039	0.533795
0.784557	10.178656	5.059738	0.000019	0.538441
0.841590	11.749154	5.064742	0.000008	0.543330
0.999460	13.386182	5.069747	-0.000021	0.548485
1.177181	15.105177	5.074752	-0.000053	0.553860
1.207345	16.970695	5.079757	-0.000059	0.559463
1.337990	18.876586	5.084762	-0.000083	0.565234
1.524641	20.852919	5.089766	-0.000117	0.571209
1.567185	22.965260	5.094771	-0.000125	0.577367
1.694410	25.123837	5.099776	-0.000149	0.583678
1.837751	27.349816	5.104781	-0.000175	0.590126
2.118173	29.602325	5.109786	-0.000226	0.596713
2.058956	32.037156	5.114790	-0.000216	0.603401
2.338512	34.422254	5.119795	-0.000267	0.610205
2.442639	36.926990	5.124800	-0.000286	0.617089
2.426195	39.547318	5.129805	-0.000284	0.624094
2.599310	42.141099	5.134810	-0.000315	0.631125
2.829732	44.782993	5.139814	-0.000358	0.638257
2.724788	47.581743	5.144819	-0.000339	0.645411
2.996795	50.302598	5.149824	-0.000389	0.652624
2.981645	53.174762	5.154829	-0.000386	0.659887
3.129281	56.020000	5.159834	-0.000414	0.667145
3.237240	58.939877	5.164838	-0.000434	0.674475
3.288072	61.908833	5.169843	-0.000443	0.681797
3.350393	64.891999	5.174848	-0.000455	0.689085
3.639577	67.846737	5.179853	-0.000508	0.696418
3.577632	70.939124	5.184858	-0.000497	0.703710
3.872307	73.949462	5.189862	-0.000551	0.711027
3.992137	77.044351	5.194867	-0.000573	0.718323
4.098995	80.157535	5.199872	-0.000593	0.725578
4.234103	83.306731	5.204877	-0.000618	0.732864
4.300177	86.478884	5.209882	-0.000630	0.740077
4.355209	89.676907	5.214886	-0.000641	0.747268
4.633391	92.837127	5.219891	-0.000692	0.754480
4.802510	96.015942	5.224896	-0.000723	0.761580
4.826278	99.285756	5.229901	-0.000727	0.768702
4.942380	102.514024	5.234906	-0.000749	0.775739
4.908945	105.814724	5.239910	-0.000743	0.782755
5.201365	109.018271	5.244915	-0.000797	0.789743
5.173364	112.323573	5.249920	-0.000792	0.796650
5.272857	115.596937	5.254925	-0.000811	0.803523
5.199509	118.935319	5.259930	-0.000798	0.810347
5.342031	122.191592	5.264934	-0.000824	0.817100
5.634368	125.427016	5.269939	-0.000878	0.823862
5.677240	128.723974	5.274944	-0.000886	0.830517
5.823626	132.013688	5.279949	-0.000913	0.837177
5.918965	135.296462	5.284954	-0.000931	0.843735
5.874518	138.631410	5.289958	-0.000923	0.850250
6.148727	141.872502	5.294963	-0.000973	0.856748
6.246118	145.161108	5.299968	-0.000991	0.863170
6.417266	148.423609	5.304973	-0.001023	0.869544
6.555882	151.711495	5.309978	-0.001048	0.875898
6.557892	155.012126	5.314982	-0.001049	0.882140
6.747090	158.283188	5.319987	-0.001084	0.888406
6.768261	161.584880	5.324992	-0.001088	0.894576
6.866470	164.864313	5.329997	-0.001107	0.900711
6.986898	168.139875	5.335002	-0.001129	0.906813
7.081740	171.418407	5.340006	-0.001147	0.912862
7.192789	174.679002	5.345011	-0.001167	0.918850
7.330112	177.920583	5.350016	-0.001193	0.924781
7.204980	181.253360	5.355021	-0.001170	0.930674
7.454572	184.466375	5.360026	-0.001216	0.936549
7.379628	187.761993	5.365030	-0.001203	0.942334
7.599421	190.972915	5.370035	-0.001243	0.948114
7.713282	194.216244	5.375040	-0.001264	0.953852
7.903006	197.404805	5.380045	-0.001299	0.959506
7.795294	200.711015	5.385050	-0.001280	0.965152
8.005749	203.904944	5.390054	-0.001319	0.970762
7.849108	207.208459	5.395059	-0.001291	0.976310
8.128790	210.371122	5.400064	-0.001342	0.981843
8.214432	213.583339	5.405069	-0.001358	0.987316
8.366494	216.799707	5.410074	-0.001386	0.992804
8.435546	220.016196	5.415078	-0.001399	0.998214
8.524075	223.216946	5.420083	-0.001416	1.003580
8.616969	226.412823	5.425088	-0.001433	1.008912
8.747348	229.601485	5.430093	-0.001457	1.014226
8.735562	232.816587	5.435098	-0.001455	1.019474
8.916743	235.989018	5.440102	-0.001489	1.024735
9.057697	239.149847	5.445107	-0.001515	1.029927
9.125657	242.351351	5.450112	-0.001527	1.035119
9.120610	245.540931	5.455117	-0.001527	1.040225
9.216839	248.719795	5.460122	-0.001545	1.045345
9.242950	251.920927	5.465126	-0.001550	1.050436
9.323385	255.089631	5.470131	-0.001565	1.055482
9.388476	258.251815	5.475136	-0.001577	1.060485
9.590000	261.387398	5.480141	-0.001614	1.065496
9.587307	264.580352	5.485146	-0.001614	1.070464
9.739985	267.722352	5.490150	-0.001643	1.075412
9.739834	270.883199	5.495155	-0.001643	1.080286
9.912898	274.010266	5.500160	-0.001675	1.085178
9.982558	277.163247	5.505165	-0.001688	1.090033
10.036165	280.328597	5.510170	-0.001698	1.094877
10.173342	283.455510	5.515174	-0.001723	1.099685
10.480742	286.528156	5.520179	-0.001780	1.104478
10.510079	289.692177	5.525184	-0.001785	1.109244
10.673297	292.827978	5.530189	-0.001815	1.114016
10.570574	296.009389	5.535194	-0.001797	1.118700
10.819900	299.094830	5.540198	-0.001843	1.123402
10.980253	302.202140	5.545203	-0.001872	1.128071
10.964136	305.391824	5.550208	-0.001870	1.132752
11.011505	308.519849	5.555213	-0.001879	1.137356
11.118993	311.641289	5.560218	-0.001899	1.141962
11.164141	314.777576	5.565222	-0.001908	1.146540
11.392888	317.876360	5.570227	-0.001949	1.151136
11.306681	321.044089	5.575232	-0.001934	1.155658
11.572140	324.103846	5.580237	-0.001983	1.160181
11.616010	327.225392	5.585242	-0.001991	1.164665
11.681780	330.355112	5.590246	-0.002004	1.169155
11.736273	333.480222	5.595251	-0.002014	1.173615
11.839541	336.585556	5.600256	-0.002033	1.178054
11.919680	339.703357	5.605261	-0.002048	1.182483
12.110406	342.777945	5.610266	-0.002083	1.186888
12.009206	345.956890	5.615270	-0.002065	1.191283
12.380410	348.950687	5.620275	-0.002133	1.195629
12.511837	352.037495	5.625280	-0.002157	1.199974
12.577165	355.168479	5.630285	-0.002170	1.204333
12.707541	358.264371	5.635290	-0.002194	1.208659
12.725242	361.406248	5.640294	-0.002197	1.212980
12.882083	364.470131	5.645299	-0.002226	1.217244
12.798630	367.645385	5.650304	-0.002212	1.221532
13.027145	370.684139	5.655309	-0.002253	1.225765
13.226486	373.769853	5.660314	-0.002290	1.230034
13.214602	376.900300	5.665318	-0.002288	1.234251
13.228312	380.010953	5.670323	-0.002291	1.238438
13.384396	383.077863	5.675328	-0.002320	1.242618
13.568100	386.139511	5.680333	-0.002354	1.246790
13.583956	389.264676	5.685338	-0.002357	1.250956
13.792073	392.322534	5.690342	-0.002395	1.255105
13.617508	395.484916	5.695347	-0.002364	1.259207
13.771850	398.567920	5.700352	-0.002393	1.263339
13.784762	401.662315	5.705357	-0.002396	1.267408
14.025479	404.712982	5.710362	-0.002440	1.271509
13.962758	407.819016	5.715366	-0.002429	1.275535
14.049986	410.897029	5.720371	-0.002445	1.279577
14.296406	413.932524	5.725376	-0.002490	1.283622
14.515261	416.972409	5.730381	-0.002530	1.287648
14.398559	420.126641	5.735386	-0.002509	1.291661
14.578926	423.172483	5.740390	-0.002543	1.295652
14.508961	426.300660	5.745395	-0.002530	1.299628
14.686147	429.373499	5.750400	-0.002563	1.303628
14.754401	432.451986	5.755405	-0.002576	1.307576
15.007377	435.489003	5.760410	-0.002622	1.311539
15.187467	438.550137	5.765414	-0.002655	1.315489
15.137984	441.667096	5.770419	-0.002647	1.319400
15.272377	444.724306	5.775424	-0.002671	1.323302
15.269605	447.835571	5.780429	-0.002671	1.327202
15.398177	450.872850	5.785434	-0.002695	1.331054
15.583570	453.930850	5.790438	-0.002729	1.334945
15.443558	457.060038	5.795443	-0.002704	1.338776
15.597176	460.111734	5.800448	-0.002733	1.342623
15.788515	463.145097	5.805453	-0.002768	1.346452
15.960643	466.191609	5.810458	-0.002799	1.350278
16.137984	469.243035	5.815462	-0.002832	1.354102
16.160263	472.322763	5.820467	-0.002836	1.357886
16.299560	475.382750	5.825472	-0.002862	1.361683
16.362434	478.466276	5.830477	-0.002874	1.365466
16.243763	481.587959	5.835482	-0.002853	1.369211
16.584913	484.592044	5.840486	-0.002915	1.372992
16.496245	487.705150	5.845491	-0.002900	1.376719
16.538422	490.788453	5.850496	-0.002908	1.380452
16.739317	493.814276	5.855501	-0.002945	1.384171
16.734889	496.916416	5.860506	-0.002944	1.387889
16.895298	499.971179	5.865510	-0.002974	1.391606
16.967751	503.010644	5.870515	-0.002987	1.395260
17.029908	506.076223	5.875520	-0.002999	1.398931
17.089837	509.172026	5.880525	-0.003011	1.402628
17.083396	512.235308	5.885530	-0.003010	1.406249
17.322888	515.257809	5.890534	-0.003054	1.409912
17.299684	518.336802	5.895539	-0.003050	1.413527
17.335824	521.414694	5.900544	-0.003057	1.417155
17.612842	524.405016	5.905549	-0.003108	1.420766
17.842534	527.418788	5.910554	-0.003150	1.424377
17.635925	530.588817	5.915558	-0.003113	1.427989
17.672282	533.677411	5.920563	-0.003120	1.431593
17.814899	536.662529	5.925568	-0.003146	1.435109
18.055948	539.689555	5.930573	-0.003190	1.438703
18.102321	542.762290	5.935578	-0.003199	1.442266
18.365993	545.768998	5.940582	-0.003247	1.445828
18.443487	548.837316	5.945587	-0.003262	1.449380
18.596078	551.885796	5.950592	-0.003290	1.452929
18.592290	554.974359	5.955597	-0.003290	1.456455
18.679207	558.037168	5.960602	-0.003306	1.459979
18.713127	561.100526	5.965606	-0.003313	1.463474
18.871344	564.152910	5.970611	-0.003342	1.466996
18.882789	567.238467	5.975616	-0.003344	1.470491
19.114118	570.242574	5.980621	-0.003387	1.473969
19.115182	573.311744	5.985626	-0.003387	1.477425
19.247156	576.354877	5.990630	-0.003412	1.480894
19.408865	579.363495	5.995635	-0.003441	1.484326
19.466291	582.444697	6.000640	-0.003452	1.487793
19.615293	585.482950	6.005645	-0.003480	1.491238
19.725507	588.527056	6.010650	-0.003500	1.494667
19.828365	591.571575	6.015654	-0.003519	1.498086
19.968731	594.629202	6.020659	-0.003545	1.501525
20.012403	597.683809	6.025664	-0.003553	1.504918
20.176502	600.733074	6.030669	-0.003584	1.508341
20.146379	603.823924	6.035674	-0.003579	1.511731
20.221264	606.864180	6.040678	-0.003593	1.515096
20.121023	609.956899	6.045683	-0.003575	1.518448
20.204938	613.018475	6.050688	-0.003591	1.521825
20.290795	616.032397	6.055693	-0.003607	1.525143
20.395204	619.095446	6.060698	-0.003626	1.528514
20.470535	622.142547	6.065702	-0.003640	1.531850
20.550500	625.173174	6.070707	-0.003655	1.535163
20.520270	628.253463	6.075712	-0.003650	1.538482
20.733157	631.257126	6.080717	-0.003689	1.541799
20.857792	634.279359	6.085722	-0.003712	1.545098
21.062521	637.323757	6.090726	-0.003750	1.548441
20.966797	640.419525	6.095731	-0.003733	1.551725
21.092970	643.434998	6.100736	-0.003756	1.554996
21.309835	646.424474	6.105741	-0.003796	1.558264
21.578442	649.427663	6.110746	-0.003845	1.561558
21.604077	652.500227	6.115750	-0.003850	1.564833
21.665387	655.557926	6.120755	-0.003862	1.568098
21.673001	658.647334	6.125760	-0.003864	1.571370
21.838882	661.646508	6.130765	-0.003894	1.574597
21.962588	664.677888	6.135770	-0.003917	1.577835
22.138504	667.719164	6.140774	-0.003949	1.581096
22.163386	670.766245	6.145779	-0.003954	1.584304
22.488179	673.765637	6.150784	-0.004013	1.587559
22.469691	676.868965	6.155789	-0.004011	1.590797
22.637443	679.850732	6.160794	-0.004041	1.593966
22.728407	682.910493	6.165798	-0.004058	1.597184
22.856049	685.959493	6.170803	-0.004082	1.600396
22.900125	688.995495	6.175808	-0.004090	1.603560
23.011992	692.068298	6.180813	-0.004111	1.606779
23.094342	695.106787	6.185818	-0.004127	1.609946
23.332639	698.102558	6.190822	-0.004170	1.613116
23.276268	701.201973	6.195827	-0.004160	1.616286
23.388229	704.242258	6.200832	-0.004181	1.619446
23.500455	707.269732	6.205837	-0.004202	1.622587
23.673374	710.305026	6.210842	-0.004234	1.625751
23.678066	713.371415	6.215846	-0.004235	1.628883
23.935190	716.383150	6.220851	-0.004282	1.632039
23.907376	719.449918	6.225856	-0.004277	1.635148
24.029828	722.471306	6.230861	-0.004300	1.638256
24.043479	725.530268	6.235866	-0.004303	1.641360
24.178615	728.552003	6.240870	-0.004328	1.644461
24.279400	731.592631	6.245875	-0.004347	1.647564
24.427071	734.634716	6.250880	-0.004374	1.650678
24.437956	737.660808	6.255885	-0.004376	1.653724
24.586183	740.697482	6.260890	-0.004404	1.656821
24.495777	743.777888	6.265894	-0.004388	1.659877
24.579058	746.815199	6.270899	-0.004403	1.662942
24.747591	749.822316	6.275904	-0.004434	1.665999
24.893152	752.844566	6.280909	-0.004461	1.669058
24.966981	755.880156	6.285914	-0.004475	1.672101
24.997480	758.935494	6.290918	-0.004481	1.675144
25.153781	761.930093	6.295923	-0.004510	1.678162
25.127989	765.029367	6.300928	-0.004506	1.681219
25.151669	768.063956	6.305933	-0.004510	1.684223
25.259188	771.113092	6.310938	-0.004530	1.687262
25.319377	774.137365	6.315942	-0.004542	1.690257
25.502447	777.133827	6.320947	-0.004575	1.693259
25.603217	780.164325	6.325952	-0.004594	1.696262
25.738713	783.186425	6.330957	-0.004619	1.699263
25.667365	786.277998	6.335962	-0.004607	1.702260
25.894541	789.275302	6.340966	-0.004648	1.705255
25.958235	792.314572	6.345971	-0.004660	1.708234
26.166058	795.324266	6.350976	-0.004698	1.711225
26.357294	798.288620	6.355981	-0.004733	1.714161
26.326086	801.390979	6.360986	-0.004728	1.717155
26.435071	804.408294	6.365990	-0.004748	1.720107
26.545281	807.447634	6.370995	-0.004769	1.723074
26.612789	810.490608	6.376000	-0.004782	1.726027
26.854832	813.486482	6.381005	-0.004826	1.728984
26.938055	816.512699	6.386010	-0.004841	1.731916
27.070370	819.569219	6.391014	-0.004866	1.734887
27.157190	822.574164	6.396019	-0.004882	1.737789
27.269417	825.656994	6.401024	-0.004903	1.740769
27.274362	828.681277	6.406029	-0.004904	1.743654
27.622375	831.675900	6.411034	-0.004968	1.746613
27.504646	834.782207	6.416038	-0.004947	1.749528
27.814700	837.694098	6.421043	-0.005003	1.752387
27.816846	840.786715	6.426048	-0.005004	1.755317
27.881413	843.807348	6.431053	-0.005016	1.758194
28.093988	846.812578	6.436058	-0.005055	1.761096
28.232517	849.865762	6.441062	-0.005081	1.764017
28.130172	852.941107	6.446067	-0.005063	1.766879
28.253676	856.006747	6.451072	-0.005086	1.769797
28.292395	858.996182	6.456077	-0.005093	1.772612
28.373330	862.073190	6.461082	-0.005108	1.775518
28.306613	865.126583	6.466086	-0.005097	1.778352
28.555911	868.105810	6.471091	-0.005142	1.781209
28.593576	871.148345	6.476096	-0.005150	1.784056
28.784175	874.161860	6.481101	-0.005185	1.786917
28.785754	877.233240	6.486106	-0.005185	1.789771
29.011769	880.186947	6.491110	-0.005227	1.792578
29.108021	883.203211	6.496115	-0.005245	1.795400
29.437146	886.191964	6.501120	-0.005305	1.798263
29.403261	889.254023	6.506125	-0.005299	1.801079
29.631629	892.261479	6.511130	-0.005341	1.803919
29.777128	895.279663	6.516134	-0.005367	1.806740
29.895908	898.340639	6.521139	-0.005389	1.809587
29.924689	901.361278	6.526144	-0.005395	1.812367
30.028532	904.420943	6.531149	-0.005414	1.815200
30.294800	907.369087	6.536154	-0.005463	1.817975
30.332324	910.445620	6.541158	-0.005470	1.820795
30.208749	913.543299	6.546163	-0.005449	1.823582
30.470552	916.541496	6.551168	-0.005496	1.826388
30.523929	919.587117	6.556173	-0.005506	1.829172
30.729866	922.545189	6.561178	-0.005544	1.831917
30.654548	925.642363	6.566182	-0.005531	1.834701
30.824915	928.637263	6.571187	-0.005562	1.837460
30.892023	931.670041	6.576192	-0.005575	1.840220
30.875729	934.742174	6.581197	-0.005573	1.842986
30.946197	937.771779	6.586202	-0.005586	1.845735
31.140493	940.786874	6.591206	-0.005621	1.848503
31.282831	943.762957	6.596211	-0.005648	1.851217
31.364765	946.831791	6.601216	-0.005663	1.853992
31.343271	949.855116	6.606221	-0.005660	1.856692
31.556143	952.896527	6.611226	-0.005699	1.859473
31.749287	955.845417	6.616230	-0.005734	1.862161
31.857555	958.922659	6.621235	-0.005754	1.864935
31.859101	961.977578	6.626240	-0.005755	1.867654
32.086339	964.957381	6.631245	-0.005796	1.870368
32.335105	967.928335	6.636250	-0.005842	1.873076
32.334767	970.993712	6.641254	-0.005842	1.875792
32.283639	974.078058	6.646259	-0.005834	1.878507
32.462866	977.068111	6.651264	-0.005866	1.881200
32.521052	980.103738	6.656269	-0.005877	1.883895
32.736679	983.120935	6.661274	-0.005917	1.886615
32.718061	986.176586	6.666278	-0.005914	1.889297
32.990522	989.113857	6.671283	-0.005964	1.891955
33.106071	992.171766	6.676288	-0.005985	1.894671
33.341717	995.159061	6.681293	-0.006028	1.897354
33.574285	998.161733	6.686298	-0.006071	1.900047
33.719825	1001.200181	6.691302	-0.006098	1.902742
33.699545	1004.274980	6.696307	-0.006094	1.905418
33.821821	1007.334189	6.701312	-0.006117	1.908117
33.719622	1010.364747	6.706317	-0.006099	1.910725
34.074747	1013.339560	6.711322	-0.006164	1.913408
34.064111	1016.384693	6.716326	-0.006162	1.916047
34.021683	1019.466468	6.721331	-0.006155	1.918704
34.085018	1022.480777	6.726336	-0.006167	1.921330
34.286858	1025.476604	6.731341	-0.006204	1.923974
34.472153	1028.484552	6.736346	-0.006238	1.926620
34.577292	1031.529319	6.741350	-0.006258	1.929272
34.588685	1034.539021	6.746355	-0.006260	1.931865
34.618345	1037.613802	6.751360	-0.006266	1.934514
34.649625	1040.629835	6.756365	-0.006272	1.937111
34.694307	1043.697217	6.761370	-0.006281	1.939751
34.974698	1046.631701	6.766374	-0.006332	1.942339
35.214294	1049.636611	6.771379	-0.006376	1.944973
35.405726	1052.651546	6.776384	-0.006411	1.947598
35.516365	1055.689523	6.781389	-0.006431	1.950217
35.829099	1058.654497	6.786394	-0.006488	1.952826
35.976280	1061.690675	6.791398	-0.006515	1.955447
36.066586	1064.722987	6.796403	-0.006532	1.958045
36.197443	1067.744129	6.801408	-0.006556	1.960642
36.109300	1070.832373	6.806413	-0.006541	1.963232
36.364184	1073.808118	6.811418	-0.006588	1.965817
36.379357	1076.879197	6.816422	-0.006591	1.968413
36.668140	1079.819762	6.821427	-0.006644	1.970971
36.593865	1082.922647	6.826432	-0.006631	1.973564
36.780701	1085.911188	6.831437	-0.006665	1.976127
36.941307	1088.919579	6.836442	-0.006694	1.978697
37.087383	1091.945392	6.841446	-0.006721	1.981274
37.122438	1094.998161	6.846451	-0.006728	1.983841
37.213804	1098.029377	6.851456	-0.006745	1.986401
37.391788	1101.027998	6.856461	-0.006778	1.988954
37.490745	1104.016777	6.861466	-0.006796	1.991475
37.612717	1107.062011	6.866470	-0.006819	1.994045
37.699174	1110.086584	6.871475	-0.006835	1.996585
37.872118	1113.075333	6.876480	-0.006867	1.999116
38.007927	1116.114672	6.881485	-0.006892	2.001675
38.015389	1119.167405	6.886490	-0.006894	2.004208
38.119790	1122.211285	6.891494	-0.006913	2.006756
38.350746	1125.183095	6.896499	-0.006955	2.009275
38.377795	1128.228709	6.901504	-0.006961	2.011798
38.662567	1131.209962	6.906509	-0.007013	2.014332
38.561182	1134.295054	6.911514	-0.006995	2.016847
38.709791	1137.301204	6.916518	-0.007022	2.019360
38.786618	1140.347991	6.921523	-0.007036	2.021884
38.906651	1143.355901	6.926528	-0.007059	2.024385
39.015892	1146.401533	6.931533	-0.007079	2.026910
38.958001	1149.441222	6.936538	-0.007069	2.029384
39.301945	1152.378703	6.941542	-0.007132	2.031876
39.398140	1155.421402	6.946547	-0.007149	2.034386
39.373823	1158.471690	6.951552	-0.007146	2.036868
39.367321	1161.521154	6.956557	-0.007145	2.039351
39.558668	1164.516636	6.961562	-0.007180	2.041838
39.504889	1167.559017	6.966566	-0.007171	2.044297
39.848839	1170.534310	6.971571	-0.007233	2.046802
39.830301	1173.549327	6.976576	-0.007231	2.049241
39.939834	1176.578842	6.981581	-0.007251	2.051723
40.016827	1179.601200	6.986586	-0.007265	2.054188
40.109427	1182.631930	6.991590	-0.007283	2.056660
40.383359	1185.604600	6.996595	-0.007333	2.059129
40.454117	1188.641351	7.001600	-0.007346	2.061594
40.577587	1191.664820	7.006605	-0.007369	2.064060
40.681218	1194.710519	7.011610	-0.007388	2.066535
40.918786	1197.657446	7.016614	-0.007431	2.068962
41.115162	1200.663507	7.021619	-0.007467	2.071424
41.232069	1203.681530	7.026624	-0.007489	2.073871
41.343927	1206.731726	7.031629	-0.007510	2.076340
41.369308	1209.780038	7.036634	-0.007515	2.078783
41.474313	1212.785738	7.041638	-0.007534	2.081209
41.625925	1215.827625	7.046643	-0.007562	2.083673
41.729281	1218.862416	7.051648	-0.007581	2.086116
41.773219	1221.881567	7.056653	-0.007590	2.088529
41.874820	1224.895782	7.061658	-0.007609	2.090950
41.774277	1227.977022	7.066662	-0.007591	2.093370
42.047328	1230.937091	7.071667	-0.007641	2.095785
41.991196	1234.008351	7.076672	-0.007631	2.098203
42.141057	1236.999519	7.081677	-0.007659	2.100606
42.170432	1240.048949	7.086682	-0.007665	2.103023
42.369751	1243.040193	7.091686	-0.007701	2.105433
42.356549	1246.110146	7.096691	-0.007699	2.107849
42.547942	1249.036154	7.101696	-0.007734	2.110201
42.695428	1252.069592	7.106701	-0.007761	2.112623
42.691505	1255.109318	7.111706	-0.007761	2.115010
42.801750	1258.118181	7.116710	-0.007782	2.117398
43.017947	1261.092434	7.121715	-0.007821	2.119783
43.078020	1264.132441	7.126720	-0.007833	2.122177
43.490942	1267.076063	7.131725	-0.007908	2.124581
43.329985	1270.195631	7.136730	-0.007879	2.126978
43.575954	1273.141935	7.141734	-0.007924	2.129337
43.634326	1276.206555	7.146739	-0.007935	2.131740
43.701498	1279.226135	7.151744	-0.007948	2.134107
43.843461	1282.230537	7.156749	-0.007974	2.136478
43.876060	1285.283089	7.161754	-0.007980	2.138857
43.884440	1288.314879	7.166758	-0.007982	2.141211
44.184918	1291.303917	7.171763	-0.008037	2.143601
44.287435	1294.307158	7.176768	-0.008056	2.145951
44.469808	1297.328387	7.181773	-0.008090	2.148332
44.477265	1300.321786	7.186778	-0.008092	2.150646
44.763512	1303.315480	7.191782	-0.008144	2.153025
44.831509	1306.332675	7.196787	-0.008157	2.155367
44.892413	1309.415474	7.201792	-0.008168	2.157755
45.051265	1312.386213	7.206797	-0.008197	2.160079
45.087302	1315.467373	7.211802	-0.008204	2.162454
