     #Energy        Mo_s        Mo_p        Mo_d         O_s         O_p
   -46.08770     0.00000     0.00000     0.00000     0.00000     0.00000
   -46.06470     0.00000     0.00000     0.00000     0.00000     0.00000
   -46.04170     0.00000     0.00000     0.00000     0.00000     0.00000
   -46.01870     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.99470     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.97170     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.94870     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.92570     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.90270     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.87870     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.85570     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.83270     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.80970     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.78670     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.76370     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.73970     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.71670     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.69370     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.67070     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.64770     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.62370     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.60070     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.57770     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.55470     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.53170     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.50870     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.48470     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.46170     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.43870     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.41570     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.39270     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.36870     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.34570     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.32270     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.29970     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.27670     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.25270     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.22970     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.20670     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.18370     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.16070     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.13770     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.11370     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.09070     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.06770     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.04470     0.00000     0.00000     0.00000     0.00000     0.00000
   -45.02170     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.99770     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.97470     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.95170     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.92870     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.90570     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.88170     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.85870     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.83570     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.81270     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.78970     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.76670     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.74270     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.71970     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.69670     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.67370     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.65070     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.62670     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.60370     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.58070     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.55770     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.53470     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.51170     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.48770     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.46470     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.44170     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.41870     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.39570     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.37170     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.34870     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.32570     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.30270     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.27970     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.25570     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.23270     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.20970     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.18670     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.16370     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.14070     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.11670     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.09370     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.07070     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.04770     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.02470     0.00000     0.00000     0.00000     0.00000     0.00000
   -44.00070     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.97770     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.95470     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.93170     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.90870     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.88570     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.86170     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.83870     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.81570     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.79270     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.76970     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.74570     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.72270     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.69970     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.67670     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.65370     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.62970     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.60670     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.58370     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.56070     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.53770     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.51470     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.49070     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.46770     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.44470     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.42170     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.39870     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.37470     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.35170     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.32870     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.30570     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.28270     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.25970     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.23570     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.21270     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.18970     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.16670     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.14370     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.11970     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.09670     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.07370     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.05070     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.02770     0.00000     0.00000     0.00000     0.00000     0.00000
   -43.00370     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.98070     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.95770     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.93470     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.91170     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.88870     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.86470     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.84170     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.81870     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.79570     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.77270     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.74870     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.72570     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.70270     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.67970     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.65670     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.63370     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.60970     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.58670     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.56370     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.54070     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.51770     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.49370     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.47070     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.44770     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.42470     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.40170     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.37770     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.35470     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.33170     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.30870     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.28570     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.26270     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.23870     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.21570     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.19270     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.16970     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.14670     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.12270     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.09970     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.07670     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.05370     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.03070     0.00000     0.00000     0.00000     0.00000     0.00000
   -42.00670     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.98370     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.96070     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.93770     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.91470     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.89170     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.86770     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.84470     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.82170     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.79870     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.77570     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.75170     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.72870     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.70570     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.68270     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.65970     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.63670     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.61270     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.58970     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.56670     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.54370     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.52070     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.49670     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.47370     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.45070     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.42770     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.40470     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.38070     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.35770     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.33470     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.31170     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.28870     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.26570     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.24170     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.21870     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.19570     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.17270     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.14970     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.12570     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.10270     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.07970     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.05670     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.03370     0.00000     0.00000     0.00000     0.00000     0.00000
   -41.01070     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.98670     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.96370     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.94070     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.91770     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.89470     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.87070     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.84770     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.82470     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.80170     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.77870     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.75470     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.73170     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.70870     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.68570     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.66270     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.63970     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.61570     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.59270     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.56970     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.54670     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.52370     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.49970     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.47670     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.45370     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.43070     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.40770     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.38470     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.36070     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.33770     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.31470     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.29170     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.26870     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.24470     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.22170     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.19870     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.17570     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.15270     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.12870     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.10570     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.08270     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.05970     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.03670     0.00000     0.00000     0.00000     0.00000     0.00000
   -40.01370     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.98970     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.96670     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.94370     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.92070     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.89770     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.87370     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.85070     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.82770     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.80470     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.78170     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.75770     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.73470     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.71170     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.68870     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.66570     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.64270     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.61870     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.59570     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.57270     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.54970     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.52670     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.50270     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.47970     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.45670     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.43370     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.41070     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.38770     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.36370     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.34070     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.31770     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.29470     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.27170     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.24770     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.22470     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.20170     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.17870     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.15570     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.13170     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.10870     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.08570     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.06270     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.03970     0.00000     0.00000     0.00000     0.00000     0.00000
   -39.01670     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.99270     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.96970     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.94670     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.92370     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.90070     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.87670     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.85370     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.83070     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.80770     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.78470     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.76170     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.73770     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.71470     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.69170     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.66870     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.64570     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.62170     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.59870     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.57570     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.55270     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.52970     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.50570     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.48270     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.45970     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.43670     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.41370     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.39070     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.36670     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.34370     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.32070     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.29770     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.27470     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.25070     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.22770     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.20470     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.18170     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.15870     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.13570     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.11170     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.08870     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.06570     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.04270     0.00000     0.00000     0.00000     0.00000     0.00000
   -38.01970     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.99570     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.97270     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.94970     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.92670     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.90370     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.87970     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.85670     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.83370     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.81070     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.78770     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.76470     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.74070     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.71770     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.69470     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.67170     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.64870     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.62470     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.60170     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.57870     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.55570     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.53270     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.50970     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.48570     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.46270     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.43970     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.41670     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.39370     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.36970     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.34670     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.32370     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.30070     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.27770     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.25370     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.23070     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.20770     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.18470     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.16170     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.13870     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.11470     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.09170     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.06870     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.04570     0.00000     0.00000     0.00000     0.00000     0.00000
   -37.02270     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.99870     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.97570     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.95270     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.92970     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.90670     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.88270     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.85970     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.83670     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.81370     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.79070     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.76770     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.74370     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.72070     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.69770     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.67470     0.00000     0.00001     0.00000     0.00000     0.00000
   -36.65170     0.00000     0.00001     0.00000     0.00000     0.00000
   -36.62770     0.00000     0.00003     0.00000     0.00000     0.00000
   -36.60470     0.00000     0.00008     0.00000     0.00000     0.00000
   -36.58170     0.00000     0.00018     0.00000     0.00000     0.00000
   -36.55870     0.00000     0.00040     0.00000     0.00000     0.00000
   -36.53570     0.00000     0.00085     0.00000     0.00000     0.00000
   -36.51270     0.00000     0.00180     0.00000     0.00000     0.00000
   -36.48870     0.00000     0.00369     0.00000     0.00000     0.00000
   -36.46570     0.00000     0.00738     0.00000     0.00000     0.00000
   -36.44270     0.00000     0.01442     0.00001     0.00000     0.00000
   -36.41970     0.00000     0.02749     0.00001     0.00001     0.00000
   -36.39670     0.00001     0.05116     0.00002     0.00001     0.00000
   -36.37270     0.00001     0.09293     0.00004     0.00002     0.00000
   -36.34970     0.00003     0.16482     0.00007     0.00003     0.00001
   -36.32670     0.00005     0.28547     0.00012     0.00006     0.00001
   -36.30370     0.00008     0.48297     0.00020     0.00010     0.00002
   -36.28070     0.00014     0.79832     0.00034     0.00016     0.00004
   -36.25670     0.00023     1.28955     0.00056     0.00026     0.00006
   -36.23370     0.00037     2.03626     0.00090     0.00041     0.00010
   -36.21070     0.00058     3.14379     0.00142     0.00064     0.00015
   -36.18770     0.00090     4.74754     0.00220     0.00097     0.00024
   -36.16470     0.00137     7.01462     0.00334     0.00143     0.00035
   -36.14170     0.00204    10.14365     0.00495     0.00206     0.00051
   -36.11770     0.00297    14.36218     0.00720     0.00291     0.00072
   -36.09470     0.00424    19.91787     0.01025     0.00399     0.00099
   -36.07170     0.00594    27.06748     0.01430     0.00536     0.00134
   -36.04870     0.00817    36.05775     0.01957     0.00702     0.00177
   -36.02570     0.01103    47.10893     0.02626     0.00898     0.00229
   -36.00170     0.01462    60.39063     0.03457     0.01122     0.00290
